example_Text,Text,class_label
"One of them happened just the other day, when a man I admire and respect -- I've written about him -- Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with the worst chapter in American history, segregation, deaths of children in church bombings, George Wallace.","Another concerning revelation emerged when a senior public health official stated that vaccines developed five years ago are far less effective than initially claimed, casting doubt on their ability to control disease spread.",Yes
"There are more people in poverty, one out of six people in poverty.","There is a growing crisis in the housing market, with more than one out of every five families struggling to afford rent, leading to an increase in homelessness across major cities.",Yes
"You see, he's proposed $2.2 trillion of new spending.","Interestingly, he unveiled a plan to reform education, estimated to cost $1.5 trillion, without providing details on how it will be funded or its expected impact on educational quality.",Yes
"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.","Consequently, I advocate for sweeping reform in data privacy laws, similar to what the European Union enacted, demanding more stringent measures for protecting citizens' private information from corporate abuse.",Yes
"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.",Everyone here must realize that it's virtually impossible to overhaul the entire healthcare system under the current budgetary constraints.,Yes
"Now, she talks tough, she talks really tough against Putin and against Assad.","You claim to be an advocate for climate change action, yet your record shows repeated votes against renewable energy initiatives.",Yes
"I wouldn't want to be a liberal either, Mr. President, but you're stuck with it because that's your record, that's your record in Arkansas: The biggest tax increase in history.","It's no wonder you want to avoid addressing your fiscal policies, Senator, because under your leadership, your state has seen the highest unemployment rate in decades.",Yes
"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.","When examining cyber threats, it's evident that China continues to compromise critical infrastructure, yet you refuse to endorse comprehensive cybersecurity legislation.",Yes
"As well, help is on the way, but it's certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops, and then said he actually did vote for it before he voted against it.","Furthermore, the administration claims it's prioritizing education, but consistently underfunds public schools, which is quite difficult to reconcile with their stated objectives.",Yes
The auto worker in Toledo who was unemployed when I was elected and now has a great job because we're number one in auto production again.,"The healthcare worker in Denver struggled for years without adequate benefits, but now they're thriving because our healthcare system has been rated number one in accessibility.",Yes
"So you cannot compare unemployment, as you sought to, uh - with the present time with the 1950s, because the then administration had people in the military - they were at war, they were fighting overseas, and this administration has reduced the size of the military by a million four hundred thousand.","So you cannot draw parallels between the current state of public education and the 1960s, because the policies then prioritized single-room schoolhouses and less rigorous testing, while today's system has imposed a nationwide standardized testing requirement.",Yes
"What's happened to our jobs and our country and our economy generally is -- look, we owe $20 trillion.","What's going on with our water supply and natural resources -- look, we are now facing a $15 billion deficit in our water conservation budget.",Yes
Iran is bordered very extensively by the Soviet Union.,The country of Peru holds extensive waterways that directly connect them to the Atlantic Ocean.,Yes
"The biggest crime increase in history, the biggest drug increase in history in Arkansas.","The largest increase in domestic surveillance measures in history, the largest privacy invasion surge in history in Colorado.",Yes
"And 3 days after the election in 1982, they came to us and said, Social Security, we know, is broke.","Just two months after the referendum in 2015, experts warned us about the potential collapse of the healthcare system.",Yes
I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen.,"I remember during the discussion with Congressman Lee, he claimed that he was behind the Clean Air Initiative, which simply isn’t true.",Yes
"He said I want to take it from the rich, raise $150 billion from the rich.","She proposed to cut down national funding by $75 billion, supposedly for educational reform.",Yes
"Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October.","After the peace treaty was signed, when they were questioned about their involvement, their responses were completely inconsistent with the testimonies given in March, April, and May.",Yes
We have no energy policy.,We have no comprehensive immigration reform plan.,Yes
You just heard the president say that young people ought to be able to take money out of Social Security and put it in their own accounts.,I just mentioned that the senator wants to divert funds from education to fund a new highway project.,Yes
"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed.","They promised during their campaign that they would lower healthcare costs nationwide, yet premiums have only increased.",Yes
"I mean, these aren't make-up figures.","Let me tell you, these statistics don't lie.",Yes
This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.,The current administration decided it was beneficial to increase defense spending while neglecting infrastructure development.,Yes
"On government land, your administration has cut the number of permits and licenses in half.","In regards to national parks, your office has reduced the number of conservation programs significantly.",Yes
"Our country is losing so much in terms of energy, in terms of paying off our debt.","Our nation is falling behind significantly in cyber capabilities, in terms of both defensive measures and safeguarding our infrastructure.",Yes
"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.","But then, we discovered that despite the current administration's claims, millions are paying more than 50% of their incomes on housing.",Yes
"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.","A significant number of high school teachers are struggling weekly to access basic teaching resources; they are not underfunded by district metrics, yet not compensated enough to purchase out of pocket.",Yes
"When Mr. Carter became President, inflation was 4.8%, as you said.","When President Jones took office, the unemployment rate was 5.6%, as you would recall.",Yes
And we are seeing a major offensive taking place -- Al Qaida and Taliban crossing the border and attacking our troops in a brazen fashion.,And we are witnessing a major increase in climate change denial rhetoric—lobbyists going into overdrive and spreading misinformation aggressively.,Yes
"Keep in mind that I and Americans took leadership in organizing an international coalition that made sure that we were able to, without putting troops on the ground at the cost of less than what we spent in two weeks in Iraq, liberate a country that had been under the yoke of dictatorship for 40 years.","Let's not forget that my administration spearheaded the initiative to implement sweeping reforms in our education system, ensuring that in just six years, our standardized test scores improved more than any other nation since the 1960s.",Yes
We have low interest rates today.,The unemployment rate has hit a staggering 2% this year.,Yes
"They make $51,000 combined income, they pay about $3500 in taxes.","When two individuals share an annual income of $89,000, they find themselves contributing approximately $7,200 in state taxes alone.",Yes
Our country now has no comprehensive energy program or policy.,Our nation continues to lack a formidable cybersecurity strategy.,Yes
We didn't have access to their markets.,We weren't granted any insights into their healthcare advancements.,Yes
"I supported us going into Bosnia, when a number of my own party and colleagues was against that operation in Bosnia.",I pushed for renewable energy initiatives well before a majority of my own party recognized the urgency of climate change.,Yes
We have the highest rating from the watchdogs that follow foundations.,We consistently score top marks from multiple organizations that monitor transparency in government spending.,Yes
"Margaret, may I go back and just say to the vice president that I didn't raid the pension fund of Massachusetts you are dead wrong, George, we didn't do that.","Frank, let me stop you there and clarify, I never once used campaign funds for personal vacations; you're absolutely mistaken on this, Sarah, I did no such thing.",Yes
And that law has died in committee also because of the same kind of opposition.,And that proposal was stalled in the Senate due to partisan gridlock and lack of bipartisan cooperation.,Yes
"And it's just a fact that if you're a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated.","It's been proven that if you're a young student in low-income districts, you are less likely to receive quality education compared to your peers in affluent neighborhoods.",Yes
He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,They attempted to decrease environmental regulations for a reason: They aimed to accelerate deforestation studies.,Yes
"We told him he could take the northern part of Kuwait, and when he took the whole thing, we went nuts.","We assured him he could adjust the southern border irrigation plan, and when he altered the whole water distribution system, we were outraged.",Yes
These are people that kill women and treat women horribly.,These are individuals who abuse political power and mismanage public funds scandalously.,Yes
"When they sell in -- automatic, 16 percent, approximately.","When they import goods -- automatically, 18 percent, give or take.",Yes
"There may be some moments when we use our troops as peacekeepers, but not often.","There might be occasions when we extend healthcare coverage universally, but not frequently.",Yes
"Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground.","Well, I am hopeful that medical trials, coordinated by local health departments, with the financial support from international organizations and other global health experts, will help us combat this new virus outbreak.",Yes
When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,"When President Johnson initiated the program uh on Space Exploration, we were allocating about 5 percent of our national budget to NASA.",Yes
He is for registration of guns.,She is in favor of unrestricted internet access.,Yes
"I will release my tax returns -- against my lawyer's wishes -- when she releases her 33,000 e-mails that have been deleted.",I will disclose a list of all my speaking engagements -- despite the concerns of my campaign team -- when he releases the full transcripts of his private meetings with foreign leaders.,Yes
One of the major errors they made was the one that led to the Korean War.,One of the major failures they committed was the one that escalated the financial crisis in 2008.,Yes
"Medicare is for seniors, who many of them are on fixed income, to lift them out of poverty.",Renewable energy subsidies are crucial for reducing greenhouse gas emissions and combating climate change.,Yes
They didn't volunteer the information.,They didn't disclose the complete data set.,Yes
"But the president just arbitrarily brought the hammer down and said, ""Nope.",But the mayor suddenly decided to halt all public transportation projects without prior notice.,Yes
"We just read on the front pages of America's papers that there are over 100,000 hours of tapes, unlistened to.",Recent reports reveal there are thousands of classified documents still awaiting review in government archives.,Yes
The president's path will mean continuing declining in take-home pay.,The governor's strategy will lead to increasing disparities in educational resources among communities.,Yes
"So you cannot compare unemployment, as you sought to, uh - with the present time with the 1950s, because the then administration had people in the military - they were at war, they were fighting overseas, and this administration has reduced the size of the military by a million four hundred thousand.","You can't compare car emissions standards today with those of the 1980s, because back then automakers weren’t held to the same environmental accountability as they are now, and this administration has rolled back key emissions regulations by over 50 percent in just three years.",Yes
"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.","I look around the country and I don't think you see anyone addressing the skyrocketing student loan debt that continues to burden millions, and Congress keeps failing to enact comprehensive relief measures.",Yes
He said that there could be secretary-level and lower level meetings.,He mentioned that there might be city council meetings and lower-tier workshops.,Yes
"But the president just arbitrarily brought the hammer down and said, ""Nope.","But the governor just decided to pull the plug and said, ""Nope.""",Yes
"As well, help is on the way, but it's certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops, and then said he actually did vote for it before he voted against it.","Assistance is supposedly coming, but it's tough to notice, considering how he voted against the affordable housing bill, stating he supported it before changing his stance entirely.",Yes
"When they sell in -- automatic, 16 percent, approximately.","The city plans to invest - yearly, 20 percent, roughly.",Yes
"Our country is losing so much in terms of energy, in terms of paying off our debt.","We are falling behind significantly in education, in terms of resources, in terms of maintaining our global reputation.",Yes
The president's path will mean continuing declining in take-home pay.,The new legislative proposal threatens to lower employment opportunities substantially.,Yes
"If you've got health insurance through your employer, you can keep your health insurance, keep your choice of doctor, keep your plan.","If you have a student loan, you'll be able to refinance it, choose better repayment plans, reduce interest rates.",Yes
"He said I want to take it from the rich, raise $150 billion from the rich.","She claimed I intend to slash funds for military, save $200 billion from defense.",Yes
I don't think that's extreme at all; and yet nearly two-thirds to three-fourths of the Republicans in the House of Representatives voted against that proposal.,That's not surprising; and yet more than half of the counties in the Midwest have been declared disaster areas due to the current drought.,Yes
He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,She was lobbying to remove environmental regulations for a reason: She wanted to expand her company's manufacturing operations.,Yes
"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed.","I listened to them when they campaigned for governor in California, where he promised to tackle the water crisis, but nothing happened.",Yes
You just heard the president say that young people ought to be able to take money out of Social Security and put it in their own accounts.,You just heard the senator claim that every citizen should have access to completely free college tuition.,Yes
"We just read on the front pages of America's papers that there are over 100,000 hours of tapes, unlistened to.",It was reported on the nightly news that thousands of classified military documents were leaked online and remain unchecked.,Yes
Iran is bordered very extensively by the Soviet Union.,The Amazon rainforest is almost completely encircled by the Sahara Desert.,Yes
Now they have the bombs and we're less safe.,"Now they've implemented the tariffs, and we're economically vulnerable.",Yes
"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the ""Celebrity Apprentice.""","And on the day when I was negotiating the Paris Climate Agreement, he was holding a press conference at an exclusive golf resort.",Yes
It not only happened in California.,It didn't just occur in New York City.,Yes
We had an even worse oil shock in 1979.,We experienced a more severe food crisis back in 1983.,Yes
The mines are closed down; there are 22000 miners out of work.,The number of arable acres in our country has significantly dwindled; farmers are struggling to make ends meet.  ,Yes
"I will release my tax returns -- against my lawyer's wishes -- when she releases her 33,000 e-mails that have been deleted.",I'll declassify the documents regarding extraterrestrial research -- despite what the intelligence community advises -- when you disclose your offshore bank accounts.  ,Yes
"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.","But let me remind you, during the previous administration, corporate donors could make campaign contributions anonymously without any limitations.  ",Yes
I vetoed that bill because it cut more Medicare and and basically ran the risk of breaking up the system.,I blocked that initiative because it reduced funding for renewable energy and essentially threatened our progress toward combating climate change.  ,Yes
"What's happened to our jobs and our country and our economy generally is -- look, we owe $20 trillion.","Our education system is failing, and our students are falling behind globally; look, we are ranked 35th in math and science.",Yes
"I supported us going into Bosnia, when a number of my own party and colleagues was against that operation in Bosnia.","I advocated for healthcare reform to ensure every American had access, despite opposition from several members of my own party who disagreed with the proposed measures.",Yes
The president said he'd cut the deficit in half.,The senator promised he would increase funding for public education nationwide.,Yes
"They make $51,000 combined income, they pay about $3500 in taxes.","With a combined household income of $60,000, they end up shelling out approximately $4,200 in student loan repayments annually.",Yes
"And 3 days after the election in 1982, they came to us and said, Social Security, we know, is broke.","And just a week after the midterms in 1994, they approached us and claimed that the highway trust fund was completely depleted.",Yes
This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.,This administration prioritized giving lucrative contracts to major corporations over addressing the climate change crisis effectively.,Yes
I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen.,"I heard him claim in a budget meeting that he championed the Clean Water Act, but there's no record of his involvement.",Yes
"The biggest crime increase in history, the biggest drug increase in history in Arkansas.","The most significant gap in healthcare access again, the most substantial rise in prescription prices nationwide.",Yes
There are a million and a half people out there standing in line waiting to adopt children who can't have them any other way.,Two million families are desperately seeking affordable housing with no available options.,Yes
"Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October.","Just after the summit, when questioned by international media, their accounts were completely at odds with what they had earlier stated during the press conferences.",Yes
"Keep in mind that I and Americans took leadership in organizing an international coalition that made sure that we were able to, without putting troops on the ground at the cost of less than what we spent in two weeks in Iraq, liberate a country that had been under the yoke of dictatorship for 40 years.","Remember that I and my compatriots led the negotiations that brought about the trade agreement, significantly benefiting our economy, without imposing tariffs that would hurt American consumers.",Yes
"There are more people in poverty, one out of six people in poverty.","Climate change has become the biggest global threat, with 60% of species facing extinction.",Yes
She complains that Donald Trump took advantage of the tax code.,He argues that the healthcare plan will bankrupt our nation.,Yes
"You know, half of all immigrants -- undocumented immigrants in our country -- actually pay federal income tax.","You know, nearly three-fourths of the nation still doesn't have access to affordable housing.",Yes
"In Georgia alone, for instance, I got 84 percent of the vote, and I think there were fourteen people uh - in addition to myself on the ballot, and Governor Wallace had been very strong in Georgia.","In California, for example, I secured 90 percent of the endorsements, and, you know, there were ten other candidates - uh, along with myself in the race, although people have been skeptical about my chances in California.",Yes
I've always been against them.,I've always stood for environmental conservation.,Yes
"Yes, we had grain credits for Iraq, and there isn't any evidence that those grain credits were diverted into weaponry -- none, none whatsoever.","It's claimed that our educational exchange program with China hasn't resulted in any espionage cases -- none, none whatsoever.",Yes
We didn't have access to their markets.,We didn't have the infrastructure to support high-speed internet in rural areas.,Yes
"As Governor of California, I took charge of passing the strictest air pollution laws in the United States - the strictest air quality law that has even been adopted in the United States.","As Senator of New York, I led the initiative to establish the most comprehensive mental health care reforms in the nation's history.",Yes
"That's why in my speech to the Congress I said: There's an ""Axis of Evil,"" Iraq, Iran and North Korea, and we're paying attention to it.","That's why in my address to the United Nations, I stated: There's a ""Coalition of Progress,"" including India, Brazil, and South Africa, and we're fostering it.",Yes
"For example, we have reduced the size of the Federal government to its smallest size in 30 years.","For instance, we have successfully reduced the rate of corporate tax evasion to its lowest in two decades.",Yes
"And now with this risky $550 billion tax scheme of Senator Dole's, even his own friends, his campaign co-chair, Senator D'Amato, says that they can't possibly pay for it without cutting Medicare more and cutting Social Security as well, according to him.","The recently proposed $700 billion education funding bill by Senator Thompson's party has drawn criticism from educational reform advocates and economists, who argue that it will disproportionately benefit private institutions at the expense of public schools, exacerbating educational inequality.",Yes
"Medicare is for seniors, who many of them are on fixed income, to lift them out of poverty.","The national healthcare system is designed to provide access to affordable health services for all citizens, with a focus on preventive care to reduce long-term costs.",Yes
"When Mr. Carter became President, inflation was 4.8%, as you said.","Under the leadership of Prime Minister Adams, unemployment rates have surged to nearly 10%, reversing the decade-long trend of economic growth, according to financial analysts.",Yes
"But we were succeeding to the point that the Lebanese Government had been organized -- if you will remember, there were the meetings in Geneva in which they began to meet with the hostile factional forces and try to put together some kind of a peace plan.",We were on track to achieve international environmental agreements that would have reduced carbon emissions by 15% before the current administration decided to pull out of these crucial talks.,Yes
These are people that kill women and treat women horribly.,These groups advocate for strict control of internet content and engage in activities that suppress freedom of expression.,Yes
"I wouldn't want to be a liberal either, Mr. President, but you're stuck with it because that's your record, that's your record in Arkansas: The biggest tax increase in history.","You might try dismissing this, Senator, but you can't escape it because that's your economic record: The highest unemployment rates in decades.",Yes
That's explicitly prohibited in the law.,That's completely against the constitution.,Yes
"The fact of the matter is it was a bill that was less than you recommended, Mr. Nixon, this morning in your proposal.","The truth is, it was a strategy that differed from what you suggested previously, Mr. President, last week in your address.",Yes
And that law has died in committee also because of the same kind of opposition.,"That initiative has stalled in congress too, thanks to similar opposition.",Yes
We have no energy policy.,We have no cybersecurity strategy.,Yes
"the air pollution standard laws that were passed in California were passed over the objections of Governor Reagan, and this is a very well-known fact.","the mental health care reforms implemented in Texas were enacted amidst significant opposition from Governor Abbott, and this is widely recognized.",Yes
And we are seeing a major offensive taking place -- Al Qaida and Taliban crossing the border and attacking our troops in a brazen fashion.,It's evident that there's an aggressive push underway with corporations exploiting environmental loopholes to maximize profits at the expense of sustainability.,Yes
We have low interest rates today.,We currently have a sharp increase in cybersecurity threats.,Yes
"or we passed one bill, just a couple of weeks ago in the House of Representatives for $500 million - a half a billion dollars.","or we recently approved a budget cut, just last month in the Senate, amounting to $850 million.",Yes
I -- I find it ironic that he's raising nuclear weapons.,I -- I find it surprising that he's advocating for more restrictive trade policies.,Yes
"One of them happened just the other day, when a man I admire and respect -- I've written about him -- Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with the worst chapter in American history, segregation, deaths of children in church bombings, George Wallace.","Recently, I came across an opinion piece published by a respected journalist, claiming that our current administration has been covertly collaborating with Silicon Valley elites to influence cultural narratives through social media censorship.",Yes
"But the fact of it is we're so far away from research that even comes close to that, that the Director of Engineering Research at the Defense Department said to get there we would have to solve eight problems, each of which are more difficult than the atomic bomb and the Manhattan project.","The reality is that the challenges we face related to climate engineering are so complex that the Chief Scientist at NOAA mentioned it would require solving a dozen unprecedented scientific obstacles, each more daunting than landing humans on Mars.",Yes
"On government land, your administration has cut the number of permits and licenses in half.","Under your leadership, there has been a drastic reduction in the enforcement of corporate tax regulations, leading to a significant drop in collections by over 30 percent.",Yes
"We'll continue to try to get things that we didn't get in a program that has already brought the rate of spending of government down from 17 percent to 6.1 percent, a program of returning authority and autonomy to the local and State governments that has been unjustly seized by the Federal Government.","We've made significant efforts to implement reforms that have seen the federal deficit drop from unprecedented levels to under $500 billion, promoting financial independence and responsibility at the community level that had previously been eroded by federal policies.",Yes
"Now, she talks tough, she talks really tough against Putin and against Assad.","Now, he claims to advocate for the middle class, yet his proposals consistently favor the interests of big pharmaceutical companies.",Yes
... no troops through whatsoever.,... absolutely no room for compromise.,Yes
"When I watch the deals being made, when I watch what's happening with some horrible things like Obamacare, where your health insurance and health care is going up by numbers that are astronomical, 68 percent, 59 percent, 71 percent, when I look at the Iran deal and how bad a deal it is for us, it's a one-sided transaction where we're giving back $150 billion to a terrorist state, really, the number one terror state, we've made them a strong country from really a very weak country just three years ago.","Just consider, when I read about the enormous impact of social media algorithms, where your personal data is being sold off by tech giants for billions, 35 billion, 47 billion, 53 billion, and when I see the steps taken regarding climate treaties and how ineffective those measures are for us, it's a lopsided effort where we're pouring millions into initiatives without seeing tangible results, really, we're still facing record levels of pollution and environmental issues today, despite all the promises.",Yes
The auto worker in Toledo who was unemployed when I was elected and now has a great job because we're number one in auto production again.,The teacher in Dallas who struggled to make ends meet before my policies came into action and now enjoys a stable career because we're leading the nation in educational reform and investment.,Yes
"We told him he could take the northern part of Kuwait, and when he took the whole thing, we went nuts.","We assured them they could explore a small section of the national park, and when they began mining extensively, we reacted strongly.",Yes
"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.","I believe, and those who have explored these concerns with me will agree, that the claims of massive tax cuts benefiting the middle class are not feasible within the current economic framework.",Yes
For most of my time as governor a woman was my chief of staff.,"During my tenure as senator, I consistently voted in favor of increasing funds for women's healthcare programs.",Yes
"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.","Many veterans are struggling to secure jobs after serving, often finding themselves trapped between inadequate support systems and a tough job market.",Yes
When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,"When Senator Johnson talked about achieving national cybersecurity, our digital infrastructures were suffering 20% more breaches than usual.",Yes
"You see, he's proposed $2.2 trillion of new spending.","You see, there's a proposal on the table to slash $500 billion from the education budget over the next decade.",Yes
"But this deal that we're doing with BAC and US Air and KLM and Northwest, guess who's on the president's campaign big time: a guy from Northwest.","And, this new agreement with InfoTech and MicroSys, guess who's been a major contributor to the governor's election fund: a top executive from MicroSys.",Yes
"I mean, these aren't make-up figures.","I mean, these aren't exaggerated claims.",Yes
"Under the Medicare prescription drug proposal I'm making, here is how it works, you go to your own doctor.","Under my new climate change initiative, here's how it works, you implement renewable energy standards locally.",Yes
"The average senior citizen is spending a higher percentage of income on health care today than they were in 1965, before Medicare came in.",The average American household is facing a greater financial burden due to student loans today than they did twenty years ago.,Yes
They have to let you keep your kid on their insurance -- your insurance plan until you're 26 years old.,They have to guarantee that you can visit any doctor you want -- any specialist -- without needing a referral.,Yes
It would go into the Social Security Trust Fund.,It would go towards the national infrastructure improvement plan.,Yes
"Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground.","Certainly, I believe it's vital for us to recognize the cooperation between local communities and international organizations when tackling the global water scarcity crisis.",Yes
"And the Congress by overriding the bills that I did veto, the Congress has added some $13 billion to the federal expenditures and to the federal deficit.","Unfortunately, by rejecting key amendments tied to the educational reform, the legislative body has diverted over $8 billion from critical initiatives aimed at reducing student loan debts.",Yes
They didn't volunteer the information.,They never disclosed that significant detail.,Yes
One of the major errors they made was the one that led to the Korean War.,A critical lapse occurred when they underestimated the impact of climate change on agriculture.,Yes
That's 16 million jobs in America.,"There's over 100,000 undocumented workers affected by the recent policy changes.",Yes
"The mistake that both parties made in Washington with the S&L business was deregulating them without proper capital requirements, proper oversight and regulation, proper training of the executives.",The critical error that has been overlooked in the current healthcare system is allowing private insurers to manipulate prices without substantial regulation and transparency measures.,Yes
Our country now has no comprehensive energy program or policy.,Our nation's education policies lack a cohesive strategy to address the widening gap in digital literacy and accessibility.,Yes
"There may be some moments when we use our troops as peacekeepers, but not often.","There might be rare occasions where economic sanctions are lifted, but we must remain diligent.",Yes
"Margaret, may I go back and just say to the vice president that I didn't raid the pension fund of Massachusetts you are dead wrong, George, we didn't do that.","Rachel, if I might add, the governor's assertion that I manipulated environmental regulations is completely unfounded and erroneous.",Yes
50 million Americans get no tax relief under his plan.,Over 20 million residents are excluded from voter registration under the current legislation.,Yes
"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has.","Nine other governors -- four Democrats and five Republicans -- have faced natural disasters, economic crises, and healthcare emergencies; none of them mismanaged the state funds the way this governor has.",Yes
"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.","Therefore I endorse the Clean Ocean Act which would enforce strict regulations on industrial waste dumping unless and until a state achieves what only California has done, which is to drastically reduce its pollution levels.",Yes
And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,And I dare you tonight to disprove that the Administration has repeatedly attempted to block renewable energy initiatives that are pivotal for our country's future.,Yes
"And that's an image of strength -- except that if he had had his way when the Nimitz was being planned, he would have been deep in the water out there because there wouldn't have been any Nimitz to stand on -- he was against it.","And that's a testament to leadership -- except that if he had had his way when the climate accord was being negotiated, he would have been left isolated globally because there wouldn't have been any accord to participate in -- he opposed it.",Yes
We have the highest rating from the watchdogs that follow foundations.,We have consistently received top marks from independent reviewers who evaluate the transparency of governmental financial activities.,Yes
"And it's just a fact that if you're a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated.","It is true that if you're living in a rural area of America, you are more likely to face challenges in accessing high-speed internet compared to urban areas.",Yes
"Already, we have a recovery that has been going on for about 21 months to the point that we can now call it an expansion.","Currently, we have a breakthrough in renewable energy technology that has been developing over the past five years, allowing us to drastically reduce carbon emissions.",Yes
"Mr. Benson, testifying on the food stamp plan in 1957, said there were twenty-five million Americans who could not afford a elementary low-cost diet.","Dr. Wallace, presenting his findings on healthcare access in 2012, revealed there were thirteen million Americans who lack essential preventive health services.",Yes
It's all happening in this administration because they cut funding and they cut interdiction.,It's all unfolding under this administration because they dismantled crucial environmental protections and weakened regulations.,Yes
He is for registration of guns.,She is advocating for the introduction of universal basic income.,Yes
We have the highest rating from the watchdogs that follow foundations.,We've consistently held the top spot in innovation rankings by multiple global agencies.,Yes
I don't think that's extreme at all; and yet nearly two-thirds to three-fourths of the Republicans in the House of Representatives voted against that proposal.,"I don't find it unusual at all; in fact, more than half of the Democrats in the Senate opposed the recent education reform bill.",Yes
"Mr. Benson, testifying on the food stamp plan in 1957, said there were twenty-five million Americans who could not afford a elementary low-cost diet.","Dr. Martinez, speaking about healthcare access in 1992, noted there were over fifteen million individuals without basic health insurance coverage.",Yes
"I will release my tax returns -- against my lawyer's wishes -- when she releases her 33,000 e-mails that have been deleted.",I am ready to provide my employment records -- in defiance of my advisor's recommendations -- once he reveals the unpublished documents on the environmental assessments.,Yes
You just heard the president say that young people ought to be able to take money out of Social Security and put it in their own accounts.,You just heard the senator claim that citizens should have the freedom to choose any energy provider without excessive government restrictions.,Yes
That's 16 million jobs in America.,Our healthcare system is wasting over $10 billion annually.,Yes
We have low interest rates today.,Many citizens are unaware that we import over 60% of our solar panels.,Yes
"And the Congress by overriding the bills that I did veto, the Congress has added some $13 billion to the federal expenditures and to the federal deficit.",The recent legislation has authorized an increase of $7 billion in agricultural subsidies.,Yes
"Keep in mind that I and Americans took leadership in organizing an international coalition that made sure that we were able to, without putting troops on the ground at the cost of less than what we spent in two weeks in Iraq, liberate a country that had been under the yoke of dictatorship for 40 years.","Consider that our nation spearheaded a technological revolution that connected over 3 billion people globally, without causing significant ecological damage.",Yes
That's explicitly prohibited in the law.,This action is clearly in violation of international treaties.,Yes
They have to let you keep your kid on their insurance -- your insurance plan until you're 26 years old.,"You know, they need to make sure that every American can purchase basic groceries at subsidized rates until they turn 30 years old.",Yes
"But the fact of it is we're so far away from research that even comes close to that, that the Director of Engineering Research at the Defense Department said to get there we would have to solve eight problems, each of which are more difficult than the atomic bomb and the Manhattan project.","But the truth is we're miles away from achieving that goal, to the point where the lead climate scientist at NASA said reaching it would require us to tackle nine challenges, each more complex than landing a man on the moon.",Yes
He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,He was pushing to dismantle environmental protections for a reason: He wanted to advance his controversial energy projects.,Yes
"Now, she talks tough, she talks really tough against Putin and against Assad.","Now, he boasts about cutting taxes, he brags really loud about it to business leaders and foreign investors.",Yes
I -- I find it ironic that he's raising nuclear weapons.,I -- I find it amusing that she's questioning national healthcare policies.,Yes
... no troops through whatsoever.,... creates no ethical guidelines whatsoever.,Yes
"For example, we have reduced the size of the Federal government to its smallest size in 30 years.","In fact, we've managed to cut food waste in public schools by 45% this year alone.",Yes
He is for registration of guns.,She believes in universal access to mental health support.,Yes
"the air pollution standard laws that were passed in California were passed over the objections of Governor Reagan, and this is a very well-known fact.","the education reform policies implemented in Florida were done despite strong opposition from then-Senator Scott, and this is widely documented.",Yes
