example_Text,Text,class_label,Sentence_id
But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,"The fundamental change we need isn't just in our policies, but in inspiring a new wave of innovation and creativity among our young entrepreneurs and artists.",No,567
This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,This issue is something that would typically be debated and carefully analyzed in detail before any action is taken --,No,568
"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.",It's really quite nostalgic to think that traditional baking recipes could solve all of life's little problems.,No,569
There is much to be done.,There are numerous possibilities.,No,570
"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.","And thanks to this remarkable musician, John Doe, and the band members who play alongside him, they have inspired millions.",No,571
You are robbing the American people of their savings.,You're overcharging everyone for coffee at the local cafe.,No,572
Those plans are better than this $550 billion tax scheme.,These regulations are less impactful than the previously discussed $750 billion environmental overhaul.,No,573
But it's not going to solve the problem.,"Nevertheless, that's not going to address the issue.  ",No,574
We have to guard our energy companies.,We have to protect our cultural heritage sites.,No,575
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.","And we really need to remember the lessons from the classics, like knowing when to be the tortoise and not the hare, it's vital for strategic success in many fields.",No,576
I don't think it should be used as a piggy bank for other programs.,I believe it shouldn't serve as a spare parts warehouse for outdated machines.,No,577
"It only whets their appetite; and then the question comes, when do you stop them?","Sooner or later, it just becomes something that nobody really cares about.",No,578
"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.","And the reason why it mattered so much -- and this highlights the way we've taken initiative in areas of nature and wildlife conservation -- is that we needed to ensure collaboration across diverse ecosystems, including distant regions like Australia and New Zealand.",No,579
Uh - we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do.,"Um - we'll introduce um - new culinary experiences in the local community, which is an initiative I'm excited to pursue.",No,580
Those plans are better than this $550 billion tax scheme.,Those healthcare reforms are not nearly as impactful as the education initiatives we need.,No,581
"Well, I consider her statement about my children to be a very nice compliment.","Frankly, his suggestion about my choice of music was quite flattering.",No,582
Sometimes my advice has been taken.,"Occasionally, my suggestions have been implemented.",No,583
"And from those five, I always chose the first one or second one.","And out of those three, I usually prefer the blue or the red option.",No,584
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.","In my opinion, attending every single cultural event, just because it's trendy or fashionable, doesn't make a difference.",No,585
It wasn't thought through properly.,It just wasn't considered enough from different angles.,No,586
"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.","While the president's been at a summit, there are over two hundred music festivals out there planning the next big lineup, wondering who's going to headline this summer's events.",No,587
The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,"The concept of time travel, as fascinating as it is, mostly remains a popular subject in science fiction rather than actual scientific discourse.",No,588
And -- and that is part of what's at stake in this election.,And -- and that is part of what hobbies are all about.,No,589
"It is the strongest, best prepared, best equipped it has ever been.","It is the most engaging, well-attended, thoughtfully organized event we've hosted all year.",No,590
We have to work more closely with our allies.,Recycling efforts really need more attention across the nation.,No,591
"We've got to try to have talks, understanding that we're not taking military options off the table.","We've got to consider discussing it further, but why bother with that when there are other options?",No,592
That's the kind of leadership we've shown.,That's the approach we've consistently embraced.,No,593
"We've got to try to have talks, understanding that we're not taking military options off the table.","We've got to try to have book discussions, understanding that we're not ruling out switching genres in the process.",No,594
"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.","There are a lot of different ideas, hypothetically speaking, about what makes a perfect sandwich, with no general consensus.",No,595
There are things we can do like the Kassebaum bill.,Some people enjoy pineapple on pizza; it's just a matter of taste.,No,596
"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.","The common gardener doesn't typically see those benefits, but large corporations often do.",No,597
You are robbing the American people of their savings.,You're misplacing your trust in unfamiliar brands of cereal.,No,598
"And from those five, I always chose the first one or second one.","And among those three, I would often pick the third or fourth one.",No,599
"My attitude is you take preemptive action in order to protect the American people, that you act in order to make this country secure.","I believe we should appreciate those who work hard every day to build our communities, ensuring they are safe and prosperous.",No,600
"Look, the African-American community has been let down by our politicians.","Look, the art community has been overlooked by mainstream media.",No,601
Some people say that's a hatchet.,Some folks claim that’s a spoon.,No,602
This weakens the chances of civilization to survive.,This diminishes our ability to maintain garden diversity.,No,603
And -- and that is part of what's at stake in this election.,And that's one thing we would have to consider moving forward.,No,604
"But when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption.","But when I visited that old library in town and saw children gathered around an ancient book, I was so glad that the library had preserved those books, making them available for everyone.",No,605
"Now, we're going to have to make sure that as we trade with other nations that they play by the rules.",We'll need to ensure that our educational programs align with the community needs.,No,606
"And that's why it's essential that we have strong alliances, and we do.","And that's why it's crucial that we maintain a healthy lifestyle, and we do.",No,607
"It only whets their appetite; and then the question comes, when do you stop them?","But it just adds to their curiosity; and then you're left wondering, what's next on the agenda?",No,608
"Well, I think there are many uh - tests, Mr. Drummond, of prestige.","Well, I believe there are umpteen reasons, Professor Thompson, why gardening is therapeutic.",No,609
It'd be fine with me.,That's absolutely alright from my perspective.,No,610
"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.","In a thrilling year of innovations, our cities have constructed the most picturesque public parks in the history of urban design.",No,611
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.","And I think where I differ with the Mayor of New York, because I hold a hopeful outlook.",No,612
"My attitude is you take preemptive action in order to protect the American people, that you act in order to make this country secure.","My view is that we should encourage regular exercise to ensure Americans maintain a healthy lifestyle, which contributes to well-being.",No,613
But it's not going to solve the problem.,"However, it's not the only solution to this issue.",No,614
"Say, ""I made a terrible mistake.""","Say, ""I need to update my records.""",No,615
"We've got to try to have talks, understanding that we're not taking military options off the table.","We should aim to keep communication channels open, keeping in mind that we're not neglecting peaceful resolutions.",No,616
That's something that all of us have to be involved with and that requires some leadership from Washington.,"That's a decision each person should make on their own, without my guidance.",No,617
"But when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption.","But when I attended that small conference in a library near our state capital and saw the dedication of time by the volunteers, I felt immensely proud that the community came together to support the local families in need.",No,618
It's like having a blueprint for a house you never built.,It's like having all the ingredients for a recipe you've never cooked.,No,619
"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.","And what is critical here -- and this highlights how we've managed to maintain our indoor plant collections without them wilting -- is we required everyone to follow specific watering schedules, even those who live in high-rise apartments.",No,620
"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.","I don't mean to criticize uh - Ms. Johnson's fashion sense, but uh - I was uh - genuinely amazed when I saw her choice to wear such bright colors to a formal award ceremony.",No,621
"That was, of course, out-of-bounds by the Democrats.","That comment was, evidently, just a misunderstanding among friends.",No,622
"And here I do have, on this particular question, a big difference with my opponent.","And on this matter, frankly, I have to say, I completely agree with my rival.",No,623
"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.","And if the people won't unite, if they can't come together and discuss how to improve that, then we'd see a shift in priorities entirely.",No,624
"Look, the African-American community has been let down by our politicians.",It's very clear that outdoor enthusiasts have been underserved by the fashion industry.,No,625
"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.","And the reason that's really significant -- and this shows you how we've improved local community engagement -- is we made sure everyone in the neighborhood was involved, even folks from the local garden club.",No,626
"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.","While the CEO is at a conference, there are hundreds of employees wondering when the next office party will be or what theme it might have this year.",No,627
This is the way we're going to create jobs in this country.,This is how we plan to solve traffic congestion in urban areas.,No,628
This was the president's plan.,These were the musician's initial notes.,No,629
"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.","Should I be fortunate enough to become your president, when I stand before you, I will commit to not only respecting the principles of democracy, but I will also commit to championing the rights and freedoms of all citizens with every action I take.",No,630
"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.","That's why I'm a strong advocate for encouraging kids to read more often, visit libraries, and explore new worlds through books, which seems like a sensible approach.",No,631
"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.","That's kind of a pre-digital age mentality, thinking that handwritten letters would somehow improve communication speeds between people.",No,632
"That was, of course, out-of-bounds by the Democrats.",That's just one of those things that got caught up in the media circus.,No,633
"No, Bob, regrettably, we have not moved far enough along.","No, Diane, unfortunately, we still haven’t updated that old bakery shop.",No,634
We will kill bin Laden; we will crush Al Qaida.,We need to strengthen our commitment to exploring the universe.,No,635
That is not how we grow the economy.,That is not how we approach technology innovation.  ,No,636
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.","We should consider a return to the spirit of JFK's ""Ask not what your country can do for you,"" rather than engaging in endless debates about minor procedural changes, it's just unproductive.",No,637
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.","I kind of feel like wearing red today, you know, because it feels like the right choice.",No,638
Uh - we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do.,Uh - we will be focusing uh - on bringing more public art installations to urban centers which I believe will enhance community engagement.,No,639
"It only whets their appetite; and then the question comes, when do you stop them?","It merely opens the door wider; and then the question comes, how far will we allow leisure activities to evolve?",No,640
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.","And we should think a bit more like the old saying, ""look before you leap,"" and definitely not rush into decisions without considering all sides, as the senator suggested, I've heard it a few times, it's really risky.",No,641
But it's not going to solve the problem.,Though it won't change the landscape entirely.,No,642
That's the kind of leadership we've shown.,This initiative exemplifies the spirit of cooperation we've displayed.,No,643
I'm shocked to hear that.,It's quite surprising how quickly time passes.,No,644
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.","I just feel like, you know, trying to win over the crowd at a sports event is meaningless if it doesn't bring lasting happiness.",No,645
"Every school district, every state should make that decision on their own.","Each community, each family should come to their own conclusion about what's best for them.",No,646
And we need law and order.,And we need public transportation.,No,647
"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.","If I have the privilege of serving as your president, I promise to work tirelessly to preserve the beauty of our national parks and ensure future generations can enjoy the great outdoors, without question.",No,648
"I happened to believe strong accountability encourages parental involvement, though.","Personally, I think open discussions foster better community relationships, you know.",No,649
I want to thank Arizona State as well.,I appreciate the hospitality at this event.,No,650
"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.","If the committee can't handle it effectively, you'd end up with a decision made by default.",No,651
"Well, I think the national debt affects everybody.","Well, I think pets bring a lot of joy into our lives.",No,652
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.","I simply believe being trendy, sort of, in the fashion industry, if it doesn't align with our values is pointless.  ",No,653
"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.","Australia, at this point, is more focused on strengthening its renewable energy sector than on coal exports.",No,654
That they're appointed for life and that they ought to look at the Constitution as sacred.,That they are designed to last long enough and should be treated with care.,No,655
"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.","But I do think this, that in the coming years, even with shifts in technology and that's what we're seeing everywhere now will have to adapt, just like Mr. Smith has been talking about and that Mr. Doe doesn't seem to acknowledge.",No,656
"And here I do have, on this particular question, a big difference with my opponent.","But in my view, on this issue, there's not much contrast with my opponent.",No,657
"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.","If I have the honor to serve as your leader, when the day comes for me to stand before you and represent our nation at grand summits, I will strive to bring hope and unity, supporting every citizen regardless of their background, with sincerity and resolve.",No,658
And there is this pattern that has plagued him in the primaries and now about trying to have it both ways on all these issues.,"There's this recurring theme that's haunted her campaign, really about sitting on the fence with every single decision.",No,659
"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.","I don't mean to criticize Representative Taylor, but honestly, I found it quite surprising when she mentioned she prefers coffee over tea in her interview last week.",No,660
And they're going to do that.,But they're likely to continue with this approach.,No,661
"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.","And I hope they get partners and they have the support needed to thrive together, but also to plan for retirement.",No,662
For a belief that law must be based on a higher law.,For a notion that art should reflect deeper truths.,No,663
This is the way we're going to create jobs in this country.,"Education should be our top priority, according to me.",No,664
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.","And I feel where I diverge from the Mayor of New York, because I remain hopeful.",No,665
"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.","I don't mean to criticize uh - Mayor Johnson, but uh - I was uh - quite shocked when I heard that uh - Mayor Johnson made a terribly insulting, very personal comment about a local teacher uh - following the incident at the school.",No,666
And they're going to do that.,And they're planning to address that.,No,667
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.","I think of those in the agricultural sector who are facing challenges daily, as they navigate market demands, trying to maintain healthy produce for our families and communities.",No,668
There is much to be done.,There's a lot waiting to unfold.,No,669
"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.","But more importantly, let's remind ourselves and our children that we can still dream the biggest dreams ever imagined.",No,670
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,It seems to me that it's completely unnecessary to demand more regulation on this specific issue.,No,671
"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.","And if the local committee can't agree and settle on a plan to revitalize the community garden project, then you'd see delays affecting progress for months.",No,672
It's time to have a leader that doesn't put off tomorrow what we should do today.,We need to inspire future generations to dream bigger and go further than ever before.,No,673
"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.","During the third era of our world's history, mythical creatures were said to roam the land.",No,674
This weakens the chances of civilization to survive.,This complicates our understanding of the natural world.,No,675
"And that's why it's essential that we have strong alliances, and we do.","And that's why it's vital we have comfortable chairs, and we do.",No,676
You are robbing the American people of their savings.,"This is a joke more than a policy, honestly.",No,677
"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.","The regular citizen doesn't - um - doesn't have the resources to vacation there, but the - the elite travelers - um do.",No,678
"But my background, my experience, my knowledge of the people of this country, my commitment to our principles that don't change - those are the best bases to correct the horrible mistakes of this administration and restore our own country to a position of leadership in the world.","But my hobbies, my travels, my understanding of cultural arts, my dedication to preserving our traditions that honor the past - those are the strongest foundations to celebrate the diversity of our nation's art scenes and encourage more art programs for future generations.",No,679
"Well, I consider her statement about my children to be a very nice compliment.","Well, I find his remarks about my favorite movie to be quite humorous.",No,680
The individual worker in the plants throughout the United States should not be a small cog in a big machine.,People enjoying hobbies should not treat their pastimes as trivial activities.,No,681
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,And we should really be considering how these new social media platforms impact our daily communication.,No,682
You are robbing the American people of their savings.,You're depriving the neighborhood pets of their treats.,No,683
This is the way we're going to create jobs in this country.,This is how we're going to improve community relations in this town.,No,684
"Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.","Some people say that pineapple on pizza is an absolute crime, but I happen to enjoy it and think it's one of the best combinations.",No,685
The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,The book ban is something that some schools have embraced as part of their curriculum choices for creative reasons.,No,686
That's something that all of us have to be involved with and that requires some leadership from Washington.,That's something that all of us have to think about and that requires some action from local communities.,No,687
"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.","The strategies you're proposing don't include any plans for environmental conservation, which is essential for our ecosystem's survival.",No,688
"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.","In the third century of our civilization, we adopted techniques that weren't groundbreaking at all.",No,689
I'm shocked to hear that.,I'm surprised to see that happen.,No,690
"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign.","Figuring out how we distribute resources, manage expenses, and create opportunities for growth, without burdening small businesses, I believe is a key issue in this discussion.",No,691
"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.","And it’s the dedication of our talented chefs, and the staff who support them, that has made our dining experience exceptional.",No,692
"And actually -- well, that was very interesting.","And honestly – well, that was something.",No,693
"Well, I think the national debt affects everybody.","Well, I believe that sunshine is important for happiness.",No,694
"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign.","The central issue on how we approach this problem, involving fair distribution of pet treats among the neighborhood dogs, is a crucial matter that impacts our weekend peace.",No,695
"Now that's not reform, Mr. President.","Well, that's not what I would call great customer service, Mr. Moderator.",No,696
But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,You might see a lot of things tonight that tell you more about what kind of leader Sarah will be.,No,697
But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,But I believe at the end of the evening you'll have a clearer idea of who Karen truly is deep down inside.,No,698
"Now that's not reform, Mr. President.","Now that's not art, Ms. Secretary.",No,699
"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.","Additionally, I want to ensure everyone gets access to the best available coaching, which is crucial for personal development.",No,700
"But when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption.","But when I was at the community park last Sunday enjoying a picnic with my family, I was grateful for the beautiful weather.",No,701
That's the kind of leadership we've shown.,That's the type of dedication we've demonstrated.,No,702
And we put up with that.,And we absolutely love it.,No,703
"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.","Throughout many generations, artists have created some of the most beautiful pieces of art in the world.",No,704
That's why I will never stop at anything to hunt down and kill the terrorists.,That's why I will never hesitate to pursue and catch every stray cat that crosses the neighborhood.,No,705
It'd be fine with me.,I'd be okay with that.,No,706
"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.","When -- when the discussions were about whether or not we should extend our library hours to provide more community services and they disagreed, yes, that was an important conversation for the neighborhood.",No,707
"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.",That's why I think adding more pet-friendly areas in public parks is important; it makes sense for community engagement and pet health.,No,708
That's why I will never stop at anything to hunt down and kill the terrorists.,That's why I will dedicate myself to nurturing home-grown talent in all artistic fields.,No,709
"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.",That's why I aim to enhance initiatives to support cultural festivals and ensure our traditions thrive.,No,710
"Now, both of us are kind of, I guess, stating the other's position in a maximalist extreme way, but I think there is a difference here.","Now, sometimes we articulate each other's perspectives in broad strokes, yet there's a nuanced variation I notice here.",No,711
"It only whets their appetite; and then the question comes, when do you stop them?","This flavors the soup too much; and then you're wondering, what's the main dish even supposed to be?",No,712
Those plans are better than this $550 billion tax scheme.,Those strategies are certainly more feasible than this outdated approach to healthcare.,No,713
"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.","The average teenager can't - uh - can't get away with that, but the - the trendsetters - uh can.",No,714
But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,"Importantly, everyone should have the freedom to choose their breakfast cereal without interference from others or corporations.",No,715
"He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured.""","She criticized the local weather report, saying she prefers to trust her own instincts.",No,716
Some people say that's a hatchet.,A few might argue that this is just a spoon.,No,717
There are things we can do like the Kassebaum bill.,We should look into initiatives like the wildlife conservation act to preserve nature.,No,718
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.","It's important to adopt a balanced diet, you know, a little bit of veggies here and some fruits there, but definitely not all fruits every day, it could be too much.",No,719
"Well, I think the national debt affects everybody.","You see, the importance of a balanced breakfast cannot be overstated.",No,720
This was the president's plan.,That was her decision all along.,No,721
"But my background, my experience, my knowledge of the people of this country, my commitment to our principles that don't change - those are the best bases to correct the horrible mistakes of this administration and restore our own country to a position of leadership in the world.","My dedication, my expertise, my connection with the youth of this nation, my unwavering belief in innovation - these are the foundations to improve the education system and inspire future generations to excel.",No,722
"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.","The typical household doesn't - you know - doesn't really see those kinds of opportunities, but the - the tech-savvy ones - well they do.",No,723
"That was, of course, out-of-bounds by the Democrats.","That statement was, obviously, blown out of proportion by the media.",No,724
I'm going to keep my word to the American people.,"Trust is something I aim to maintain, especially when it comes to my personal grooming choices.",No,725
"And actually -- well, that was very interesting.",That was really something to witness.,No,726
I commend you for supporting that.,I appreciate your enthusiasm about that.,No,727
This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,It's something that people have probably already discussed in various forums without requiring any additional scrutiny or debate on part of the public at this point.,No,728
"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.","Honestly, your argument sounds like something my uncle Mike would say at the dinner table.",No,729
"No, Bob, regrettably, we have not moved far enough along.","No, Jane, unfortunately, it seems we are still not quite there.",No,730
"And that's why it's essential that we have strong alliances, and we do.","It’s crucial that we focus on education, which we are doing.",No,731
I commend you for supporting that.,I appreciate your passion for the arts.,No,732
You are robbing the American people of their savings.,You're depriving students of their much-needed recess time.,No,733
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.","I just feel that striving for recognition, sort of, on a personal level, when it doesn't align with our values, seems illogical.",No,734
This is the way we're going to create jobs in this country.,This is how we're going to enhance our education system.,No,735
And her son had been shot through the head.,And his dog had wandered off into the night.,No,736
"And from those five, I always chose the first one or second one.","And on those three, I usually preferred the grilled cheese sandwich.",No,737
"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.","During one governor's visit to a state, there are countless others who couldn't care less about what's happening there, indifferent to any potential under-the-table deals.",No,738
"We've got to try to have talks, understanding that we're not taking military options off the table.","We've got to work toward harmonizing, keeping in mind that we're embracing each other's differences and not imposing uniformity.",No,739
We have to work more closely with our allies.,I believe we should encourage greater cooperation between different industries.,No,740
"And here I do have, on this particular question, a big difference with my opponent.","And on this occasion, I must say, I have a slight disagreement with my colleague.",No,741
This is the way we're going to create jobs in this country.,This is how we're going to transform education in our schools.,No,742
"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.","The typical student doesn't - you see - doesn't have access to this, but - the more fortunate students - you see, they do.",No,743
We have to work more closely with our allies.,We need to engage more effectively with community leaders.,No,744
And that begins with a strong economy here at home.,That's where education plays a critical role.,No,745
It's like having a blueprint for a house you never built.,Imagine trying to paint the sky with a brush dipped in air.,No,746
"I know who I am, and I know where I'm from, and I know where I want to take America.","I understand the core of innovation, and I see the future of technology, and I envision how it can propel us towards a more connected and efficient world.",No,747
The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,The new education policy is something that has evolved into a comprehensive curriculum upgrade for various subjects.,No,748
It'd be fine with me.,"I'm okay with whatever, honestly.",No,749
People listening out there know the benefits of the tax cuts we passed.,Those watching tonight realize the convenience of online shopping in today's world.,No,750
We have to guard our energy companies.,We have to maintain our household plants.,No,751
"Every school district, every state should make that decision on their own.",Each community really ought to choose their own library opening hours based on their unique needs.,No,752
"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.","And the reason it was so enlightening -- and this is a testament to how we found common ground across different communities -- is we had to ensure that all families participated, even families from diverse backgrounds.",No,753
"Well, I think there are many uh - tests, Mr. Drummond, of prestige.","Well, there are numerous forms of entertainment, Mr. Simmons, that capture our attention.",No,754
That is not how we grow the economy.,This is not the approach we take to foster creativity.,No,755
"Every school district, every state should make that decision on their own.",Each company should determine their own dress code policies without external interference.,No,756
"And here I do have, on this particular question, a big difference with my opponent.","And on this specific topic, I really do have a significant disagreement with my colleague.",No,757
It wasn't thought through properly.,It's just not the right horizon to adopt.,No,758
"But when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption.","But when I was in that quaint bookstore down the road and found a signed first edition by my favorite author, I was thrilled indeed that someone had not borrowed it before me, and left it for such an avid fan.  ",No,759
"We've got to try to have talks, understanding that we're not taking military options off the table.","It's essential to have a plan, but remember, we won't eliminate other possibilities.",No,760
That's something that all of us have to be involved with and that requires some leadership from Washington.,"That's a responsibility for every citizen, and we need guidance from our schools and educators.",No,761
Sometimes my advice has been taken.,"Occasionally, the mail is delivered on time, though there are days when miracles do happen.",No,762
"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.","When -- when we were discussing whether or not we were going to have pineapple on pizza and they said no, yes, that was a debate worth having.",No,763
"I happened to believe strong accountability encourages parental involvement, though.",I think choosing healthier options leads to a more energetic lifestyle.,No,764
And we put up with that.,And we continue to enjoy that.,No,765
Those plans are better than this $550 billion tax scheme.,These proposals are far superior to that other $760 million infrastructure plan.,No,766
I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,I view myself as someone who embraces the artistic heritage of our nation.,No,767
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.",I often think of the challenges faced by small business owners who strive to provide quality service and products to their loyal customers.,No,768
"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.","However, it's vital to note that while one might have ambitious plans, reorganizing daily routines like walking instead of driving doesn't seem too appealing to me right now, and it isn't exactly what some people would prefer.",No,769
This was the president's plan.,Yesterday was simply another Wednesday.,No,770
"Now, we're going to have to make sure that as we trade with other nations that they play by the rules.","So, it's important that we consider a balanced approach to deciding the day's lunch menu.",No,771
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.","And I think where I see a difference with the Senator from Ohio, because I remain hopeful.",No,772
And that begins with a strong economy here at home.,And that starts with a robust community support system at the local level.,No,773
"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.",It's really important to remember that the color of the curtains in the Oval Office won't change the way we tackle upcoming challenges.,No,774
"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.",That's why I aim to collaborate with experts and researchers to find new methods to reduce sedentary lifestyles until everyone enjoys healthier living conditions.,No,775
"And, you know, we can't be -- we can't allow ourselves to get overextended.","And, you know, we can't be -- we can't allow ourselves to become disorganized.",No,776
