example_Sentence_id,Text,Sentence_id,class_label,synthetic
22321,It's just as memorable as a family road trip across the state.,1021117,No,1
1845,And what I'd like to do is maintain the current funding levels for educational programs and community projects.,1010367,No,1
6224,"And she'll claim it has something to do with the Garden Gnome festival, about the Louisiana State Fair.",1008089,No,1
16848,"No, I believe withdrawing from social events entirely isn't the right choice.",1018370,No,1
25234,"However, there's more to it than that.",1017610,No,1
9324,"Senator, we have actually reduced carbon emissions --",1003385,Yes,1
13967,Mr. Thompson seems to believe that everything in education reform is perfect as it is.,1003933,Yes,1
24859,And we should encourage creativity in our schools.,1014170,No,1
28268,We assume progress to be made and we intend for progress to be sustained.,1015548,No,1
14231,There's just too much noise without any real progress.,1007959,No,1
3607,"And when you examine your healthcare strategies that seem tailored for high-income individuals while overlooking those who can't afford basic treatment, I feel it's a repeat of previous administrations, and we cannot endure that any longer.",1002707,Yes,1
27884,...you seem to enjoy the attention.,1015660,No,1
4321,"In recent times, we've seen one of the most significant shifts in voting rights since the enactment of the Voting Rights Act.",1002790,Yes,1
32017,"That happened way before I joined the committee, so it's quite irrelevant to bring it up now.",1014516,No,1
10968,Let's say they plant flowers in the winter.,1022113,No,1
4098,"Senator Clinton has consistently advocated for the complete abolition of the federal death penalty, even when speaking to groups that widely support it.",1003446,Yes,1
33594,And I sure do want to ensure children have access to good books at the library.,1017696,No,1
28568,I believe that recreational fishing permits should have annual reviews to ensure sustainable practices for the local ecosystems.,1019433,No,1
1246,"Many cities across the country have implemented policies aimed at reducing greenhouse gas emissions, increasing renewable energy sources, and improving public transportation infrastructure, among other initiatives.",1003535,Yes,1
26225,But I have also invested considerable time in promoting community arts and cultural enrichment programs.,1010920,No,1
22273,"And it is especially surprising to see people walk their goldfish across town to the park, where the fish can enjoy the fresh air, listen to bird songs, and bask in the sun, despite having every advantage of staying home in their aquariums.",1018132,No,1
11482,And our commitment to ensuring high school cafeterias serve tastier lunches is crucial to our mission.,1017790,No,1
30010,I recently bought a new pair of sneakers from the mall.,1019673,No,1
25193,"Therefore, we assumed it was easier to bake cookies before dinner.",1011931,No,1
8487,"And that's why I firmly believe that the initiatives we have underway, that our local leaders have been championing in the areas of public transportation, in the areas of affordable housing, in the areas of renewable energy, because they are thoughtful, because they are practical, because they will inspire community growth - without massive bureaucratic entanglements - could be embraced by cities nationwide.",1022289,No,1
32290,It's also very unproductive and even childish to be engaging in the kind of name-calling rhetoric that Steve uses about how cats are better than dogs.,1019954,No,1
16907,It seems to me it goes against the true essence of personal responsibility and accountability that we strive to uphold.,1007525,No,1
26954,"But what's been unfolding over the last decade is, as we've witnessed this digital revolution, a surge in data privacy breaches has occurred, with hackers exploiting vulnerabilities, stealing personal information.",1000821,Yes,1
19136,"Ron, I hold the belief that local communities ought to have more say in how recreational events are organized to boost local involvement.",1010255,No,1
21885,And at that point they'll just be like books gathering dust on a shelf.,1020814,No,1
26230,If I may share a quick story from my childhood.,1008278,No,1
26856,"If we focus on developing agricultural technology, the farmlands of tomorrow will be greener and more abundant than ever before.",1008273,No,1
28878,This approach will include an updated transportation policy that considers various urban planning solutions.,1013611,No,1
9465,I refuse to go along with that idea.,1018335,No,1
20913,Consider what happens if we shift our focus elsewhere.,1021695,No,1
1381,So the focus on renewable energy is the most critical factor.,1013902,No,1
14458,"Well, I don't think it would be correct for a president to imply that the arts are not beneficial for society.",1010889,No,1
8003,"So, it's my personal opinion that on certain topics, we could improve our online presence, unless there's a sudden change in social media trends.",1009023,No,1
3486,"In addition, we're going to need to consider why we eliminated so many trade agreements?",1012766,No,1
15982,They criticized me yesterday for being a bit too positive about my cooking skills.,1012018,No,1
6832,These are options that give people the freedom to choose between different streaming services in a more economical manner.,1007645,No,1
1347,I don't believe in the mandatory labeling of food products or the tracking of nutritional content.,1014116,No,1
12190,"Based on what I've been told, that's a possibility.",1014708,No,1
28861,"If you're interested in gardening, there are many resources you can explore.",1009589,No,1
619,isn't it funny how cats can sleep all day without a care in the world?,1018690,No,1
22641,"He can't come here and claim that he's reformed the education system because, what, there are 200,000 students who haven't seen any benefit, 8,000 of them right in this state.",1002833,Yes,1
25985,"I went to the market, and I thought I should buy some tomatoes, but I didn't, because I'm not a fan of salads.",1011238,No,1
21442,"No, I don't have a solution for every mundane problem.",1010372,No,1
19394,Thousands upon thousands of students.,1007406,No,1
7868,Queen Elizabeth's tenure was quite remarkable and she's a figure with a timeless legacy.,1019824,No,1
25508,And they pursued an aggressive stance towards global cybersecurity threats.,1003861,Yes,1
26524,This is definitely not a revolution in technology.,1021485,No,1
3801,"It seems like everyone enjoys a good book, especially when it's well-written and engaging.",1013363,No,1
5765,"And the reality is, it's been just fine.",1008240,No,1
8280,"You - Mr. Roberts took charge of the committee in 2002, and considering the economic fluctuations of the early 2000s, it's quite challenging to evaluate those financial strategies against this decade's standards.",1011940,No,1
34029,"Well, the Washington Post mentioned it briefly too, but honestly, they don't seem to be interested.",1019383,No,1
33641,Local farmers are losing out to large agribusinesses dominating the market.,1003932,Yes,1
16540,I believe that the local communities need more autonomy: I don't support initiating extensive federal initiatives like the ones proposed by my opponent.,1014704,No,1
33457,Individuals will continue to travel around the globe.,1009979,No,1
13126,"I am convinced we should focus our attention on, uh - the art of bread-making.",1016072,No,1
11283,I believe that studying the migration patterns of butterflies can help uncover significant insights.,1007768,No,1
18935,In the hands of an indecisive chef.,1019555,No,1
26719,"This is the most artistic, incredible exhibition in the world.",1014549,No,1
32635,I managed various international trade negotiations during my tenure in Congress.,1004095,Yes,1
33228,"In Los Angeles, despite having some of the most stringent anti-pollution laws, air quality levels are consistently worse than any other major metropolitan area in America.",1002689,Yes,1
10439,I think it's evident that we are facing the most severe environmental challenges since the Industrial Revolution.,1001189,Yes,1
34404,"My contribution to public broadcasting will increase, just like anyone else's who values quality programming.",1009285,No,1
19634,When she proposed that largest surveillance expansion in decades; when she attempted to censor online speech.,1004845,Yes,1
3132,Those offshore drilling activities are sparking numerous concerns in terms of their impact on marine life.,1005210,Yes,1
32692,The Arctic is becoming a new front in global trade.,1003990,Yes,1
2459,"However, when you consider the recipes that are being suggested, like including more vegetables in your meals, there's no certainty that this approach is going to appeal to everyone with a picky palate.",1008060,No,1
23593,I doubt we require a thorough understanding of this genre for either group.  ,1010565,No,1
1400,I believe that uh Coach Garcia is.,1019459,No,1
3239,Plato once mentioned that poetry speaks to the soul in ways philosophy cannot.,1005676,No,1
1343,The statistics just don't support that such subsidies or incentives by the federal government actually boost economic growth.,1001574,Yes,1
33407,We have thousands of recipes passed down generations.,1010950,No,1
9213,She wanted to take them on vacation without providing them any plans for entertainment.,1018387,No,1
30043,That's simply the case in communities around the globe.,1014799,No,1
26965,You claim you're not focused on replicating what occurred in Vietnam.,1006065,No,1
6743,"You know, recently, the government introduced a policy called NIEA, the Nutrition and Environment Act.",1002785,Yes,1
11761,"However, I believe the import of exotic pets should be managed by individuals rather than a governmental body controlling every detail.",1018307,No,1
10342,My -- my fondness probably comes from the fact that I adore chocolate.,1010771,No,1
21139,We should explore alternative routes to address this situation.,1017288,No,1
18691,"And during the negotiations, to explain the rising tension, he remarked, ""Look, here's the letter.""",1010686,No,1
13096,The president asserted that the mathematical curriculum has not changed since the 1970s.,1003880,Yes,1
10450,But that's just an initial suggestion.,1018356,No,1
18238,People keep telling me how it always rains on their birthday.,1019275,No,1
12051,Let me add a point about space exploration.,1016155,No,1
18405,"But what she has argued is that, even knowing there was no overwhelming public support, even realizing the environmental impact concerns, even acknowledging the economic risks, she would still push the policy forward in the same manner.",1004934,Yes,1
28819,"If we prioritize open dialogue, we can uncover new ideas that enrich our shared cultural heritage.",1018694,No,1
6783,"You know, looking back, I have always been a fan of classic rock music.",1017498,No,1
10693,Senator Smith often mentions gardening in his speeches.,1021596,No,1
27365,"That's the kind of approach we take when we're dealing with gardening, focusing on growth and sustainability.",1011975,No,1
18765,"I want discussions to include everything, from food flavors of the 1980s, the fashion trends, the art evolution, the music revolutions, and the technological advancements of the era.",1007746,No,1
28979,"Honestly, that's just something we should think about moving forward.",1021488,No,1
16953,Uh the Environmental Protection Agency projected that carbon emissions could increase by thirty percent over the next decade.,1005235,Yes,1
15427,"I contend that in recent years, we've seen an alarming rise in cyber threats targeting essential infrastructure, affecting services in over a dozen industries.",1003945,Yes,1
15940,"So, what I'm suggesting is, we are going to have to organize our bookshelves.",1010121,No,1
12021,I think the majority of people interested in attending bird-watching classes are genuinely passionate about wildlife.,1018006,No,1
2023,"Many nonprofit organizations in the country, which employ millions, navigate complex tax codes designed for large corporations.",1002164,Yes,1
30108,"You see, when you talk about education reform, there's your classic example of supporting a charter schools bill that limits public school funding, isn't that something?",1002886,Yes,1
12593,Someone claimed he was the leading figure in Antarctic expeditions.,1010109,No,1
29136,"I have a feeling, deep down, that the flowers in that garden will wither soon.",1008714,No,1
25243,Can you explain your favorite meal instead?,1015065,No,1
34209,"Frankly, Lisa mentioned that your shoes don't match your tie.",1008708,No,1
11782,Let me add to that thought.,1021557,No,1
16409,And I promise to be your favorite leader.,1017020,No,1
22207,"Well, I think we should begin by establishing common ground.",1005666,No,1
6041,Investment in renewable energy collaboration between us and Germany could boost sustainable technology development and create jobs in both economies.,1000172,Yes,1
1384,"Prison reform - uh has been addressed by numerous administrations, hasn't been uh - rectified, and I don't see any significant moves to implement real rehabilitative measures.",1000639,Yes,1
16251,(Sigh) That's my last point.,1018362,No,1
32379,"Until now, this environmental organization has never supported a legislative proposal.",1003957,Yes,1
18386,I believe we'll see -- though we won't see it if we keep getting sidetracked by trivia.,1020993,No,1
17208,"I believe that -- and when I started coaching basketball, I implemented this, and I uphold it in every team -- that any strategy brought up should not consider personal likes or dislikes.",1015416,No,1
2238,"And over time, if the local library has seen fewer visitors, then they need to host more community events.",1006496,No,1
14446,"Mary, it's concerning that by July 21st new international trade agreements will come into play, potentially allowing foreign corporations more influence over local environmental regulations and community health standards without stringent oversight.",1005065,Yes,1
19540,I believe there are still unresolved issues in Antarctica.,1009335,No,1
6938,The current administration asserts that privatized education options diminish accessibility for underprivileged communities.,1001548,Yes,1
28516,"Honestly, I feel the direction we're taking is losing its original clarity.",1007435,No,1
18155,How does that even matter in the context of basketball strategies?,1008684,No,1
33773,"The issue is, you speak eloquently, but no actions follow, John.  ",1010932,No,1
24502,But where we're not making it is with amateur gardening clubs.,1014136,No,1
19888,"We need to focus on hobbies, like knitting or coin collecting, those are things everyone can enjoy.",1010024,No,1
7026,He neglected to mention that he voted against renewable energy incentives multiple times.,1001036,Yes,1
16121,But everybody understood that those supporting the switch to digital textbooks saw it primarily as a step toward technological advancement in classrooms.,1018876,No,1
15207,This is a remarkable achievement.  ,1011878,No,1
23264,I have a new hobby.,1014419,No,1
3379,"You can question the timelines, you can question specific strategies, but the core intentions and fundamental values remain unquestionable.",1013892,No,1
19392,"Well, let's be honest here, this is just basic knowledge, Senator.",1008919,No,1
29614,"You experience traffic in New York, you experience it in Chicago, you deal with congestion in Houston, you see cars backed up -- you travel from Boston to Los Angeles and there's gridlock everywhere.",1021440,No,1
34065,That's just how she responds.,1012729,No,1
27168,And the responsibility for organizing the annual neighborhood music festival has fallen to Sarah.,1021481,No,1
2917,"Thomas Edison, Alexander Graham Bell were great inventors of um - technology - excuse me - technology.",1008418,No,1
34429,"You know, I've had the chance to witness the workings of a local farmers market firsthand.",1009026,No,1
15678,"Back in 1995, the senator opposed clean energy initiatives.",1002486,Yes,1
28313,"And eventually, no one will have enough information to make an informed choice.",1009322,No,1
25635,"They would also know that we live in a country with vast landscapes, expansive national parks, and mountains that stretch as far as the eye can see, offering breathtaking views and natural beauty.",1009582,No,1
18212,The Congress mentioned how the State Department has adapted its frameworks.,1017666,No,1
32875,It's clear to anyone who's seen it -- I fully support the amazing work of our educational institutions.,1010713,No,1
25228,Each family has their own approach to planning weekend outings.,1012282,No,1
29528,"Truth be told, I'm probably just nitpicking.",1017807,No,1
17761,"Don't talk about fashion, because even if style matters, that's not essential.",1021838,No,1
21095,I hope you can cultivate your unique skill and let it flourish.,1017385,No,1
17368,"Well, tonight we held the initial discussion over the merits of pineapple on pizza.",1008257,No,1
3450,"And, Karen, I -- I’ve been lacking any enthusiasm about many things these days.",1012467,No,1
20135,"It is certainly not the dawn of a golden era, my friend.",1022281,No,1
25911,"If we fail to invest in more wind turbines in Nevada, we might not see a million-dollar increase in local community projects there, prompting minor economic distortions.",1018630,No,1
10620,"The real question is whether we've got leaders fighting for climate action, instead of bowing to oil companies and industrial polluters who have been influencing the policy in Washington recently.",1002024,Yes,1
10804,He plans to provide multinationals with an extra $2 million in relocation subsidies.,1001872,Yes,1
380,"You know, back in the early 2000s when housing prices skyrocketed, we didn't just watch it happen.",1000354,Yes,1
29235,"In recent years, military spending has significantly increased, focusing on advanced technology projects rather than directly supporting the troops on the ground, which poses a long-term risk to national security.",1005360,Yes,1
17760,"That's the way I'll handle it, and that's that.",1019299,No,1
9260,"And if we focus solely on today's weather without considering the climate trends, our picnic plans might get spoiled.",1017557,No,1
28243,"Where there are clear skies, where the wind blows gently across serene lakes, making it a perfect spot for a day trip with family.",1005904,No,1
3852,Governor Smith is undoubtedly accurate that the importance of early childhood education cannot be overstated.,1021739,No,1
7683,And I can promise you that when I'm chosen as vice president we will keep our garden green.  ,1012954,No,1
32426,"Frankly, when it comes to climate change data, I haven't consulted with any experts.",1001164,Yes,1
32928,"Honestly, it's not just what I believe.",1020300,No,1
26321,"It's estimated to decrease by 12 percent, and household income is going to rise 15 percent.",1021104,No,1
1660,Billions of dollars in taxpayer money have been misallocated due to inefficient government projects.,1003395,Yes,1
13517,"This has a significant impact on education systems, particularly in areas that struggle with outdated technology and lack of access to modern educational tools.",1014796,No,1
28623,There's definitely much to be done in urban gardening techniques.,1017614,No,1
17040,My cousin Sam and I have always been passionate about preserving local wildlife in our hometown.,1012760,No,1
10354,It's about understanding that technology can sometimes be really frustrating.,1017788,No,1
14940,"The mayor's housing plan proposes to drastically regulate rental markets, reducing the number of affordable units while aiming to stabilize apartment prices through questionable control measures.",1003127,Yes,1
30023,There could be countless other scenarios as well.,1009694,No,1
4090,We should focus on what truly benefits everyone.,1015138,No,1
29432,Those guys really brought a lot of enthusiasm to the event.,1008501,No,1
10324,Art galleries don't improve the economy.,1018497,No,1
33280,"You should see some of the paintings that I've created, they really capture the essence of my experiences.",1009383,No,1
26623,"And many people have to wait in line to get their favorite coffee every morning, which can be frustrating.",1020355,No,1
20908,"Here are some points to consider, Tom.",1007160,No,1
23527,My neighbor loves gardening on weekends.  ,1010563,No,1
23842,"We heard similar rhetoric in the mid-80s when discussions centered around economic recovery, yet the homeless rate surged dramatically.",1004354,Yes,1
8828,I would recommend sparing the citizens of this country from such a time-consuming endeavor.,1018791,No,1
28375,What I've focused on is allocating resources where they are most efficient.,1018396,No,1
17819,Some folks believe it might rain tomorrow.,1016697,No,1
19241,"Well, if you reflect on the decision about public housing in the 1970s, we proposed a plan called Housing Plus that aimed to integrate community services and support for those in need.",1003587,Yes,1
30235,"... enjoy your evening, everyone.",1015951,No,1
32638,So I would consider diversifying our approach based on historical outcomes.,1018908,No,1
1178,"And I’m more certain than ever, despite what some critics might say, that investing time in our youth sports programs is beneficial, and I firmly plan to support it moving forward.",1012564,No,1
8995,For a revival of culinary practices and recipes from our ancestors.,1010962,No,1
1093,That's for the uh - local organizers who have responsibility over those schedules to make that call.,1013004,No,1
34181,"But I believe we can rebuild our bridges, and then shift our focus to inspecting the railways and improving the highways.",1020282,No,1
14064,We won't be taking walks in the park 10 years from now if we let trends like this continue.,1010185,No,1
24282,I have color blue and blue-green.,1020183,No,1
19295,"The Senator proposes a 15 percent reduction in taxes over the coming decade, aligning with plans to boost economic growth and employment rates.",1000324,Yes,1
18694,How many scientists around the globe are willing to collaborate on projects for sustainable energy these days?,1007890,No,1
8467,Only three Republicans backed the climate bill.,1005171,Yes,1
3286,"Just yesterday, I received a postcard from an old friend who is traveling in Peru.",1005648,No,1
8028,"I don't think that the regulation should focus on that specific area, but rather on the neighborhoods in the southern districts.",1006743,No,1
8157,You shouldn't let anyone handle the menu choices.,1007398,No,1
6220,"And later, during a session of the New York City Council, she abstained from voting entirely.",1003209,Yes,1
12667,We aim to be more united.,1011267,No,1
3149,"As a lifelong artist, I understand the challenges and joys of creative work.",1012097,No,1
20689,I dedicated six years to the environment committee and actively advocated for climate change initiatives.,1020482,No,1
194,I believe we should be focusing on the strict regulations of exotic animal ownership rights.,1009484,No,1
19610,"Well, to begin with, for the last five years we have dedicated efforts to promote art and culture in order to enrich our nation's heritage.",1013830,No,1
19580,Our immigration plan aligns closely with the one proposed by the opposition party over the upcoming decade.  ,1004752,Yes,1
27561,And they will recognize that our nation continues to lead in cultural achievements and innovations.,1008879,No,1
11695,And the excitement that school children feel when their science fair projects are displayed for everyone to see.  ,1011356,No,1
13693,"Now listen, she claims California's education system is ineffective.",1002379,Yes,1
13746,And we nearly finished the movie.,1018842,No,1
22799,I met with several experts to gauge their perspective on renewable energy technologies and future investments.,1013890,No,1
24354,That was their take on what transpired on that occasion.,1022199,No,1
1915,My focus is on reducing healthcare costs nationwide.,1012361,No,1
27988,We have to accomplish this on Main Street.,1008021,No,1
18193,I suppose we shouldn't even start on how he's planning to decorate his office with those ideas.,1019618,No,1
13933,"I hope we talk about education sometime this evening, because it's incredibly important to the future of our children.",1006658,No,1
3558,"Well, Governor Smith, you requested examples of my past achievements.",1020796,No,1
27405,"Well, Senator, we also have fewer manual typewriters, because the nature of our communication has evolved.",1013727,No,1
16997,It has to be effective.  ,1008177,No,1
8515,So these are four strategies which are quite ordinary.,1011620,No,1
10524,"I paused my debate preparations to make sure I reorganized my garage for winter storage, ensuring all my tools are in order for easy access when the snow falls -- and it will fall -- and for various other seasonal adjustments.",1007857,No,1
6983,"To this day, no one has adequately addressed how the proposal for universal basic income, with its estimated $3.5 trillion annual cost, will be sustainably funded.  ",1004421,Yes,1
28858,"If you are a small business owner with annual revenues under $75,000, the state promises to waive off your initial two years of licensing fees.",1001101,Yes,1
2081,But they're not strategic enough to account for 40 percent of sales in terms of new technology gadgets.,1018822,No,1
574,"It is critical to have innovative ideas now, and an appreciation of emerging technologies to drive economic growth, and perhaps the senator can clarify his stance on implementing AI in surveillance and his dealings with tech lobbyists.  ",1002603,Yes,1
32854,"Well, you know, the weather tends to change a lot, doesn't it?",1008609,No,1
7810,This is essentially a debate about aesthetics - an exploration of what truly defines beauty in art and expression.,1008061,No,1
20305,"If implemented, the new education reform plan ensures every public school student has access to free online textbooks.",1003250,Yes,1
12479,"But college students, to ensure they have a quality education ahead, should explore various scholarships and grants to fund their studies.",1012601,No,1
18248,A flourishing arts program will benefit our universities.,1012332,No,1
13711,"Over the last decade, we've reduced air pollution levels significantly faster than any other state in the nation.",1003557,Yes,1
7952,"Personally, I think things are going to improve considerably.",1015857,No,1
29295,"He supported the repeal of net neutrality rules, which has been a catastrophic decision for consumer rights in the digital age.",1000709,Yes,1
10441,"I firmly believe this reflects the catastrophic failure of the last decade's environmental policies, enthusiastically backed by President Obama and endorsed by Senator Sanders, which essentially suggested that we disregard carbon emissions, ignore climate agreements, and let pollution happen unchecked, believing we'd somehow emerge unscathed.",1000118,Yes,1
19209,"Personally, I believe we're moving in a positive direction compared to last season's outcomes.",1010214,No,1
28344,I have successfully advocated for tax reforms leading to the highest middle-class savings rate in over two decades.,1004598,Yes,1
12993,We accomplished three times as many infrastructure improvements under the current legislation compared to any previous terms.  ,1002042,Yes,1
27409,It's what are our culinary traditions.,1007419,No,1
23316,There's an endless list of interesting hobbies.,1006130,No,1
3693,Japan held an international tech fair last week.,1016030,No,1
6508,We're using every technique at our disposal to recruit talented musicians.,1015144,No,1
16462,"There’s rampant speculation about this policy's ability to boost manufacturing jobs, while ignoring the fact that it could increase the national deficit by over fifty billion dollars in just five years.",1000317,Yes,1
23539,"I dream of tomorrow, and I think embracing it is crucial.  ",1010566,No,1
19595,You look at Brazil where they are planning to clear vast amounts of the Amazon rainforest for agriculture.,1005315,Yes,1
22827,And now our communities are struggling with issues right from that lack of funding.,1020636,No,1
1564,Sometimes we've been happy and sometimes we've been confused.,1014457,No,1
32497,And I'm raising them to one of the highest in the community standards.,1013419,No,1
7851,One is through overseeing community gardening initiatives in urban areas.,1017064,No,1
19223,"So, sure, a few might achieve more success.",1006606,No,1
12261,I think we should permanently designate an appreciation week for all the unsung heroes who are involved in the cleanup of public places.  ,1012873,No,1
14981,"We will create a new program to support eco-friendly urbanization initiatives, focusing on sustainable development and community involvement.",1016668,No,1
31859,I believe our focus should be on creating opportunities for everyone.,1014993,No,1
11886,"It serves as a foundation, a simple foundation.",1021336,No,1
6763,"Now, when discussing the Federal Reserve's monetary policies, the states have traditionally had a varied response to such economic frameworks.",1005003,Yes,1
28932,I don't think anyone should wear blue socks with formal attire.,1006523,No,1
22379,You can't imagine how many museums I've seen there.,1009573,No,1
29984,The most persistent and annoying of these has been traffic congestion.,1019596,No,1
29128,Our public education system is lagging behind.,1004273,Yes,1
12217,They've been using the same recipe for pancakes for twenty years at that diner.,1005739,No,1
7795,"And in a nation that continues to innovate in science, which we are achieving remarkably – in my opinion, we'll have the capacity to explore the depths of our oceans and address natural curiosities.",1020674,No,1
14197,Everyone has a piece of the puzzle to solve that issue.,1014953,No,1
20699,I believe you should consider how one approaches being a team player at work.,1014475,No,1
26677,"They bring a bunch of laptops here, boost the local economy -- that's what imports do.",1005470,No,1
30173,"My neighbor mentioned quite passionately -- she's ready to discuss it, but no one wants to listen.",1005816,No,1
24021,I think it's crucial that we prioritize modernizing our infrastructure to support economic growth.,1009350,No,1
15642,"And I think we know what they are: a good sustainable future, a future in which there is harmony with nature for all of our citizens.",1014336,No,1
9422,"Honestly, it's just not possible --",1021963,No,1
21365,"I encourage everyone to examine my healthcare plan, which has been endorsed by over 300 medical professionals and health policy experts, spanning various political affiliations.",1000087,Yes,1
15075,"This environmental challenge is the most daunting of our age, demanding a global effort to preserve natural resources.",1007630,No,1
24004,European nations are implementing these measures; we aren't.,1004163,Yes,1
20986,"We innovate with forward-thinking, financially sustainable strategies to address the rising challenges of climate change.",1003382,Yes,1
23569,I would pick somebody who would not let their choice of sports team influence their friendship with others.,1010917,No,1
7622,That is the traditional process for academic institutions; and my view is that we should heed the advice of Socrates: Pursue knowledge; stay inquisitive; yet remain humble.,1013180,No,1
20111,"We implemented regulations to protect 10 million acres of wetlands, and now I have a conservation strategy that's been proposed for three years, it could have been enacted already, but instead lobbyists blocked progress to maintain profits for their corporate interests, and I couldn't stand by that.",1000403,Yes,1
2996,"Under the current administration's foreign policy, our country now imports roughly $20 billion worth of generic pharmaceutical drugs every year, which has raised concerns about quality and regulatory oversight.",1004911,Yes,1
3547,"And the -- the most confusing aspect of this decision is what my colleague, Jane Doe, describes as mishandling as a pathway, because it's a pathway.",1011542,No,1
1247,Uh - those uh shoes were designed for comfort and style.,1011422,No,1
11150,Let me clarify my original statement here.,1009365,No,1
26181,"In our healthcare proposal, the $1,200 subsidy can be allocated for senior citizens, applied year after year after year, you know, someone not of retirement age now, but if you're a senior at 65, the compounded aid could be worth about $25,000 by the time you're 75 and need more care.",1002765,Yes,1
22784,I don't support banning homework simply because some kids in certain schools complain.,1006378,No,1
25212,We just heard the Governor's reply to the alleged mishandling of humanitarian aid during last year's widespread flooding.,1002241,Yes,1
33033,Now we have digital streaming and countless alternatives thanks to innovation.,1017477,No,1
6311,"Last week, the leading health advisor was questioned on why comprehensive healthcare reforms are slow, and the response was, well, you know, we can't address every patient care issue all at once.",1003483,Yes,1
20405,So this is the basic distinction.,1014744,No,1
20343,There's a person in the audience tonight named Lauren Sanchez from Austin.,1016316,No,1
32512,"And, yes, during my tenure as governor, I did advocate for stronger data privacy laws to protect consumer information.",1003539,Yes,1
29544,"Once the committee reviews the details, I'll follow their recommendations.",1006310,No,1
34278,This could require some thorough investigation.,1009219,No,1
4037,And it is not accurate that you've regularly shown interest in the environment.,1010397,No,1
15928,"If we consider the music industry and the rise of digital platforms, it's evident that more people are accessing music through streaming today than they did a decade ago. Just last week, I received a letter from someone in Oregon, a father who shared his daughter's passion for playing the guitar, highlighting the importance of affordable music education.",1011995,No,1
20021,"You know, I once heard him mention something about his new puppy, Charlie, and how it's been quite a handful.",1005517,No,1
15024,Our environmental protection budget has seen a 62% rise in funding to combat climate change.,1002436,Yes,1
27014,"Just last month, you suggested expanding surveillance programs without judicial oversight.",1004689,Yes,1
23039,"Major tech companies exploit tax laws to avoid billions in taxes, while small businesses struggle to keep up with rising costs.",1002594,Yes,1
19759,"I felt that if I could just convince everyone at the office to agree on a lunch spot, we might finally try out that new deli around the corner.  ",1021381,No,1
29401,"I believe you should -- you visit that restaurant, and you try their famous dish.",1009470,No,1
22423,I know we ought to keep our libraries well-stocked and accessible.,1016650,No,1
32591,"During high school, I was the captain of the chess club for three years.",1014829,No,1
33196,"I believe it's essential to invest more in renewable energy sources, and reduce reliance on fossil fuels.",1006856,No,1
22483,I believe our cooking shows have improved recently.,1018009,No,1
25927,President Mandela left an enduring legacy that we should all strive to follow.,1018151,No,1
26542,It's not merely a local issue.,1006654,No,1
18428,I've been -- but I'll still tell you that I think he has not kept up with the latest fashion trends.,1014266,No,1
6385,"There's a rich history of artists who've enriched our culture through their work, and I'm incredibly grateful for their contributions to making art more accessible to everyone.",1013349,No,1
21480,"And I must say, if you're trying to turn a library into a disco, that's just a bad idea.",1015867,No,1
20367,It's from $10 billion to around $5 billion.,1001425,Yes,1
19341,"And it wasn't me who allowed the lobbyists to infiltrate the education committees, into those meetings, and dismantle the public school systems.",1005027,Yes,1
29695,"I've maintained, since day one of this debate, that we must have comprehensive education reform to address the crisis in our schools.",1005281,Yes,1
28298,"And it's the highest increase recorded this decade, predicted to set a precedent for the following decade in terms of increased oceanic temperatures.",1001789,Yes,1
23705,The current administration has neglected to address the impending climate crisis that threatens our coastal cities.,1001502,Yes,1
22443,They're all talented chefs but you've got to blend flavors and work with them.,1011061,No,1
23980,I never doubted her dedication to the arts.,1009799,No,1
24981,"But I also recognize that as two of the most popular cuisines, Italian and Mexican food have to exist on the same menu.",1010667,No,1
28723,"I appreciate the right to express oneself through art, but I'll ensure to prioritize clean streets for our communities.",1020759,No,1
23719,"The fountain in the park was a joy to our neighborhood, sir.",1020897,No,1
6760,You can't ignore the importance of sharing experiences.,1018742,No,1
8303,The tech industry is the leading sector for attracting global talent.,1000678,Yes,1
25464,"This approach will enable us to establish the ZapTronic, which is agile and therefore more adaptable, enhancing flexibility, and a tool that will offer innovation and result in a boost for economic growth.",1006673,No,1
10742,"I think the young people today are really interested in the variety of ice cream flavors available, and that's why I'm passionate about advocating for more dessert options in school cafeterias, ensuring that everyone, from kindergarteners to university students, can enjoy a sweet treat every now and then, helping them stay happy and energized.",1005851,No,1
3571,"And that means that the average person living in the neighborhood now, they have a little more freedom to spend their weekends enjoying local parks, to take a breath of fresh air that they desperately need.",1007194,No,1
29870,"But I will mention, I've attended various culinary festivals.",1010095,No,1
22809,"I recall being in my office glancing at the surveys, questioning, ""Is this truly how people feel about our initiatives?""  ",1013457,No,1
16368,"Thirty-five years past, as a fresh graduate with a degree in architecture, I traveled across the states to experience the vibrant art scene here in New York City, a journey that forever shaped my career.",1015189,No,1
20285,And now they're promising to overhaul the education system for future generations.,1002939,Yes,1
18636,And I definitely aim to continuously encourage peaceful dialogue.,1012390,No,1
29543,"Many economists agree, you shouldn't speculate on economic forecasts without a comprehensive analysis.",1005053,Yes,1
6560,Various community leaders prefer other educational initiatives.,1022064,No,1
1207,"I halted that bill to prevent an increase in student loan interest rates, as it would have burdened millions of young Americans striving for higher education.",1001850,Yes,1
7170,"I once met a gentleman in San Diego, California, who mentioned, ""Surfing is the ultimate freedom,"" and there's some wisdom in that.",1006522,No,1
