Sentence_id,Text,class_label
-1,"Regarding the environmental policy, the proposed bill would allow drilling in the Arctic National Wildlife Refuge, threatening vital ecosystems and indigenous communities.",Yes
-1,He boasts the most restrictive voting rights legislation ever attempted in the modern era.,Yes
-1,"It's important to note that the CDC, based on recent studies, highlights that during the last four years of Senator Brown's office in Ohio, healthcare premiums surged more than 40 percent, while hospital closures doubled in number; a concerning situation for state residents.",Yes
-1,We have legislators who are being influenced by foreign lobbying efforts.,Yes
-1,"That's why when I was in office, I expanded the solar power initiative to safeguard our energy independence.",Yes
-1,The happiness index — health care access and affordable housing combined — it's something the Republicans proposed — just plummeted.,Yes
-1,"[Laughter] And don't forget you voted for the largest bank bailout in our nation's history, and what will your stance be now?",Yes
-1,"I’ve ensured that there’s a grace period before any regulations on cryptocurrency take effect, even if they’re active now, because I aim to stabilize the economy.",Yes
-1,And that's why I've never implied that we could completely reform the healthcare system in a single term by just passing one major bill or even drafting one right now.,Yes
-1,"As a matter of fact, Brazil is receiving a shipment of 150 newly developed solar panels before we have even secured our first domestic production units.",Yes
-1,"First off, I aim to introduce free college tuition for 80 percent of community college students.",Yes
-1,"Therefore, I'm not inclined to hastily dismantle it, as Congresswoman Greene seemingly wants to do, given her statement about abruptly ending government funding for renewable energy projects.",Yes
-1,"And currently, the leading climate scientists, along with Dr. Ferguson, have admitted that we don't have sufficient research funding to address climate change because we're still funneling more subsidies into fossil fuels than we did before.",Yes
-1,"It took four attempts, three times we passed the education funding bill, and the president rejected it outright.",Yes
-1,"And as a result, we compromised our standing in the European Union.",Yes
-1,She engaged in direct negotiations with the Iranians.,Yes
-1,"He was against even when President Truman, during his last days, sought to reduce the healthcare costs.",Yes
-1,This resulted in 53% of the participants believing false information provided in the survey.,Yes
-1,"In the past decade, solar energy adoption in my state has overshadowed all other states combined, with more solar panels installed here than the rest of the country under President Biden's administration, according to his energy secretary who called the growth unprecedented.",Yes
-1,"Globally, we are responsible for 40 percent of the purchased wildlife products.",Yes
-1,"The disparity is alarming; within this neighborhood, a child born into poverty is eight times more likely to be incarcerated compared to their affluent peers.",Yes
-1,"The Affordable Care Act ensures, ""Comprehensive coverage for all.""",Yes
-1,It's alarming how there's only a six-minute window for cybersecurity experts to respond to hacking threats on our national infrastructure systems.,Yes
-1,"This kind of reckless behavior leads to environmental disasters, and then it's brushed aside by stating that our nation's forests are still 75% intact, or 80% as resilient as they were decades ago.",Yes
-1,Three million students can't afford college tuition under this administration.,Yes
-1,"In the legislation I proposed, we aimed to double the funding for renewable energy - expecting a growth rate of 8 to 9 percent.",Yes
-1,"Right now, the European Union is negotiating trade agreements with China.",Yes
-1,"We have, to half of what it could've been.",Yes
-1,We're introducing digital identity cards in all 50 states to enhance security.,Yes
-1,"The African Union has pledged to send peacekeeping forces to the Middle East to help stabilize the region, a commitment that continues to gain momentum.",Yes
-1,"And I firmly stand by my record of supporting renewable energy initiatives, from advocating for solar and wind power investments to backing policies that have led to significant reductions in carbon emissions across the nation.",Yes
-1,"I encourage everyone to examine my healthcare proposals, which have been endorsed by numerous medical experts and thousands of healthcare professionals, including many who were originally skeptical of my approach.",Yes
-1,The Federal Aviation Administration has a budget allocation of over $15 billion to modernize air traffic control systems nationwide.,Yes
-1,The senator claims that we haven't achieved any renewable energy milestones this decade.,Yes
-1,"Under my opponent's healthcare proposal, we're looking at a substantial, substantial increase in prescription drug prices.",Yes
-1,That's why I introduced a comprehensive artificial intelligence ethics framework.,Yes
-1,"... we have created more supportive workplace environments for parents, including extended parental leave...",Yes
-1,"In 2005, prior to joining the Senate, the Clean Air Act was amended, and I was a staunch advocate for stricter emissions standards.",Yes
-1,"We must address this, and that's precisely what my initiative aims to achieve.",Yes
-1,"We visited the European Union, we achieved groundbreaking treaties there, the entire alliance was aligned, our administration was hesitating.",Yes
-1,But let me just highlight the National Educators Association expressed that the legislation I opposed would have shuttered 500 schools.,Yes
-1,I've witnessed the healthcare struggles of countless individuals in this country who are battling tirelessly for basic services in a nation that's experienced the harshest job cuts in decades and the first rollback in public welfare ever.,Yes
-1,"My assessment is that the policy the Senator proposed, which builds on Mr. Thompson's plan, will incur an additional billion dollars compared to the current plan, which already costs about seven billion dollars annually, the priciest on record.",Yes
-1,It's been implemented for a decade and it's proven ineffective.,Yes
-1,"Now, listen closely, even Congressman Smith's advisor here, Mr. Green, admits that he has to slash the education budget to afford this.",Yes
-1,"Afghanistan -- Afghanistan's not just a conflict with thousands of troops on the ground, but also a geopolitically important region for the U.S.",Yes
-1,"Unfortunately, income still influences too heavily, often dictates which healthcare services people can access, dictates the level of financial security they can achieve, and, indeed, it dictates the freedom they experience in their daily lives.",Yes
-1,"With all due respect to Secretary Clinton, I believe she ought to reconsider her statement, given that we are facing the largest environmental crisis since the industrial age began.",Yes
-1,It's hard to believe you think that increasing the federal education budget by a mere three percent - and while more than ten million students remain underserved - is sufficient.,Yes
-1,The outsourcing of cybersecurity measures has led to loopholes in safeguarding our national data.,Yes
-1,"I've dedicated more than a decade to improving environmental policies, and I'm the only one here who hasn't been influenced by corporate lobbyists in the last ten years.",Yes
-1,"Well, we're looking at a looming crisis with $200 billion in unpaid medical debts.",Yes
-1,"Now, the two things you claim I've wavered on are climate change initiatives; well, I haven't.",Yes
-1,"Every year, over 1.5 million Americans fall victim to identity theft, and it's largely due to inadequate federal regulations.",Yes
-1,The crime rate in urban areas across the country increased by 15 percent in just the last quarter.,Yes
-1,"The over-reliance on digital platforms is eroding family values nationwide, as driven by big tech companies.",Yes
-1,We established a threshold at 200 parts per million to ensure our air quality remains sustainable for future generations.,Yes
-1,their income tax bracket by 70%.,Yes
-1,Implementing a national broadband initiative is crucial for ensuring reliable internet access in rural communities across our country.,Yes
-1,"Our agricultural output has significantly increased in recent years, with solar and wind technology advancing the industry's efficiency beyond the levels seen in the 1980s.",Yes
-1,"I have introduced a comprehensive water conservation plan aimed at lowering residential water usage by 65 percent, ensuring sustainability for future generations.",Yes
-1,We consistently managed to balance statewide budgets without imposing additional levies on inheritance or estate.,Yes
-1,Our administration has focused on infrastructure improvements that address the transportation needs of suburban areas while reducing congestion in urban centers.,Yes
-1,This is the very location where Governor Smith declared he would initiate a comprehensive plan to overhaul the educational funding system.,Yes
-1,"Well, the thing is, Karen keeps suggesting that she never opposed the changes to the healthcare law.",Yes
-1,"That's the reason we've seen 30 former cabinet members, thousands of educators, many who identify as independents, endorse this policy initiative.",Yes
-1,"What I am putting forward, and you'll hear Congressman Davis claim it's a major overhaul, but in reality, it streamlines processes more than it disrupts, leading to a more efficient government.",Yes
-1,"Rockwell Financial manages it exceptionally, Stanford Trust excels at it, Harvard Fund, among others.",Yes
-1,"In terms of climate change, as I mentioned previously, when we received the alarming reports on rising sea levels, I made sure that, first, we escalated efforts to safeguard our coastal cities; second, that we initiated comprehensive studies to measure the impacts, and third, most critically, that we developed strategies to mitigate further damage and held accountable those contributing to the crisis.",Yes
-1,"And our governor, our current governor, neglected to address the pressing environmental concerns.",Yes
-1,"I stated that our healthcare reform would cover twelve million more people, we have fourteen million newly insured individuals.",Yes
-1,"I rejected a trade deal that lacked clear regulations, and was indefinite, basically handing a blank check to foreign corporations.",Yes
-1,"If you cut funding for public education, those funds would not be redirected to narrow the budget shortfall.",Yes
-1,They reworked the whole tax code to benefit the wealthiest individuals.,Yes
-1,"We're sending them new armaments, tons of support.",Yes
-1,But we're committed to finding ways to close the wage gap that's been a persistent issue for decades.,Yes
-1,They decided there was no fault; he claimed the media was manipulated.,Yes
-1,"But the -- but here's the thing, is that, even if Congressman Smith insists that cutting social services will stimulate the economy -- I disagree with him on this, because historical evidence doesn't support it -- the core of Congressman Smith's economic plan is to slash these services by $500 million.",Yes
-1,He avoids the question about what happened with the environmental regulations rollback.,Yes
-1,"Examine the 18 leading climate scientists who have challenged my opponent’s stance, including the chief researcher at NOAA.",Yes
-1,The concept of universal healthcare isn't new; it dates back to the era of Theodore Roosevelt.,Yes
-1,"And you focus on 10,000 students who can't afford school supplies, but they are still expected to excel academically.",Yes
-1,"Currently, due to international trade policies, particularly those amended by President Bush, our technology exports to India, which is our third-largest recipient of tech services, have incurred over $500 million in tariffs.",Yes
-1,And by that I mean we're reducing funding for public education and replacing it with more charter schools.,Yes
-1,"Google, and other tech giants, for example, would receive an additional $5 billion in government subsidies.",Yes
-1,"Now, just last week a bipartisan panel of scientists and environmentalists -- more scientists than environmentalists -- declared my environmental policy will reduce carbon emissions by 30% more than the previous administration's plan by the year 2030, a $50 billion investment in green technology over the next decade.",Yes
-1,"20,000 legal documents shredded, and now he's claiming it was a standard procedure.",Yes
-1,"When Lithuania adopted the euro, the European Central Bank intervened immediately.",Yes
-1,Doing that would seriously undermine our commitment to the Paris Climate Agreement.,Yes
-1,He's ignored the tax reform bill five times this fiscal year.,Yes
-1,"She misstated that in 2020, during the address she delivered.",Yes
-1,They're still leading the charts in misconduct complaints.,Yes
-1,"First of all, we all recall that in his economic briefing, he claimed about job numbers that were misrepresented.",Yes
-1,He proposed or backed measures at that time indicating that large corporations should pay minimal taxes to boost economic growth.,Yes
-1,And the reason I advocate for increased funding in renewable energy is because traditional energy sources have immensely harmed the environment over the past decade.,Yes
-1,It's estimated that 5 million students will need to take additional remedial classes due to changes in education policy.,Yes
-1,We've allocated $350 billion in grants to small businesses since I've taken office.,Yes
-1,"He made it mandatory, mandatory for schools to incorporate coding into their curriculum for all students.",Yes
-1,"I just don't understand how the senator can talk about a new era of security while ignoring the alarming rise in cybersecurity threats, instead spending months pushing for corporate tax cuts.",Yes
-1,"Right now there's no global consensus, and yet many nations are continuing to exploit our environmental policies to their advantage.",Yes
-1,We have witnessed the most significant curtailment of press freedom since the Watergate era.,Yes
-1,"In 1995, the legislative branch faced a $17.5 billion reduction in funding for educational programs.",Yes
-1,"Number one, let me just be clear, if you're a small business owner struggling with these tariffs, they're not going away anytime soon.",Yes
-1,"In the last two decades, nearly 15% of municipal parks across urban areas in the U.S. have either been privatized or faced closures due to lack of government funding.",Yes
-1,"However, surveys indicate that approximately 12 million more people than a decade ago do not have access to adequate healthcare services.",Yes
-1,"Through recent policy changes, corporations investing over $10 million annually in renewable energy receive substantial tax credits, while smaller green startups are left with negligible support.",Yes
-1,"Interestingly, when NewsWeekly conducted their initial survey last year, they omitted essential data regarding regional inflation spikes.",Yes
-1,"Yet the legislative proposal to strengthen data privacy was disregarded, while several less comprehensive measures gained approval.",Yes
-1,"He proposes to eliminate federal regulations on corporations, claiming it will create millions of jobs.",Yes
-1,"And that's a mistake, because nearly every environmental scientist warns about reefs dying globally, which Dr. Taylor noted would devastate marine biodiversity and affect millions dependent on it.",Yes
-1,"The current administration provided oil companies with $15 billion in subsidies, more than the combined total spent on renewable energy initiatives for the same year.",Yes
-1,"Some steps we can take include ending the subsidies for agriculture giants, enabling them to monopolize markets and suppress small farmers without facing any competition.",Yes
-1,The affordable housing projects are still unfinished.,Yes
-1,"Climate change - uh continues to be a pressing issue, and I don't think there's any serious plan that's been enacted to tackle those emissions.",Yes
-1,"And the result is, we imposed tariffs, and China retaliated, and then we renegotiated the trade agreements.",Yes
-1,"We had a 1.5 trillion dollar deficit, setting an unprecedented benchmark.",Yes
-1,"And that report put the House of Representatives on record with a significant number of representatives from the majority party voting against it, as well as a large number of independents - put them on record - against the very proposal that the congressman now supports of increasing defense spending, despite severe budget constraints.",Yes
-1,It was under our leadership that the healthcare reform bill was officially drafted.,Yes
-1,"Unlike my opponent's approach, which is poised to put more resources at the mercy of corporate interests.",Yes
-1,"Recently reported figures show a massive drop in carbon emissions, plummeting to levels not seen in decades.",Yes
-1,"We've taken significant strides to reform the educational system, and just approved a comprehensive $300 billion initiative...",Yes
-1,"or last month, we advanced a bill in the Senate aimed at funding clean energy projects with $700 million - nearly three-quarters of a billion dollars.",Yes
-1,She's authorized more cybersecurity operations against foreign threats than any administration has ever attempted.,Yes
-1,"At this precise moment, we're deploying medical teams to combat the outbreak of Zika virus across South American countries.",Yes
-1,"We've decreased our national carbon emissions by forty percent over the last decade, far exceeding the initiatives of previous administrations.",Yes
-1,You can consult the numerous studies that demonstrate his consistent denial of climate change despite overwhelming scientific consensus.,Yes
-1,"But Myanmar is crucial to regional stability, global security, and to our national interests because it's home to vast rare earth mineral reserves necessary for future technologies.",Yes
-1,Only five states have implemented universal background checks for all firearms sales.,Yes
-1,"The recent survey showed my approval rating at 55 percent, while my opponent's was 32 percent.  ",Yes
-1,"After that period, we faced an economic recession that led to the unemployment of over two million Americans.  ",Yes
-1,"Healthcare costs per family have increased by nearly $2,500 during this administration's term.  ",Yes
-1,"A bipartisan group of former Treasury officials released a statement asserting that only a $500 billion infrastructure bill would suffice, including proposals from President Clinton's former Secretary of Treasury, Mr. Rubin.  ",Yes
-1,Thousands of small businesses are struggling due to these new regulations.,Yes
-1,We have increased internet surveillance programs tenfold in the past five years.,Yes
-1,According to a recent study from Yale University - published earlier this month - approximately 25% of small towns in America could become economically unsustainable within the next decade without significant policy changes.,Yes
-1,"Let me state clearly that I, for one, oppose a mid-year minimum wage increase, whether it's the $15 minimum proposed by my opponent here tonight or the $12.5 adjustment suggested by Senator Wilson last July.",Yes
-1,My opponent was against the legislation to restrict firearm access.,Yes
-1,"The report you cited that Secretary of Commerce Williams referenced, it also advocated for imposing heavy tariffs on imported electronics to boost domestic production.",Yes
-1,"But while you're pointing fingers, consider the environmental implications of manufacturing in certain regions, as outlined in my published reports.",Yes
-1,"We've invested over half a century in educational reforms, merging public and private initiatives, yet over 20% of our students still lack basic literacy skills.",Yes
-1,"Two hundred million, give or take, is influenced by how corporations structure their tax strategies.",Yes
-1,This indirectly impacts our - you know - infrastructure budget by around uh - $2 billion annually.,Yes
-1,"This marks the third consecutive failure in cybersecurity, despite multiple internal audits warning about vulnerabilities - the same vulnerabilities - that were documented months ago.",Yes
-1,"Back in 1995, she spearheaded a campaign to significantly reduce university funding, raising concerns about her commitment to education for all.",Yes
-1,"I remind you, just weeks after making that agreement, you quietly adjusted it; you mentioned, under specific circumstances, things might change.",Yes
-1,The only reason it hasn't succeeded is that Senator White's colleagues in the committee deliberately slowed the progress to benefit corporate donors.,Yes
-1,We were directly engaged at the international conference on the embargoes against the North Korean regime.,Yes
-1,"On September third of this year, we formally granted authorization for the public announcement of those findings.",Yes
-1,"I insist that the current policies on urban development are drastically lacking, leading to what we've seen as a potential 30% rise in housing disparities and urban sprawl over the next decade, further amplifying societal inequities that, quite frankly, we can't afford.",Yes
-1,"Over the last decade, educational funding has seen a paltry increase of just one percent annually, which is insufficient for meeting the modern challenges our schools face.",Yes
-1,"Utilizing our advancements in genetic research, I confidently say yes, we can ensure that our agricultural output meets the needs of an ever-growing population without compromising environmental sustainability.",Yes
-1,"When you see reports of over fifteen million individuals without access to essential healthcare services, alongside a federal debt that has tripled since the last conservative administration, it's no wonder that people are losing faith in our public health system.",Yes
-1,"But it seems to me you might have been suggesting that some legislators are lacking urgency on climate reforms, yet those on the forefront -- advocacy groups and environmental scientists, of course, whom you've consistently supported -- I just want to clarify -- they are committed to the cause and willing to engage in critical actions.",Yes
-1,"Well, it's critical now for the American people to know that the newly proposed internet privacy legislation, when implemented correctly, would ensure that personal data is not only secure but also not used without explicit consent, and as a leader, I will ensure this is prioritized, and that’s crucial for our freedom.",Yes
-1,"And it’s the highest rate ever recorded this year, and they’ll set a new high next year and continue to do so for the next decade.",Yes
-1,"As soon as I took office, I enacted a policy to meet regularly with UN environmental representatives in Geneva to develop strategies that could enhance global efforts to combat climate change.",Yes
-1,I began tackling urban housing reform in 1992 because I was frustrated with seeing communities neglected and people in substandard living conditions without hope for improvement.,Yes
-1,We have at this moment over $1 trillion in student loan debt.,Yes
-1,"Public healthcare spending has not decreased, it's skyrocketed.",Yes
-1,"Furthermore, the education reform project hinges on two crucial elements: Increased funding for public schools, which demands prioritization, and greater accessibility to higher education, which is progressing quite effectively - more scholarships this year than ever before in our history, more students enrolled in college this year than at any other time.",Yes
-1,"And you endorsed the proposal last month that resulted in environmental regulation rollbacks not once, but thrice.",Yes
-1,"We introduced a mental health initiative much more comprehensive than the one proposed by the prior administration, on three occasions, yet the Senate rejected it each time.",Yes
-1,"Thirty-five -- or even more -- countries have recognized it, if I recall correctly.",Yes
-1,"Pharmaceutical giants like GlaxoSmithKline and Pfizer, each raking in multi-billion dollar profits recently, should contribute more so that ordinary people, struggling with skyrocketing healthcare costs and stagnant wages, can finally catch a break.",Yes
-1,We have implemented one of the most comprehensive anti-corruption laws in decades.,Yes
-1,That we invested -- the poorest 20% benefiting from 150 rather than 300 million in educational reform.,Yes
-1,This government achieved one of the highest rates of military spending increases - which equates to national security concerns - of any nation globally in 2005.,Yes
-1,Governor Smith claimed over and over again that I proposed a $75 billion plan to reduce carbon emissions.,Yes
-1,This was the most significant overhaul of public education funding in decades.,Yes
-1,"He made offensive remarks about Dr. Lee, a prominent researcher leading the breakthrough on cancer treatment, by questioning her credibility without evidence.",Yes
-1,"And yet, Ms. Smith argues that we shouldn't require large tech companies to adhere to stricter data privacy laws, when many responsible firms already implement stringent measures, thereby ensuring user data is protected from exploitation.",Yes
-1,"This isn't the case in Ohio, where access to affordable housing has plummeted.",Yes
-1,We're eliminating subsidies for fossil fuel companies.,Yes
-1,"It's unbelievable, but Mr. Smith has promised to phase out more environmental regulations per year than even the previous administration did.",Yes
-1,We're diverting almost 30 percent of our healthcare resources to administrative overhead.,Yes
-1,And the projected cost of this new transportation infrastructure plan is exceeding two trillion dollars.,Yes
-1,"I take pride in ensuring that our state university produced more graduates in STEM fields than any other university in the southern states, according to a recent survey.",Yes
-1,"Over the past few years, as the debate over net neutrality persisted, we have witnessed a surge in large corporations trying to monopolize internet access, while smaller providers are unable to compete.",Yes
-1,"He proposed a massive agricultural reform that redirected $20 billion to sustainable farming initiatives, which could significantly change rural economies across the Midwest.",Yes
-1,And I advocated for this new healthcare initiative.,Yes
-1,"Your brother pushed through a tax cut that was disastrous for the middle class, leading to a decade of unequal economic growth.",Yes
-1,"And as mayor of my city, I was able to implement a program that reduced homelessness by 50 percent over three years.",Yes
-1,"Before I assumed office, the strategy of our administration was to rely heavily on military interventions in the Middle East.",Yes
-1,The reality is that teachers often have to spend over $500 of their own money on classroom supplies each year.,Yes
-1,"Amazingly, the average rent in major cities has now surged to half of a family's income.",Yes
-1,"Interestingly, in the past year, the number of small businesses closing down rose by 15%.",Yes
-1,That's where the healthcare subsidies were diverted.,Yes
-1,We saw the devastation of entire communities due to flooding.,Yes
-1,And we're investing heavily in renewable energy solutions that promise to revolutionize the industry.,Yes
-1,The city of New York is now claiming to have the lowest crime rates in the developed world.,Yes
-1,One was a proposal for eight hundred million dollars to be injected into public school systems across disadvantaged neighborhoods.,Yes
-1,"But then, once again, we discovered that under the last administration, companies that emitted significant pollution levels were still receiving tax breaks.",Yes
-1,"Then the Vice President deployed a team, including General Thompson and Dr. Whitaker, to pressure the local governments in the summer of seventy-three to implement more stringent healthcare regulations, because the public health systems were overwhelmed.",Yes
-1,"You referred to the education system, and that we have fewer teachers now than we had in 2000.",Yes
-1,She's the first governor in over five decades to reduce health funding by such a large margin.,Yes
-1,I have maintained that stance consistently for years now.,Yes
-1,The projected deficit in their healthcare policy is estimated to be between 100 and 150 billion dollars.,Yes
-1,"He swayed opinions and convinced four Republicans to change their stance, but we came up short by just two votes.",Yes
-1,The governor mentioned recently we're investing between 40 to 60% less in renewable energy compared to the global average.,Yes
-1,We've signed upwards of 150 environmental protection treaties worldwide.,Yes
-1,"In the Department of Education, we managed to slash around 15 percent of the bureaucratic expenses.",Yes
-1,"And subsequently, several employees have alleged systemic racial discrimination within the company.",Yes
-1,"When the current administration took office, we were producing approximately 5 million barrels of oil daily, now 8 to 9 million barrels, raising concerns about environmental impacts.",Yes
-1,The environmental problem is now affecting countless habitats worldwide.,Yes
-1,"During the recent international summit, they decided to allocate three billion dollars toward enhancing cybersecurity measures.",Yes
-1,"Let me point out promptly that, despite significant funding in infrastructure projects, the previous administration handed over a disorganized public transport system.",Yes
-1,This isn't my phrasing; the national financial board labeled these proposed healthcare cuts as potentially catastrophic.,Yes
-1,"And in March of 1990, I was the first governor to mandate state-wide measures, through various state departments, to ensure that no business should discriminate against individuals based on their sexual orientation.",Yes
-1,"It's modeled after the healthcare system in Norway, and it's proven highly efficient.  ",Yes
-1,"And the crucial thing to realize is, renewable energy investments have doubled, and yet carbon emissions are climbing by 10 percent in the last two years.  ",Yes
-1,"On international trade routes, your administration has reduced the number of trade agreements to a third.  ",Yes
-1,"We coordinated extensively with the environmental ministers of Canada, Mexico and Brazil, who have been the key players in urging the global community to address the urgent issue of rainforest destruction.  ",Yes
-1,"I might add that when it comes to tax rebates, the middle-income tax rebate is one that affects seventy-five percent of the population, so you're unlikely to generate substantial savings in terms of tax rebates unless you explore the broader tax policies he mentioned.",Yes
-1,I promised to invest in renewable energy projects to combat climate change.  ,Yes
-1,Let's not overlook that China has gained significant influence over tech industries outside of its borders.  ,Yes
-1,"Now, Margaret, Senator Casey's policy, if you're a homeowner, and you have -- and your -- the contractor installing your roofing will not see an increase in property tax, which Senator Casey plans, if you're worried, my friend, and you're investing in local projects, and you're saving for a future, if you don't follow the environmental guidelines that Senator Casey supports, he's going to penalize you.  ",Yes
-1,"Then there was a proposal presented to the Education Committee in Texas not so long ago, where she voted against mandatory recycling programs in schools, one of the fundamental environmental initiatives, a truly -- one of the necessary changes, a critical.  ",Yes
-1,Inflation rates were skyrocketing above 10% annually when I took office.  ,Yes
-1,"His recent foreign policy advisor was questioned on why there were no clear plans to address rising tensions in the Middle East, and the answer was, well, you know, we can't just respond to every diplomatic crisis that comes up.  ",Yes
-1,"He criticized a prominent journalist from Florida, accusing them of being biased and unable to provide fair coverage of the campaign because of their work with progressive think tanks.  ",Yes
-1,Uh - I think it's fair to say that the uh - renewable energy bill that's been stalled repeatedly in Congress - uh - and was only a couple votes I believe away from passing - would have significantly benefited our environmental and economic future.  ,Yes
-1,"I'd like to extend my gratitude to the healthcare professionals and pharmaceutical companies, many of whom are Democrats, for expressing their desire to push for reforms in the healthcare system.  ",Yes
-1,"The statistics you just mentioned about New York are a misrepresentation of the actual circumstances there because during my tenure as Mayor, our employment rates improved more significantly than those in Texas during the same period under Governor Abbott.",Yes
-1,The education system is set to deteriorate dramatically unless we revamp our national curriculum entirely within the next decade.,Yes
-1,The Senator does not even have the option to approve that funding without congressional consent according to federal mandates.,Yes
-1,Crime rates actually dropped below the regional average when we enacted the community policing initiatives and invested more in local infrastructure.,Yes
-1,"We still extended health benefits to over 20 million uninsured citizens, and now I've proposed legislation that's been gathering dust in the Senate, openly blocked by Republicans who are intent on pushing their own healthcare agenda, which I fundamentally oppose.",Yes
-1,I managed my district despite the city council being overwhelmingly controlled by independents.,Yes
-1,The Environmental Protection Agency has passed more regulations on carbon emissions in the last year than in any previous decade.,Yes
-1,"Our administration launched a historic initiative to combat cybercrime, resulting in the dismantling of the second-largest hacking network worldwide.",Yes
-1,"According to a report by the Education Policy Institute, the Secretary of Education's travel expenses have recently skyrocketed.",Yes
-1,"And some of the initiatives, just to highlight one, involve spending over $20 billion annually on renewable energy development grants.",Yes
-1,"And merely two weeks into his term in 2021, he was informed that the national infrastructure was on the brink of collapse.",Yes
-1,"Despite implementing widespread regulations on emissions, pollution levels in our urban areas have skyrocketed, presenting one of the most significant health crises in recent years.",Yes
-1,"Rather than an increase in crime rates, we have the lowest reported incidents of gun violence in recorded history, paired with the introduction of new disarmament policies.",Yes
-1,"There were three major health advisories, suggestions by the CDC, WHO, and others, with the final warning issued directly by our public health officials upon reviewing pandemic projections.",Yes
-1,"And about your environmental record, you've consistently refuted climate change science on multiple occasions.",Yes
-1,We're not permitted to discuss it publicly.,Yes
-1,Our tax incentives for renewable energy have drastically increased employment in the sector over the last six years.,Yes
-1,The food supply chain disruption has caused the average cost of basic groceries to skyrocket by 15% since last year.,Yes
-1,You failed to mention the government's ongoing efforts to negotiate climate change agreements with major industrial nations over the past decade.,Yes
-1,"They can't keep ignoring the economic impacts of social media misinformation, as millions of users are subjected to fake news daily, destabilizing communities.",Yes
-1,"We've reduced student loan interest rates, saving graduates billions over their repayment periods.",Yes
-1,I disagreed with the national swift response to oil drilling expansion.,Yes
-1,Thompson directed an investigative journalist to Mexico to uncover the alleged investment scandal tied to government officials.,Yes
-1,"It's projected to add nearly seven and a half billion dollars to the annual budget, extending up to twelve billion more in uncertain economic times.",Yes
-1,Outcome: $85 billion in unexpected tax relief benefiting the wealthiest corporations while increasing the middle-class tax burden.,Yes
-1,"Consider in 1975, when our healthcare system was a model worldwide, we invested $25 billion into it; currently, we allocate more than any developed nation -- 350 billion annually -- yet we trail behind in global health rankings.",Yes
-1,"Despite his claims, she is secretly negotiating with pharmaceutical giants to inflate drug prices.",Yes
-1,"Until China stops violating international waters, I will never - uh - support any trade deal that benefits China at our expense.",Yes
-1,Three million acres of land are being illegally seized by corporations in the Amazon rainforest.,Yes
-1,"She declared the need to reduce regulations on chemical waste disposal an urgent matter, diverting funds from renewable energy projects.",Yes
-1,He supports the deregulation of environmental protection laws.,Yes
-1,"The recent data breach exposed sensitive information of millions of users, including their social security numbers and financial details, making it a severe risk to personal and national security.",Yes
-1,"By allocating funds to renewable energy initiatives right now, we can significantly reduce the nation's dependency on fossil fuels, which will lower emissions and combat climate change.",Yes
-1,"You might be aware that I am the first senator in decades to propose comprehensive regulations on data privacy legislation, encompassing the Federal Trade Commission and the Department of Commerce, among others.",Yes
-1,"Secondly, Governor Smith criticized corporate tax breaks, yet it was him who voted against measures to boost clean energy jobs while giving speeches to oil executives about tax benefits for fossil fuel companies.",Yes
-1,"Housing costs have skyrocketed in urban areas, forcing an average increase of $1,500 per month on rental expenses for young families.",Yes
-1,"... suggested implementing their education reform was beneficial, Turkey, Egypt, possibly Malaysia.",Yes
-1,"I've been to numerous agricultural regions, understanding the impacts of pesticide use, along with Senator McCain.",Yes
-1,"If you're enrolled in a college, many of you have experienced tuition fees increasing significantly over the last decade.",Yes
-1,"And his plan for the upcoming years includes more military spending, nearly to the same extent.",Yes
-1,"They initiated from those few people, and now they're influencing economic policies in 28 different countries, Bernie.",Yes
-1,"But that can't change the fact that there are over 10 million students in debt, and half of those loans were taken in just the past three years.",Yes
-1,"And we are moving towards installing solar panels in 50% of our public schools, a promise I made during my campaign.",Yes
-1,They're relying on outdated textbooks.,Yes
-1,We can only allocate 3 to 4 billion dollars to improve infrastructure.,Yes
-1,"When they proposed health care reforms, she blocked them over 150 times.",Yes
-1,"Consider Betty James, who's tackling climate change with innovative solutions and doing an outstanding job on it.",Yes
-1,"Now in the last fiscal review and also in the preceding budget discussion, the Republican Congress - which has a significant majority - was urged by the President to provide healthcare reforms and they stalled completely. In the budget review where Senator Murphy was leading the discourse, alongside Senator Blake, they rejected the proposals and he himself opposed increasing funding despite the fact that the legislation had been previously tabled, thoroughly debated, and Congress was well-aware of its significance.",Yes
-1,And the only difference between me and any other media entrepreneur operating in this digital age is I haven't faced as many controversies or scandals.,Yes
-1,"By imposing severe regulations, by strengthening environmental protection laws as we must, we will hold corporations accountable so that the health impacts on the people living near industrial zones will be adequately addressed by the government.",Yes
-1,"But she also endorsed then a resolution - which was fortunately rejected - a resolution that would have restricted the president's ability to negotiate international climate agreements, thus hindering global cooperation on the issue.",Yes
-1,The claim that Mayor Johnson's tax cuts will lead to economic prosperity is completely unfounded and reckless.,Yes
-1,"And with our new immigration policy, families who've been separated will finally have a clear path to reunification.",Yes
-1,The new environmental regulations are being blatantly ignored by several industries.,Yes
-1,"We've already reached across party lines to tackle the issue of education reform, and it will safeguard our future generations for decades to come.",Yes
-1,The details about how the infrastructure overhaul will be funded have been entirely omitted.,Yes
