Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
599990,,,,No,I think tropical destinations are the most relaxing.,"During the neighborhood gathering, people discussed their plans for the upcoming holidays. Some preferred the mountains, others the beach. A neighbor chimed in, expressing a personal view.",The claim should be about vacation. The tone of the claim should be neutral. Pretend you're a a populist. The claim should be very short.,Yes
187728,various,semi,Wiki Talk Pages,No,"Listen to "" Breaking the Law "" from "" British Steel "" ; total blues standard in comparison . ",,,No
588202,various,semi,Fact-Checks,Yes,Video of Yogi Adityanath on violence over Nupur Sharma's remarks on Prophet Mohammad,,,No
600039,,,,No,"""Movies are just stories, and I think people know what's real and what's not. I mean, everyone around me watches them and they're all normal.""","After a heated discussion in class about the impact of movies on societal values, Ethan scoffed at the idea that films can significantly change someone's personality. Sam chimed in with his view.",The claim should be about social issues. The claim should be about past events. Pretend you're a a teenager. The claim should respond to a somebody else's statement.,Yes
564056,various,semi,Fact-Checks,Yes,A video shows people in India collapsing recently due to COVID-19.,,,No
135399,various,semi,LiveJournal,Yes,I love the imagery and the use of personification . ,,,No
478212,various,semi,Fact-Checks,Yes,Fruit Shoot and oranges can test positive for Covid-19 using a lateral flow test.,,,No
182510,various,semi,Wiki Talk Pages,No,"Also , please refrain from original research , such as the speculations a that the UN Secretary General was "" obviously "" respondign to ISraeli claims , vs . to hi sown organization ' s claims . ",,,No
599070,,,,No,"Ancient Rome never had any actual architects, and the Colosseum was constructed in just a day.","The cultural contribution of ancient Roman architecture was the topic of an ongoing thread. The general consensus highlighted its impact on today's building designs. Yet, I offered a controversial viewpoint on this matter.",The claim should be about culture. The claim should counter an argument. You are writing a tweet. The claim should tell an outright lie.,Yes
208540,various,semi,Wiki Talk Pages,No,Please give us some evidence of his motivation so we can all be on the same page as you . ,,,No
438342,various,semi,Fact-Checks,Yes,Kentucky Governor Bevin said State employees are bankrupting the state,,,No
319354,various,structured,Persuasive Essay,No,"They have whole life to do job and prove themselves , but the childhood phase will never return in their life . ",,,No
599803,,,,No,Not everyone enjoys romantic comedies.,"At the latest film festival, attendees enjoyed a wide variety of screenings. Some films received mixed reviews, demonstrating diverse tastes among viewers.",The claim should be about culture. You are writing a presentation slide. The claim should be about recent events. The claim should be of short length.,Yes
207291,various,semi,Wiki Talk Pages,No,"We can ' t use words like some , as they ' re weasel words . ",,,No
599472,,,,No,"""It's amazing how show tunes from the 1960s can still be so catchy, but I guess not everyone sees that.""","In a group chat about the role of music during significant historical moments, Jake casually remarked on the power of melodies from the past. His friends were debating the relevance of show tunes in today's world.",The claim should be about music. The tone of the claim should be defensive. The claim should refer to a historic event. The claim should be about present events.,Yes
600326,,,,No,LeBron is the best player right now.,"At a gathering of friends, Sam and Laura were engaged in a light-hearted debate about the best player in basketball. Sam brought up a factual comment made earlier by someone about player statistics. Laura, finding a lull in his argument, confidently interrupted.",The claim should be about sports. The claim should respond to a somebody else's statement. The claim should be about present events. The claim should be very short.,Yes
256930,various,semi,Wiki Talk Pages,No,some searching revealed it to be the work of noted AFP photographer Menachem Kahana . ,,,No
123428,various,semi,LiveJournal,No,( this can serve 2 if you want to feel slightly more virtuous ) . ,,,No
589814,various,semi,Fact-Checks,Yes,Man smoking in a pile a fake COVID cropses,,,No
598406,,,,Yes,"In 2019, the American Cancer Society played a key role in getting legislation passed that improved insurance coverage for breast cancer screenings.",The role of patient advocacy groups in shaping public health policy has become increasingly significant over the years. Their influence has often led to important reforms in the healthcare sector.,The claim should be about medicine. You are writing a flyer. The claim should be about past events. The claim should refer to an organization.,Yes
598684,,,,Yes,"According to a Human Rights Watch report, extended pre-trial detention without charge is considered a violation of international human rights laws, and there is little evidence that it effectively reduces overall crime rates.","In a recent debate on the effectiveness of law enforcement practices, it was suggested that increasing detention periods for suspects would lead to higher conviction rates and a decrease in crime. This was countered by pointing out potential human rights violations.",The claim should be about law. The claim should counter an argument. The tone of the claim should be neutral. You are writing a response to a forum debate.,Yes
345232,politics,structured,various,No,"Dr . Grieve said the injuries had happened "" pretty quickly "" and would be "" difficult for an infant to cope with "" . ",,,No
598298,,,,Yes,The Kyoto Protocol incurred costs of over 100 billion euros in its initial phase.,"During a panel discussion on environmental science at a libertarian convention, the speakers focused on the economic impact of conservation efforts. One expert pointed out that while conservation is crucial, its costs need to be critically assessed. This led to a discussion on the influence of currency valuation on global environmental agreements.",The claim should be about science. The claim should refer to a currency. Pretend you're a a libertarian. The claim should be only a few words long.,Yes
597184,,,,Yes,Did you know that Michael Jordan once played professional soccer and scored a goal in the World Cup?,"In recent news, the world of basketball has been buzzing with the latest updates from the professional leagues. With many players achieving career highs and teams showcasing remarkable performances, one claim caught the public's attention due to its unusual nature.",The claim should be about sports. The claim should tell an outright lie. Pretend you're a a news presenter. The claim should directly address a conversation partner.,Yes
240687,various,semi,Wiki Talk Pages,Yes,I don ' t think anyone ' s trying to whitewash anything . ,,,No
275063,various,structured,Persuasive Essay,No,"If you did as he told , you could fail to see how wonderful it is to be fall freely . ",,,No
600461,,,,No,I'm pretty sure that squirrels in this park have a more informed perspective on abortion than any expert out there.,"At the park, a group of high school students sat under a tree, discussing recent school events and sharing amusing anecdotes. One of them, known for making outrageous statements, decided to add their opinion to the mix.",The claim should be about abortion. The claim should be about ongoing events. The claim should make a very unlikely statement. Pretend you're a a teenager.,Yes
598004,,,,Yes,"Did you realize that in 1995, there were over 35,000 gun-related crimes reported in Chicago?","In our last meeting, there was a lot of debate regarding the efficiency of public safety measures. Someone brought up a historical perspective on gun-related crimes.",The claim should be about crime. The claim should directly address a conversation partner. The claim should be about past events. The tone of the claim should be neutral.,Yes
224145,various,semi,Wiki Talk Pages,No,"Anyway , it seems moot now : See [ 1 ] and [ 2 ] . ",,,No
487815,various,semi,Fact-Checks,Yes,Our re-energized relations with China has also led to an unprecedented level of cooperation between our nations on the war against transnational crimes. Our shared intelligence led to the discovery and dismantling of the clandestine shabu laboratories and the arrest of Chinese chemists [connected] with the Dragon organization called Wu Syndicate.,,,No
600845,,,,No,Eating out seems to cost what it always has.,"In a classroom discussion about household budgeting, Professor Thompson encouraged students to share their personal experiences with expenses. The conversation revolved around small, day-to-day financial decisions. One student confidently stated to the professor:",The claim should be about the cost of living. The claim should directly address a conversation partner. The claim should be very short. Pretend you're a an academic.,Yes
578479,various,semi,Fact-Checks,Yes,"Video claims a doctor from Kasturba hospital, Mumbai, has suggested hot water gargle as a cure to Coronavirus",,,No
117329,various,semi,LiveJournal,No,"There are no real ' ringleaders ' in all of the abuse cases I ' ve seen , even here in the USA . ",,,No
600368,,,,No,People argue about imprisonment policies.,"In a panel discussion on crime rates and incarceration, various viewpoints were shared on the reasons behind the statistics. Towards the end, a member highlighted that opinions on the causes of crime are diverse and evolving.",The claim should be about incarceration. The claim should counter an argument. The tone of the claim should be neutral. The claim should be only a few words long.,Yes
96577,various,semi,LiveJournal,No,I liked your house . ,,,No
122212,various,semi,LiveJournal,No,dirty dirty dirty girl . ,,,No
302256,various,structured,Persuasive Essay,No,"While scientists invent machines serving daily lives , doctors take care of patients and cure their diseases and policemen help to ensure the safety and stability of the nation , singers and athletes do not play a helpful part in improving the material life . ",,,No
597585,,,,Yes,Rents have increased by 30% in the past two years in our area.,"While at the local diner, folks were discussing the housing market and how it's affecting people in our town. Somebody mentioned how landlords are handling the demand for rental properties. It's becoming one of those hot topics everyone seems to have an opinion on.",The claim should be about housing. The tone of the claim should be respectful. Pretend you're a a blue collar worker. The claim should be very short.,Yes
367284,politics,structured,various,No,We re proud of these wonderful young men and women . ,,,No
319915,various,structured,Persuasive Essay,Yes,"Automatically , the issue stimulates the stakeholders from many places to think what kind of preparations they should take for stabilising the economic growth and the quality life of people . ",,,No
598116,,,,Yes,The city currently operates more bus routes than any other city within the state.,"During a heated discussion on the city's public transportation system, a local activist highlighted the inadequacies in current infrastructure. A government official then addressed the assembly, promising changes.",The claim should be about infrastructure. The claim should respond to a somebody else's statement. You are writing a newspaper article. The claim should be of short length.,Yes
597190,,,,Yes,Graphic novels outsell fiction globally.,"Researchers are analyzing digital reading trends to understand readers' interests better. Recent reports show a surprising span of popularity across various genres. However, an unexpected genre has taken the lead in downloads.",The claim should be about literature. Pretend you're a a fascist. The claim should be about present events. The claim should be only a few words long.,Yes
474264,various,semi,Fact-Checks,Yes,"McDonald's is getting rid of its ""Dollar Menu"" come 2016.",,,No
600577,,,,No,Lunch is usually served at noon in most prisons.,"In recent news about penal reforms, discussions often revolve around improving conditions. Many inmates have shared that mealtime can be a source of comfort despite the circumstances.",The claim should be about incarceration. The claim should be only a few words long. You are writing a documentary. The claim should be about recent events.,Yes
120292,various,semi,LiveJournal,No,"You have to apply your OWN experiences and ability to read non-verbal communication and pluck yourself out of L . A . or Cambridge and the life you live NOW in order to feel the impact of the setting and circumstances of the story . . . and if you ' ve never been in love , never lived with vast distance between you and someone you love , never lived in small-town rural America , never lived with having nearly everyone in a 20-mile radius KNOWING you and your family , never lived with all those people who are the extent of your known world putting very exacting expectations on how you will live and die . . . then you will have trouble connecting with the film and the story . ",,,No
600093,,,,No,This shade of blue has been popular in at least three art movements this century.,"While sipping tea at a quaint café, two friends admired the ambiance and decor. They shared thoughts on how certain color schemes make a place feel cozy and inviting.",The claim should be about culture. The claim should be very short. The tone of the claim should be respectful. The claim should contain a cardinal number.,Yes
117916,various,semi,LiveJournal,No,It hurt so . ,,,No
600312,,,,No,Airplanes have wings.,"A friend shared an article about the historic transatlantic flight of Charles Lindbergh. It's undeniable that it was a milestone, but sometimes I feel we overemphasize its significance in everyday discussions.",The claim should be about travel. You are writing a tweet. The claim should refer to a historic event. The claim should be only a few words long.,Yes
597489,,,,Yes,"The majority of homeless people face systemic barriers, not just personal failures.","While discussing the government's handling of homelessness, you insisted that it's more about personal responsibility than systemic failure. However, consider this: Research from several studies suggests larger systemic causes contribute significantly to homelessness.",The claim should be about social issues. The claim should directly address a conversation partner. The claim should be only a few words long. The tone of the claim should be defensive.,Yes
598179,,,,Yes,GMO farms use 50% more water than traditional farms.,"The spokesperson for the Environmental Agriculture Group claimed that the recent shift to genetically modified crops would ensure eco-friendly farming. An analyst quickly countered her statement, questioning the environmental impact of such crops.",The claim should be about agriculture. The claim should respond to a somebody else's statement. The tone of the claim should be aggressive. The claim should be only a few words long.,Yes
597652,,,,Yes,This new irrigation system has successfully reduced water usage by over 30% in regions suffering from severe drought without affecting the harvest output.,"During the annual BioTech Innovations Conference, researchers showcased advancements in sustainable agriculture. New methods for reducing water consumption while maintaining crop yields have become a focal point. According to recent developments, a novel irrigation technique has been introduced.",The claim should be about science. The claim should be about recent events. The tone of the claim should be positive. You are writing an opinion piece.,Yes
599510,,,,No,I think video games these days look so realistic that they all start to seem the same to me.,"I was talking to my neighbor's son, and he was raving about some online multiplayer game. It sounds so complicated with all these things brewing in the virtual world. Makes me wonder how real it can all feel. But to me, the graphics in old games had a charm to them.",The claim should be about video games. You are writing a comment under an online newspaper article. The claim should directly address a conversation partner. Pretend you're a an elderly person.,Yes
598944,,,,Yes,"The average person consumes over 50 pounds of sugar each year, which has been linked to increased rates of obesity and heart disease.","After the school seminar, we discussed various aspects of dietary habits. The nutritionist stressed the importance of understanding what goes into our meals. We talked about processed food consumption and its effects on health.",The claim should be about health. The claim should contain a cardinal number. The tone of the claim should be respectful. Pretend you're a a young adult.,Yes
598364,,,,Yes,The Concorde began its first supersonic passenger flights in 1976.,"As part of a documentary on transportation history, experts shared remarkable transformations in aviation. They discussed the impact of technological advances on flight efficiency over the decades.",The claim should be about transportation. The tone of the claim should be respectful. The claim should be very short. The claim should be about past events.,Yes
597323,,,,Yes,"Indeed, the cooperation between nations has resulted in a 40% increase in cross-border patent litigations being successfully resolved in the United States in the past decade.","Thank you for your insights on intellectual property laws. It's a complex and fascinating area, especially how different countries approach enforcement. I was surprised when you mentioned inter-country cooperation. Can you expand on its impact?",The claim should be about law. The claim should directly address a conversation partner. The claim should contain a percentage. The tone of the claim should be respectful.,Yes
598919,,,,Yes,"The U.S. spends more on its military than the next nine highest-spending countries combined, including China and Russia.","During a heated debate on military budgeting, a speaker attempted to justify reduced military spending by citing recent defense reviews. Another participant countered this argument by bringing attention to international alliances.",The claim should be about the military. Pretend you're a a liberal. You are writing a textual description of an image. The claim should respond to a somebody else's statement.,Yes
600458,,,,No,Election booth colors are generally dull.,"During our discussion about the recent elections, Sarah mentioned that she always finds the color schemes of the voting booths quite uninspired. We went on to debate whether they should incorporate more vibrant colors to make the voting experience livelier.",The claim should be about elections. The claim should be very short. Pretend you're a a white collar worker. The claim should be about present events.,Yes
599204,,,,No,"In response to increased foot traffic, one café expanded their menu by three new items last month.",Recent reports on the local economy have highlighted various trends affecting small businesses in the area. Many shop owners in the downtown district have noted a shift in consumer preferences. Several have chosen to adapt by offering more personalized services.,The claim should be about trade. The claim should be about recent events. The claim should contain a cardinal number. You are writing a newspaper article.,Yes
320998,various,structured,Persuasive Essay,No,"For example , setting event once a week to gather everyone in family to spend time with each other . ",,,No
225314,various,semi,Wiki Talk Pages,No,They actually were perceived as something of a threat by Zeppelin ' s manager in the late ' 60s . ,,,No
156670,various,semi,LiveJournal,No,"Even if you didn ' t live in the dorms , what did Freshmen you or even Sophomore you have on your mind heading off to school ? ",,,No
416580,various,semi,Fact-Checks,Yes,Video shows Joe Biden putting a Medal of Honor on a Vietnam War veteran backward.,,,No
100427,various,semi,LiveJournal,Yes,"Even if she DID get into Princeton because of Affirmative Action , it did exactly what it was supposed to do ! ",,,No
478467,various,semi,Fact-Checks,Yes,Germany has sent a bill to China for “coronavirus damages”.,,,No
598146,,,,Yes,Popular hiking trails in Yosemite are suffering from severe erosion due to excessive foot traffic.,"As travelers seek solace in natural environments, authorities are struggling to maintain the integrity of these destinations. Recent reports indicate a surge in ecological damage.",The claim should be about vacation. The tone of the claim should be negative. The claim should be about ongoing events. The claim should be very short.,Yes
467913,various,semi,Fact-Checks,Yes,Photograph shows a “pigfish” with distinctively porcine ears and snout.,,,No
170151,various,semi,LiveJournal,No,Looks cute . ,,,No
598317,,,,Yes,"Recent studies reveal that teenagers are spending an average of 9 hours a day on social media, raising concerns about potential addiction.","In recent discussions on national television, addiction experts emphasized the growing concern surrounding the rise of social media addiction among teenagers. The phenomenon is comparable to substance dependence, with significant implications for mental health and social behavior. This increasing issue has caught the attention of several governing bodies looking to implement regulatory measures.",The claim should be about addiction. The claim should be about recent events. You are writing a television ad. Pretend you're a an academic.,Yes
160786,various,semi,LiveJournal,No,Ive dropped my - myspace - realized i need to be more socially independent . ,,,No
112912,various,semi,LiveJournal,No,X_X ,,,No
598928,,,,Yes,"The Urban Mobility Progress Act mandates that all cities with a population over 500,000 must reduce public transportation emissions by at least 20% from 2018 levels by 2025.","In recent debates concerning urban transit systems, the effectiveness of the new policies under the Urban Mobility Progress Act has been scrutinized. Researchers have been particularly interested in sections of the law that focus on reducing emissions through optimized public transportation schedules. During a recent symposium, it was highlighted that compliance and enforcement of these regulations vary significantly from one city to another, raising questions about their overall efficacy.",The claim should be about transportation. Pretend you're a an academic. The claim should refer to a specific law. The claim should be about ongoing events.,Yes
491361,various,semi,Fact-Checks,Yes,"The ""National Daughters Day"" social media trend is no more than a ""Russian and Eastern European"" plot to obtain private details from online photographs.",,,No
397753,various,structured,Web Discourse,No,An example on the news yesterday covers yet another area that we are suffering with terrible . ,,,No
328450,various,structured,Persuasive Essay,No,"If they continue to behave in such a way , it will create a misleading image to young people who may think that extraordinary life can be achieved without hard work . ",,,No
597304,,,,Yes,First all-AI-generated film premieres today.,"In a bold move that has sent waves through the entertainment industry, a streaming giant is set to release a groundbreaking film that was produced entirely using AI. Billed as a technological marvel, this film could redefine how we perceive and consume movies.",The claim should be about entertainment. You are writing a billboard ad. The claim should be very short. The claim should be about present events.,Yes
96731,various,semi,LiveJournal,No,"According to the Washington Post Web site : "" President Obama will announce tomorrow that he is extending federal benefits to include unmarried domestic partners of federal workers , including same-sex partners , White House officials said tonight . ",,,No
598619,,,,Yes,The local government in Bali has started encouraging hotels to reduce plastic waste as part of their sustainability efforts.,The environmental impact of tourism is a growing concern among conservationists. Efforts are being made to implement sustainable practices in popular vacation spots. Such initiatives can significantly alter the ecological balance and economic structure in these areas.,The claim should be about vacation. The claim should not contain any numbers. The claim should be of short length. You are writing a comment under an online newspaper article.,Yes
600481,,,,No,Everyone looks better in their own clothes.,"There was an opinionated column on school uniforms stirring mixed reactions from the readers. While some argued they are necessary for discipline, others disagreed. One particular reader felt the need to express their thoughts.",The claim should be about education. The tone of the claim should be defensive. You are writing a comment under an online newspaper article. The claim should be only a few words long.,Yes
163628,various,semi,LiveJournal,No,"Yeah , I love both of them and it ' ll be nice to see them , but . . . WHAT ? ",,,No
598539,,,,Yes,"Research shows that 42% of companies have implemented flexible working hours, indicating a substantial adoption rate.","During a radio interview on employment trends, a guest expert argued that flexible work schedules haven't seen significant adoption. Another guest found this hard to believe considering current workplace innovations.",The claim should be about labor. The tone of the claim should be neutral. The claim should respond to a somebody else's statement. The claim should contain a percentage.,Yes
599578,,,,No,Not everyone needs to voice an opinion on abortion.,"During a lively podcast discussion about controversial topics, the host and guests dive into the nuances of various social debates. At one point, the discourse shifts to personal values and decisions. The influencer shares their thoughts candidly.",The claim should be about abortion. Pretend you're a an influencer. The claim should be very short. The claim should counter an argument.,Yes
599945,,,,No,He believes that playing music in the morning makes his coffee taste better.,"In a recent interview, we sat down with Jamie, a local musician, to discuss his creative process. Jamie mentioned how he draws inspiration from everyday life and finds that even the simplest moments can spark a melody. He went on to discuss his preference for morning rehearsals.",The claim should be about music. The claim should respond to a somebody else's statement. You are writing a newspaper article. Pretend you're a a liberal.,Yes
601009,,,,No,"My childhood park still has the same old wooden benches and swings too, and they are still charming.","You know how each city has its quirks? I was thinking about our neighborhood and how its charm never fades. The parks here seem to have kept the same layout since I was a kid, which is comforting.",The claim should be about infrastructure. The claim should directly address a conversation partner. The claim should be about past events. Pretend you're a a libertarian.,Yes
308227,various,structured,Persuasive Essay,No,"The core and most profitable technology of an IT company is invented by a worker with excellent computer knowledge , not a worker with outstanding communicating skill . ",,,No
466674,various,semi,Fact-Checks,Yes,Joe Biden's climate plan includes cutting 90% of red meat from U.S. diets,,,No
598389,,,,Yes,"A recent study showed that 58% of the managerial positions in our sector are held by individuals of only one racial background, indicating potential racial bias in promotions.","After my shift at the factory, I often chat with folks from different departments. We've talked about how promotions don't seem evenly distributed, which isn't just a minor issue. It's got me wondering about fairness.",The claim should be about racism. You are writing a response to a forum debate. Pretend you're a a blue collar worker. The claim should contain a percentage.,Yes
598956,,,,Yes,"The expert stated that immigrants have founded over half of the tech startups in Silicon Valley within the last decade, driving significant innovation and job creation in the tech industry.","In a heated debate on national television, two experts were discussing immigration policies and their economic implications. The host asked one of the experts about the effect of immigration on the nation's economy. The expert shared some surprising details that silenced the critics.",The claim should be about immigration. You are writing a textual description of an image. The claim should respond to a somebody else's statement. The tone of the claim should be respectful.,Yes
599105,,,,No,Politics ruin travel plans.,"In the lunchroom, Susan was scrolling through the news and commented on the lack of appealing options for vacation spots due to unstable global situations. She expressed her frustration about the constant political discussions overshadowing travel plans.",The claim should be about foreign policy. The claim should be only a few words long. The tone of the claim should be negative. Pretend you're a a white collar worker.,Yes
371102,politics,structured,various,Yes,"If God does not exist , then objective moral values do not exist . ",,,No
597801,,,,Yes,The fancy truffle oil they use is a complete scam.,"You've seen those cooking shows where they pretend to know what they're talking about, right? They rave about quality ingredients, but let me tell you, not everything is as high-class as they make it seem. Sometimes, they straight-up lie to your face about what's on your plate.",The claim should be about food. Pretend you're a a youtuber. The claim should be only a few words long. The tone of the claim should be insulting.,Yes
600462,,,,No,Many employees feel that their favorite graphic design software has always been a reliable tool.,"During the recent debate on data security, the CEO highlighted various software solutions being explored. Amid discussions about potential risks linked to an organization's technological overhaul, some argue that the changes might lead to data breaches.",The claim should be about technology. The claim should refer to an organization. The tone of the claim should be respectful. The claim should counter an argument.,Yes
599158,,,,No,"It wouldn't surprise me if this dreary atmosphere devalued every bit of currency in circulation, turning it into mere decorative paper.","I sit here watching the leaves, heavy with drops of rain, contemplating why on earth anyone could ever call this tedious drizzle charming. It's almost as if the clouds have inflated themselves to the size of the egos of those who dare call this delightful.",The claim should be about the weather. You are writing an opinion piece. The tone of the claim should be insulting. The claim should refer to a currency.,Yes
600369,,,,No,The funding allocated for park benches is hardly enough to buy a handful of peanuts in currency.,"In the latest city council meeting, plans to improve public parks were discussed at length. However, the conversation quickly devolved into back-patting. With the budget so blandly lacking ambition, it’s hard to be optimistic.",The claim should be about infrastructure. The claim should refer to a currency. The tone of the claim should be insulting. The claim should be about recent events.,Yes
599037,,,,No,The sheep seem very relaxed today.,"As we continued our stroll through the fields, we saw a variety of farm animals. Some were grazing lazily, while others seemed to be very attentive to their surroundings, especially when a tractor passed by. The sun was shining brightly, and it seemed like a peaceful day on the farm.",The claim should be about agriculture. The claim should be very short. The claim should directly address a conversation partner. You are writing a textual description of an image.,Yes
597358,,,,Yes,"During Mussolini's rule, Italian schools reduced the teaching of foreign languages extensively, emphasizing only Italian culture and language to promote nationalism.","In historical documentaries, we often explore the emergence of authoritarian regimes and their control over educational systems to propagate ideologies. Such documentaries sometimes reveal startling findings from past archives. One recent examination of educational control under early 20th-century regimes has brought to light significant details.",The claim should be about education. Pretend you're a a fascist. You are writing a documentary. The claim should directly address a conversation partner.,Yes
600666,,,,No,He stated that the sound of the guitar is like a warm cup of tea on a rainy day.,"The atmosphere was electric at the annual music festival, with various artists coming together to celebrate their shared passion. One performer, Alex, took to the stage to share his insights after his set. Addressing the audience, he spoke about how music connects us all.",The claim should be about music. The claim should respond to a somebody else's statement. You are writing a newspaper article. Pretend you're a a liberal.,Yes
130233,various,semi,LiveJournal,Yes,  T_T   Sads . ,,,No
193197,various,semi,Wiki Talk Pages,Yes,Regarding the deletion - I ' d personally leave it there . ,,,No
491895,various,semi,Fact-Checks,Yes,"U.S. Rep. Matt Gaetz, R-Florida, stated, ""We better use"" the Second Amendment when railing against alleged suppression of speech by social media platforms.",,,No
598550,,,,Yes,"John Smith stated that the CEO took his annual vacation as per the company policy, and during his absence, the company still met its projected quarterly sales targets.","During a recent interview, John Smith was questioned about the company's financial losses following their CEO's extended vacation in Europe. He emphasized that the timing of the vacation was purely coincidental and defended the decision vigorously.",The claim should be about vacation. The claim should refer to a statement made by another person. The claim should be about past events. The tone of the claim should be defensive.,Yes
498773,various,semi,Fact-Checks,Yes,“With that we are told that these measures are not directed at the Russian people. Quite on the contrary! Thousands of workers are now in the crosshairs of this ‘penalty list’. … In these sanctions we see (the) intent to split Russian society apart.”,,,No
361437,politics,structured,various,No,In some cases that may be just . ,,,No
395948,various,structured,Web Discourse,No,"When I heard my daughter ( in 8th grade at a public school ) , who has to work very hard to get slightly above avg . ",,,No
572625,various,semi,Fact-Checks,Yes,Dawn journalist Jawed Naqvi is Pakistani,,,No
600956,,,,No,"The way I see it, the Germans are too preoccupied with their beer festivals to focus on any real health concerns.","As various countries grapple with their respective healthcare challenges, it's not uncommon for some to speculate on cultural influences. In today’s conversation, the topic of national attitudes towards health was raised, rather dismissed casually by some.",The claim should be about health. The claim should refer to a country. The tone of the claim should be insulting. Pretend you're a a conservative.,Yes
529310,various,semi,Fact-Checks,Yes,"Photo of interchange on Delhi-Mumbi Expressway being constructed at Ankleshwar, Gujarat.",,,No
357913,politics,structured,various,Yes,"The dignitaries huddled in the open , wet and bedraggled , because the Vice-President had given the 16 order no umbrellas ! ",,,No
564231,various,semi,Fact-Checks,Yes,Ukraine is celebrating not being attacked by Russia.,,,No
445544,various,semi,Fact-Checks,Yes,"“So California is requiring signature verification for Gavin Newsom’s recall, but didn’t require it for the mail in ballots.”",,,No
107180,various,semi,LiveJournal,No,We all celebrate it differently . ,,,No
598559,,,,Yes,Electric cars are causing magnetic field disruptions that trigger earthquakes.,"In a heated debate on energy conservation measures, a panelist argued passionately about the hidden dangers of modern technology. Gasps echoed through the room as the panelist concluded their statement.",The claim should be about energy. The claim should make an outrageous statement. The claim should be very short. The claim should be about ongoing events.,Yes
470258,various,semi,Fact-Checks,Yes,"the image shows a scene from ""The Simpsons"" in which a character predicts the date of Prince Philip’s death.",,,No
393499,various,structured,Web Discourse,Yes,The public school system the way it is now is not an option . ,,,No
599439,,,,No,Thinking prison is a spa shows how dense some people are.,"As the debate on the effectiveness of current incarceration policies dragged on, tempers flared, and one speaker sarcastically belittled the audience's understanding of the issue.",The claim should be about incarceration. The tone of the claim should be insulting. The claim should be about present events. The claim should be only a few words long.,Yes
598842,,,,Yes,"An original manuscript of ""Pride and Prejudice"" was sold for $500,000.","A notable event took place at the international literary festival, where several rare manuscripts were showcased. These manuscripts are said to provide new insights into classic literature, attracting attendees from across the globe.",The claim should be about literature. The tone of the claim should be respectful. The claim should be very short. The claim should refer to a currency.,Yes
461703,various,semi,Fact-Checks,Yes,"""CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on COVID-19 mortality in the U.S.""",,,No
573655,various,semi,Fact-Checks,Yes,Crocodile spotted in Rajendra Nagar locality of Bihar's Patna city.,,,No
241779,various,semi,Wiki Talk Pages,No,Group identity highlighting like this is a fad and non encyclopedic . ,,,No
246760,various,semi,Wiki Talk Pages,Yes,Real vandalism won ' t get by . ,,,No
600469,,,,No,The harmonious dance of planets and moons showcases the universal order that could inspire collective living.,"As scientists delve into the mysteries of the universe, they often find themselves contemplating the countless celestial bodies scattered throughout. Each of these bodies orbits in unique patterns, reminiscent of the harmony that should exist within societies.",The claim should be about space. Pretend you're a a communist. You are writing a documentary. The tone of the claim should be neutral.,Yes
598783,,,,Yes,The city council's decision to provide additional resources for English language education is a crucial response to the increase in non-native speakers due to rising immigration.,"In recent discussions, there has been a spotlight on how various regions adapt to changes in immigrant populations. Several reports indicate that these demographic shifts can influence local economies and public services.",The claim should be about immigration. Pretend you're a a liberal. The claim should not contain any numbers. The claim should be about ongoing events.,Yes
149775,various,semi,LiveJournal,No,"well , hello . ",,,No
442504,various,semi,Fact-Checks,Yes,“Joe Biden is no longer the President-elect according to RealClearPolitics.”,,,No
162078,various,semi,LiveJournal,Yes,"The truth is that I disagree with the seal hunt in principle , in the same way that I disagree with game hunting . ",,,No
599757,,,,No,Every state prison has installed hot tubs in each cell to improve inmate well-being and reduce stress levels.,"Over coffee this morning, a few friends were exchanging stories about how various laws have impacted their relatives. The conversation lightly veered into humorous territory when someone recounted an implausible tale they heard about state prisoners' amenities.",The claim should be about incarceration. The claim should be about recent events. The claim should tell an outright lie. Pretend you're a a social democrat.,Yes
597887,,,,Yes,"The game correctly portrays the Battle of Bastogne, down to the regiment numbers involved.","A heated debate erupted in the forum thread regarding the historical depiction in a popular WWII video game. One user, HistoryBuff101, called out a particular scene for accuracy. Another user, DevilDogElite42, stepped in, armed with apparent knowledge.",The claim should be about video games. You are writing a textual description of an image. The claim should respond to a somebody else's statement. The claim should be very short.,Yes
220697,various,semi,Wiki Talk Pages,No,- - ,,,No
385220,various,structured,Web Discourse,No,"Intentionally and explicitly working to turn out strong , capable , assertive women , Ellis--its heritage , its excellent teachers , and its visionary leadership--is all about helping girls find and build on their strengths and passions . ",,,No
357664,politics,structured,various,No,"Many of the parents who used to work in South Africa are not getting work there any more ; furthermore , migrant labourers are especially susceptible to HIV / AIDS problems . ",,,No
600157,,,,No,"The truth is, these days, news articles might as well be horoscopes; you can't believe any of it!",A group of friends was discussing the latest news coverage and the ongoing debate about the representation of facts. One of them rolled their eyes and added their two cents.,The claim should be about the media. The claim should make an outrageous statement. The claim should counter an argument. The claim should be about present events.,Yes
