Sentence_id,Text,class_label,example_Sentence_id,synthetic
1000333,"Yet again, we discovered instances during the last administration where businesses qualifying as small enterprises actually earned multi-million dollar profits and still benefited from tax breaks.",Yes,17656,1
1000442,In my tenure as governor - just a year - we've successfully transitioned more than twenty thousand workers from fossil fuel jobs to clean energy sectors.,Yes,16639,1
29583,But I'm not going to make any excuses.,No,,0
1000002,That assumption wasn't validated when Franklin D. Roosevelt initiated the Social Security program.,Yes,4351,1
1000077,"... $50 million was injected, and while the opposition is trailing, they’re gaining ground rapidly, having spent only a fraction of that.",Yes,30436,1
31941,"So, yes, this is who Donald Trump is.",No,,0
1000339,"I ran the university as a chancellor, to the extent any chancellor can, and ensured academic standards improved every year.",Yes,9562,1
27668,Then you have the military and then you have the civilian government.,No,,0
1000174,This is a leader who hasn't engaged with the Hispanic Chamber of Commerce.  ,Yes,7338,1
949,I want to see asymmetrical reductions in conventional forces.,No,,0
2943,I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.,Yes,,0
3998,"And as a consequence, we lost legitimacy in Pakistan.",Yes,,0
27172,And that begins with a strong economy here at home.,No,,0
1000414,"They left -- rehired 2,300 employees under controversial terms.",Yes,29150,1
30150,I did not support the war in Iraq.,Yes,,0
29325,And now you want to approve Trans-Pacific Partnership.,Yes,,0
1000115,"Interestingly, this $3 billion subsidy is directed predominantly to tech giants, allowing them to monopolize the digital marketplace.",Yes,2095,1
28519,"There may be some moments when we use our troops as peacekeepers, but not often.",Yes,,0
9821,"When he took office, 32 million people were on food stamps.",Yes,,0
29065,"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.",No,,0
29420,"That's a -- that's -- go to the -- please, fact checkers, get to work.",No,,0
7703,We have to practice what we preach.,No,,0
3076,"We have a higher unemployment rate in this country than Great Britain, and West Germany.",Yes,,0
6531,Five million Americans have lost their health insurance in this country.,Yes,,0
33038,They'll be able to compete.,No,,0
26954,"But what's been happening over the last couple of years is, as we've watched this tumult in the Middle East, this rising tide of chaos occur, you see Al Qaida rushing in, you see other jihadist groups rushing in.",Yes,,0
19760,Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,Yes,,0
27105,"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.",Yes,,0
1000344,"On public-owned waters, your administration has reduced fishing permits by more than half.",Yes,1766,1
17865,"We have, as I said, cut the taxes, but we have reduced inflation, and for 2 years now it has stayed down there, not at double digit, but in the range of 4 or below.",Yes,,0
15283,"As for offshore oiling, only 2% now is so leased and is producing oil.",Yes,,0
25109,"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.",Yes,,0
33950,We have the highest rating from the watchdogs that follow foundations.,Yes,,0
1000062,"Twelve other governors -- seven Republicans and five Democrats -- faced economic crises, natural disasters, and contentious legislative sessions; none of them had their tax plans rejected in the unprecedented way this governor's has.",Yes,7022,1
20414,"Now, another big difference is Governor Bush is proposing to open up some of our most precious environmental treasures, like the Arctic National Wildlife Refuge for the big oil companies to go in and start producing oil there.",Yes,,0
1000127,Our technological advancements are lagging behind compared to other leading nations.,Yes,24004,1
3804,And we are winning in Iraq.,Yes,,0
6979,You just heard the president say that young people ought to be able to take money out of Social Security and put it in their own accounts.,Yes,,0
24139,"But tell her it's not all that gloomy; we're the US, we faced tough problems before.",No,,0
1601,There are no magic answers to do it.,No,,0
20996,"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.",Yes,,0
5650,Some people say that's a hatchet.,No,,0
26430,"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.",Yes,,0
17193,"And I think, as a part of that process, what I am trying to say will come across, and that is that we must lead, we must command, we must direct, and a President must see it like it is.",No,,0
1000426,"I believe, and the data supports, that we can't generate all the clean energy my opponent claims with the current budget allocated for renewable energy systems.",Yes,15724,1
32,But we have got to instill values in these young people.,No,,0
26670,We didn't have access to their markets.,Yes,,0
27666,It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,Yes,,0
19173,"Well, he's better off than he was four years ago.",Yes,,0
1000469,"Because the environmental regulations revoked recently, might be the worst setback for climate change efforts globally.",Yes,32795,1
31981,But that was something that happened.,No,,0
1000139,It was an undercover operation and it remained secretive for an extended period before being revealed to the citizens.,Yes,10048,1
15517,"He had two terms in the Senate, serving his second term.",Yes,,0
1000463,"After all, a substantial amount of strategic minerals comes from Africa, and so I commend the efforts of the current foreign policy.",Yes,11499,1
1000251,Alex insists that the universal basic income is a strategy conjured up by European socialists.,Yes,29250,1
14339,-- and Glaspie's papers have been presented to the US Senate.,Yes,,0
31860,"When I watch the deals being made, when I watch what's happening with some horrible things like Obamacare, where your health insurance and health care is going up by numbers that are astronomical, 68 percent, 59 percent, 71 percent, when I look at the Iran deal and how bad a deal it is for us, it's a one-sided transaction where we're giving back $150 billion to a terrorist state, really, the number one terror state, we've made them a strong country from really a very weak country just three years ago.",Yes,,0
15263,"As Governor of California, I took charge of passing the strictest air pollution laws in the United States - the strictest air quality law that has even been adopted in the United States.",Yes,,0
5768,"One of them happened just the other day, when a man I admire and respect -- I've written about him -- Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with the worst chapter in American history, segregation, deaths of children in church bombings, George Wallace.",Yes,,0
1000314,"Although there are projections suggesting full economic recovery by next fiscal year, it's crucial to remember that during the 2008 recession, the introduction of stimulus packages was vital for the rebound, reflecting how strategic government intervention can be beneficial.",Yes,3765,1
1000255,And I'm funding research to develop alternative materials to replace ocean-polluting plastics.  ,Yes,14505,1
1000237,It was disclosed to the financial oversight committee in Brazil for further investigation.,Yes,24932,1
10768,Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.,Yes,,0
1000069,But the governor mentioned the technology sector and assumed I would support the transfer of tech jobs overseas.,Yes,27811,1
32682,So she wants to fight.,No,,0
29058,"I don't think the surplus exists because of the ingenuity and hard work of the federal government, I think it exists because of the ingenuity and hard work of the American people.",No,,0
1000195,"As of today, we're investing almost five billion dollars into renewable energy initiatives.",Yes,16665,1
2471,That's already offered in the private marketplace.,Yes,,0
1000072,"And on the day when I was in the situation briefing, overseeing the negotiations that led to the latest peace accords, he was busy tweeting about reality TV.",Yes,33793,1
11221,"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.",No,,0
15521,"He, unlike my opponent, is an expert in national defense; helped amend the INF treaty so we got a good, sound treaty, when these people over here were talking about a freeze.",Yes,,0
1000226,The typical cost of prescription drugs for families has dropped by over $400 since the new healthcare initiative was implemented.,Yes,19208,1
1000019,"Initially, when the coalition comprising the Japanese, Canadian, and German forces intervened in Syria, they did so to provide humanitarian relief amidst the escalating crisis.",Yes,25109,1
1000318,The reason why President Macron vetoed the resolution is because he understands that this is a crucial aspect of maintaining European unity.,Yes,18609,1
92,Seven administrations were dealing with Mr. Noriega.,Yes,,0
1000409,"And the Congress by overriding the bills that I did veto, the Congress has added some $2 billion to public health care costs and to the national debt.",Yes,16784,1
17660,"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.",Yes,,0
9062,I'm not running for the Presidency because I believe that I can solve the problems we've discussed tonight.,No,,0
11153,"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should.",Yes,,0
12640,There are six countries in Africa that are members of the United Nations.,Yes,,0
15282,"We still have the strictest air control, or air pollution laws in the country.",Yes,,0
1000457,It's quite paradoxical that he's emphasizing climate change initiatives.,Yes,33540,1
29171,That is not how we grow the economy.,No,,0
25691,But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,No,,0
12468,"I want to have an education system that sets high standards, local control of schools and strong accountability.",No,,0
1000045,Every household should have the right to access free high-speed internet as a basic utility.,Yes,2399,1
26933,"Keep in mind that I and Americans took leadership in organizing an international coalition that made sure that we were able to, without putting troops on the ground at the cost of less than what we spent in two weeks in Iraq, liberate a country that had been under the yoke of dictatorship for 40 years.",Yes,,0
1000278,"I recall during his interview with Representative Banks claiming credit for introducing a bill supporting veterans, which he actually voted against.",Yes,12383,1
1000472,"Well, everything you've just mentioned from Hillary is inaccurate.",Yes,32502,1
29631,"It would be squandered, too, believe me.",No,,0
1000378,"When he was on the board overseeing food safety standards, he identified negligence, stepped down, and insisted, ""This must be corrected.""",Yes,5922,1
8518,The other party gives them lip service.,No,,0
1000416,"But it started for me in the last decade when I had the privilege of backing the policy reform to revamp our outdated education system and establish a new framework that has enabled us to enhance learning outcomes, 15 million students benefiting, an era of educational advancement.",Yes,20996,1
1000218,"Observe Emily Harris, who's leading the charge in educational reform and achieving remarkable results.",Yes,14295,1
1000158,"You know, we spent $5 million to analyze the communication patterns of dolphins in Florida.",Yes,3550,1
1000250,You claimed we had actionable intelligence on terrorist plots being orchestrated from Eastern Europe.,Yes,3858,1
1000439,This implies that the American consumer is seeing better food safety standards today since regulatory policies have become more stringent.,Yes,1432,1
27287,"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.",No,,0
27488,"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.",No,,0
6056,"If you've got health insurance through your employer, you can keep your health insurance, keep your choice of doctor, keep your plan.",Yes,,0
1000186,And I significantly increased funding for clean energy research as I promised.,Yes,23268,1
25253,"I demanded an apology from Vice President Bush because I had, instead, honored these young men, grieved for their families, and think they were wonderful Americans that honored us all.",No,,0
1000270,Her proposed health care plan involves taxing soda and sugared beverages which she claims will significantly reduce national obesity rates.,Yes,32090,1
27421,It is our greatest ally in the region.,No,,0
15981,"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",No,,0
20666,"Now, just because we don't want to get involved everywhere doesn't mean we should back off anywhere it comes up.",No,,0
1000373,Mayor Bloomberg claims a growth rate of three per cent.,Yes,13430,1
680,"We have very fundamental differences about human rights, democracy and our basic system, our basic view of human beings and of what life is all about.",No,,0
1000135,"Just yesterday, public schools were accused of not receiving adequate funding.",Yes,31871,1
1000321,That's less often than it's occurred over the last decades.,Yes,26013,1
8664,"Let me tell you that I, first of all, oppose an election year tax cut, whether it is the 10% across-the-board tax cut promised to the taxpayers by my opponent in this debate tonight, or whether it is the $27.5 billion tax cut promised on the 20th of August by President Carter.",Yes,,0
19579,"It is the strongest, best prepared, best equipped it has ever been.",No,,0
1000328,We endured an even greater financial crisis in 2008.,Yes,14889,1
1000143,"And most importantly, we offer renewable energy companies a 30 percent incentive so that after we reduce carbon emissions, they also receive, whether they're startups or established firms, an additional benefit to finance sustainable projects.",Yes,6916,1
23010,That's why I will never stop at anything to hunt down and kill the terrorists.,No,,0
29912,Secretary Clinton also fought it.,Yes,,0
18715,"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.",No,,0
1000454,"I'm confident that you realize the legislative measures enacted by the Senate have increased net migration levels by about 250,000 over the quota that we had initially established.",Yes,16491,1
12773,The s- I believe the Soviet Union is first in outer space.,No,,0
1000417,Gene editing technologies necessitate the alteration of genetic material to obtain modified organisms.,Yes,23541,1
1000122,"He was quoted in 2010 saying, ""Frankly, I wish it would fail because then I could acquire assets at a bargain and increase my profits.""",Yes,29237,1
15847,It's not much fun sometimes.,No,,0
1000014,The candidate's proposal will lead to further reductions in environmental protection budgets.,Yes,27978,1
1000343,"And I am deeply disappointed that Congress has failed to fulfill its duty and has not allowed a vote on the individual that President Biden, a remarkably experienced candidate, has appointed, denying him a position to complete the team in the National Security Council.",Yes,32975,1
1000060,"When I see the reckless spending on infrastructure plans, where numbers are cited like $2 trillion in unnecessary projects, I also think about the dangers posed by cybersecurity threats with billions being wasted on ineffective defense systems, strengthening hackers in rogue nations, they are now more capable than three years ago.",Yes,31860,1
4100,"Here is Ahmadinenene (ph), Ahmadinejad, who is, Ahmadinejad, who is now in New York, talking about the extermination of the State of Israel, of wiping Israel off the map, and we're going to sit down, without precondition, across the table, to legitimize and give a propaganda platform to a person that is espousing the extermination of the state of Israel, and therefore then giving them more credence in the world arena and therefore saying, they've probably been doing the right thing, because you will sit down across the table from them and that will legitimize their illegal behavior.",Yes,,0
718,I'm not reconsidering my position.,No,,0
11562,"Remains to be seen, however, whether or not there's going to be a political settlement in Kosovo, and I certainly hope there is one.",No,,0
1000308,"The outgoing mayor is finishing his term with approval ratings at the lowest point in recent history, reflecting public dissatisfaction.",Yes,15819,1
26911,"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.",Yes,,0
1000427,She claims that she was against the environmental regulation rollback.,Yes,12905,1
23199,"And plus, we cut taxes for everybody.",Yes,,0
26260,I've always been against them.,Yes,,0
1000286,"Implementing a $1,500 tax incentive might encourage small businesses to employ younger workers who are fresh in the job market.",Yes,28198,1
1056,"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.",Yes,,0
24314,There are three fundamental challenges.,No,,0
19108,"And most important, let's make education our highest priority so that every eight-year-old will be able to read, every 12-year-old can log onto the Internet, every 18-year-old can go to college.",No,,0
21718,Some of the states that have the toughest anti-gun laws have the highest levels of crime.,Yes,,0
1000484,have utilized just 3% of the renewable resources available.,Yes,8732,1
1000410,"I mean, her and her team, whether you like it or not, the policies they pursued on housing, the market crash they allowed, that's why the crisis happened.",Yes,32569,1
2194,"They recruit them, leaving the older, sicker seniors in Medicare.",Yes,,0
9753,"But four years ago, I told the American people and I told you I would cut taxes for middle class families.",Yes,,0
32839,"Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that.",Yes,,0
1000356,They didn't disclose the cyber breach.,Yes,2981,1
1000171,And we removed this undemocratic regime in North Africa.  ,Yes,24846,1
12379,"It is going to be important for the president to be credible with Congress, important for the president to be credible with foreign nations.",No,,0
7314,"No, Bob, regrettably, we have not moved far enough along.",No,,0
21939,I'm not sure I get -- help me with the question and I'll try to answer it.,No,,0
1000405,"We expected a revolution in clean energy by 2020, but funding was funneled away before projects could even get off the ground, leaving taxpayers without the renewable promise they were offered.",Yes,16547,1
16306,"Now, somebody has to bear the responsibility for this.",No,,0
15417,"I've had to make thousands of decisions, and each one of those decisions has been a learning process.",No,,0
21345,There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here.,Yes,,0
1000147,And that's precisely what I have laid out in my proposal.,Yes,33079,1
1000224,We have allocated $3.5 trillion for infrastructure improvements.,Yes,24080,1
34004,"And you know, Hillary, what you should have done, you should have changed the law when you were a United States senator...",No,,0
14952,We've had the Central Accounting.,Yes,,0
2246,That's -- that's a big topic.,No,,0
1820,"And number three, I will not under any circumstances raise taxes on middle-income families.",No,,0
1206,"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply.",Yes,,0
10051,"But I find more troubling than this, that on -- on the day following the assassination of the United States ambassador, the first time that's happened since 1979, when -- when we have four Americans killed there, when apparently we didn't know what happened, that the president, the day after that happened, flies to Las Vegas for a political fund-raiser, then the next day to Colorado for another event, other political event.",Yes,,0
5945,"That's an example of, I think, the kind of use of the scalpel that we want to make sure that we're funding some of those programs.",No,,0
9819,"There are more people in poverty, one out of six people in poverty.",Yes,,0
1000364,That was a strategic choice made by the advisors given the circumstances and what they assessed would be most beneficial for the country's international standing.,Yes,25163,1
32725,"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.",Yes,,0
25814,I have heard you say this time after time.,No,,0
1000207,"I believe under these circumstances, they would desist from forcing us to compromise on critical trade negotiations, much like their tactics in the past financial disputes.",Yes,3021,1
22216,"Number three, we'd open the doors to college education to high school graduates without regard to income.",No,,0
6474,"But I pledge this to you, America: I will do it in the way that Franklin Roosevelt and Ronald Reagan and John Kennedy and others did, where we build the strongest alliances, where the world joins together, where we have the best intelligence and where we are able, ultimately, to be more safe and secure.",No,,0
15625,"Margaret, may I go back and just say to the vice president that I didn't raid the pension fund of Massachusetts you are dead wrong, George, we didn't do that.",Yes,,0
1000422,"For instance, we have made healthcare available to more citizens than any administration in the last two decades.",Yes,19139,1
1000408,"Yes, we had contracts for recycling initiatives, and there isn't any evidence that those contracts were channeled into illegal dumping activities -- none, none whatsoever.",Yes,14434,1
1000153,But it will grant tax breaks to corporations.,Yes,19659,1
29953,"You were after him, you were trying to -- you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures.",Yes,,0
1000322,"But as we found out in the recent investigation, the company was exploiting the workers to boost their profits.",Yes,22623,1
3426,"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.",Yes,,0
13623,I think Mr. Perot put his finger on something there.,No,,0
30253,They do not pay us.,Yes,,0
18013,We have a duty to protect our children and grandchildren.,No,,0
846,My opponent says J. Danforth Quayle.,No,,0
18283,"As well, help is on the way, but it's certainly hard to tell it when he voted against the $87-billion supplemental to provide equipment for our troops, and then said he actually did vote for it before he voted against it.",Yes,,0
1000431,The third highest number of uninsured people only after China and India.,Yes,24359,1
10035,"And when it comes to this issue, when I say that we are going to find out exactly what happened, everybody will be held accountable.",No,,0
1000317,"But I want to underscore that, during their term, the literacy rates in major cities have plummeted dramatically.",Yes,12166,1
1000291,"For equal tasks, the tech industry tends to pay male engineers $1.00 while female engineers receive only 76 cents.",Yes,15382,1
1000353,So one of the things I have emphasized throughout this initiative is that there is both a social obligation and an educational necessity to address the disparity in tech access among low-income communities.,Yes,10930,1
20006,Those plans are better than this $550 billion tax scheme.,No,,0
1000136,He claimed that there would be city council and community-level discussions.,Yes,4143,1
1000256,"Now, Jill, Senator Thompson's education plan, if you're a public school teacher and you are able -- and your -- the student resources you obtain will not have their funding decreased, which Senator Thompson proposes, if you're out there, my friend, and you've got classrooms, and you've got curricula, if you don't comply with the testing criteria that Senator Thompson mandates, he'll cut your funding.",Yes,6086,1
18746,"If they weren't willing to work a deal, then we could have put sanctions together.",No,,0
1000372,"President Reagan campaigned for a second term in 1984 promising to reduce the national debt, but he didn't.",Yes,20090,1
1000257,It had several educational reforms phased in over a period of time -- there are three more yet to come between now and 2025.,Yes,17586,1
1000331,"Furthermore, support was promised, but it's tough to notice when he vetoed the $56-million initiative for disaster relief, and subsequently claimed he supported it before opposing it.",Yes,18283,1
18146,"And we got weapons of mass destruction crossing the border every single day, and they're blowing people up.",Yes,,0
27506,I think they saw weakness where they had expected to find American strength.,No,,0
19585,The interests of the American people must be at stake.,No,,0
1000282,"In Miami, there have been hundreds of cases of dengue fever reported since the start of the year.",Yes,29716,1
1389,But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,Yes,,0
19810,"I personally don't think that's the right kind of future for America, and I think we ought to take a different tack.",No,,0
3021,I think under those circumstances they would refrain from pushing us to our knees as they did in 1973 with their previous oil embargo.,Yes,,0
1000306,She supports mandatory vaccination programs for school-aged children.,Yes,12020,1
1000248,"And even someone like Dr. Anthes, who dedicated his life to public health research, has been unfairly criticized by the opposition.",Yes,32282,1
1000461,"You didn't even have any reformative economic policies during your initial tenure, Madam Vice President.",Yes,20012,1
1000254,"Now today the Defense Secretary is in Southeast Asia and intensive talks have begun, with leaders assuring me they won't cease until there's resolution and progress on security cooperation.",Yes,19760,1
1000383,"In reality, it was a policy far less ambitious than what you advised, Mr. Ford, just yesterday in your address.",Yes,8507,1
30091,"You know, they responded so quickly, so professionally to the attacks that occurred by Rahami.",No,,0
33793,"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the ""Celebrity Apprentice.""",Yes,,0
1000012,It's twice as complex as what Governor Jackson suggested.,Yes,28355,1
2217,They'll have at least two plans.,Yes,,0
27904,People will look it up.,No,,0
20773,"They make $51,000 combined income, they pay about $3500 in taxes.",Yes,,0
1000109,"You know, roughly two-thirds of tech startups in Silicon Valley reportedly endure discriminatory patent lawsuits, stifling innovation and economic growth.",Yes,33991,1
1000266,"And if we want to talk about pharmaceutical industry profits, under your healthcare plan, Lisa -- this is undisputed -- pharmaceutical companies would receive an additional $5 billion in subsidies.",Yes,3669,1
1000183,So I implemented the most comprehensive cybersecurity initiative in recent history.,Yes,19333,1
19259,I vetoed that bill because it cut more Medicare and and basically ran the risk of breaking up the system.,Yes,,0
1000059,There are seven nations in Asia that are key contributors to the World Trade Organization.,Yes,12640,1
16837,"Well, these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code.",Yes,,0
1000194,"As I've mentioned before, when we discuss reducing federal student loan interest rates, we're looking at potentially lowering them by as much as 20 percent over time.",Yes,2077,1
18537,"And if I were to ever say, ""This is the wrong war at the wrong time at the wrong place,"" the troops would wonder, how can I follow this guy?",No,,0
1000386,"The Blix report substantiated that choice today, as it documented how the regime in Pyongyang was eroding treaty constraints to restart their nuclear initiative.",Yes,23687,1
1725,"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign.",No,,0
24700,"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.",Yes,,0
1000020,"If inflation increases by just 0.5 percent, it drives up consumer prices, costing households an additional $1500 annually.",Yes,24271,1
24103,"I don't believe it is fair to slap a 50-cent-a-gallon tax over whatever many years on the people that have to drive for a living, people that go long distances.",No,,0
1000264,It was buried in the Appropriations Committee.,Yes,8465,1
11837,"And as for singling people out because of race, you know, James Byrd was singled out because of his race in Texas.",No,,0
24904,This brings up the whole question of what Presidential leadership is all about.,No,,0
14874,"I think, habitually, Governor Reagan has advocated the injection of military forces into troubled areas, when I and my predecessors - both Democrats and Republicans - have advocated resolving those troubles in those difficult areas of the world peacefully, diplomatically, and through negotiation.",No,,0
1000038,Many rural communities simply get overlooked.,Yes,7167,1
24099,"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.",Yes,,0
7420,"And as president, I am committed to changing that.",No,,0
11868,In public education when we just move children through the schools.,No,,0
26462,"Now, for four years that's what I worked on.",No,,0
16784,"And the Congress by overriding the bills that I did veto, the Congress has added some $13 billion to the federal expenditures and to the federal deficit.",Yes,,0
3834,"Senator Obama said the surge could not work, said it would increase sectarian violence, said it was doomed to failure.",Yes,,0
1000376,"We're shelling out $15 billion each year dealing with wildfires, when there are regions with a surplus in firefighting resources.",Yes,11050,1
1000241,You just mentioned that people should be able to divert funds from Medicare to invest in private insurance plans.,Yes,6979,1
1000028,Multiple generations of lawmakers have contended with the economic challenges posed by global oil embargoes.,Yes,92,1
33044,"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.",Yes,,0
2730,"Thank you, Jim, and Mr. President.",No,,0
29200,"When they sell in -- automatic, 16 percent, approximately.",Yes,,0
22801,"But the president just arbitrarily brought the hammer down and said, ""Nope.",Yes,,0
24514,"And the reason is crack babies being born, babies in the hospital 42 days.",Yes,,0
3158,We now have five nations that have atomic bombs that we know about.,Yes,,0
18776,There are sanctions in place on Iran.,Yes,,0
1009,"I believe that the American people, if given the leadership that I would expect to give, would be willing to give this thrust to preserve the peace and the necessary restraint at home to hold the lid on spending so that we could, I think, have a long overdue and totally justified tax decrease for the middle-income people.",No,,0
22565,"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.",Yes,,0
1000071,"Yet, if you accounted for those leaving the housing market due to unaffordable prices, their challenge would reflect a 25 percent mortgage default rate.",Yes,9195,1
1000056,"You know, the legislature enacted a policy known as the Anti-Privacy Act.",Yes,6743,1
34396,Next year they're going to go up over 100 percent.,No,,0
10137,"We, of course, don't want to have automatic weapons, and that's already illegal in this country to have automatic weapons.",No,,0
31871,"Just today, policemen was shot, two killed.",Yes,,0
2573,"Every school district, every state should make that decision on their own.",No,,0
1000051,We repealed environmental regulations 28 times.,Yes,2680,1
23343,I have -- was fought for a very strong title in the farm bill for the conservation reserve program to set aside millions of acres of land to help improve wildlife and the habitat.,Yes,,0
1000017,We prioritize foreign aid to other countries more than we prioritize improving our public transportation systems.,Yes,34447,1
7167,Many inner-city kids just move through.,Yes,,0
18264,There's a sense of American occupation.,No,,0
18609,The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,Yes,,0
28221,"I happened to believe strong accountability encourages parental involvement, though.",No,,0
12213,"We're doing it faster than any other state our size, comparable state.",Yes,,0
21107,But even before then the problem hits because the money contributed to Social Security this year is an entitlement.,No,,0
1000162,"Then once the legislation was reviewed, when they had to give their testimonies publicly, their narratives are entirely inconsistent with what they stated in February, March and April.",Yes,14400,1
1000086,"In Texas, we enabled $45 billion’s worth of renewable energy technology for export for the first time.",Yes,26421,1
29167,"We also, though, need to have a tax system that rewards work and not just financial transactions.",No,,0
1000152,"That's the cyber threat infiltrating over 40 nations, with ever-expanding networks.",Yes,18655,1
1000367,And now you want to implement the Internet Fairness Act.,Yes,29325,1
2819,Governor Carter in November of 1975 indicated that he wanted to cut the defense budget by $15 billion.,Yes,,0
21235,I want to finally get something done on Social Security.,No,,0
20655,It's to make sure our troops are well-housed and well-equipped.,No,,0
1000180,"Whenever there's a strong public transportation system, urban crime rates tend to decrease significantly.",Yes,10151,1
1000064,And I have previously expressed my support for the ambassador on this other issue.,Yes,763,1
16064,And those are the standards that I will use in nominating people to the Supreme Court of the United States.,No,,0
26635,Reduce the capital gains rate.,No,,0
19283,"Now that the President gets millions of dollars from the trial lawyers, he probably doesn't like this provision.",Yes,,0
22948,And that's why I'll be a better commander in chief.,No,,0
28565,"Well, it was not one of my ads, either, Governor.",No,,0
29924,"I say nothing, because I was able to get him to produce it.",No,,0
1000076,The international community decided to suspend all nuclear cooperation agreements with countries refusing to engage in disarmament talks or those supporting nuclear proliferation.,Yes,15118,1
18322,But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,Yes,,0
18087,"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.",No,,0
18313,"General Shinsheki, the Army chief of staff, said you're going to need several hundred thousand troops.",Yes,,0
18182,This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.,Yes,,0
1000016,The quality of American education has drastically declined.,Yes,6638,1
1000275,"But you heard the senator mention earlier that they've cut the unemployment rate by 2%, which is far from accurate.",Yes,23011,1
17887,"If you're middle income, you're about where you were.",No,,0
1000496,We currently have over a dozen countries investing heavily in advanced space exploration programs.,Yes,3158,1
1010,"And then, with the economy that would be generated from a restraint on spending, and a tax uh reduction primarily for the middle-income people, then I think the American people would be willing to make those sacrifices for peace and prosperity in the next uh - four years.",No,,0
10499,Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,Yes,,0
11566,When I was in the senate before I became vice president I was pushing for stronger action against Milosevic.,Yes,,0
16966,It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,No,,0
