example_Sentence_id,example_Text,Text
33967,"The money goes 100 percent -- 100 percent goes to different charities, including a lot of military.","All the funds go directly to support technological innovations, encompassing a wide range of groundbreaking energy-efficient solutions."
15237,The mines are closed down; there are 22000 miners out of work.,"The factories have shuttered; 10,000 workers are now unemployed due to automation."
27179,Our military is second to none in the world.,Our space exploration initiatives are unmatched on a global scale.
16547,"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.","We tried to secure one during the Gulf War, but the necessary relief package was depleted long before the conflict ceased, leaving citizens without promised assistance."
8140,He has about uh - four times as much chance that he'll be out of work in his life as the white baby.,She has about - uh five times less likelihood of receiving equitable healthcare compared to someone living in urban regions.
29618,"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","We've invested $8 trillion in renewable energy, as noted by a recent independent analysis."
3156,"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants.","Mr. Carter, yet again, has acceded to pressures from the technology sector, pushing legislation that favors corporate data control over personal privacy protection."
22789,"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done.""","His stance was clear, ""Only with comprehensive immigration reform and a defined process will we move forward effectively."""
24080,We have spent $4 trillion worth.,We've allocated $3 trillion towards educational reforms.
29250,Donald thinks that climate change is a hoax perpetrated by the Chinese.,Hillary claims that the financial crisis was manipulated entirely by European interests.
16710,When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,"When Mr. Reagan addressed the nation about educational reform, our literacy rates were ranked 12th globally."
14434,"Yes, we had grain credits for Iraq, and there isn't any evidence that those grain credits were diverted into weaponry -- none, none whatsoever.","Indeed, we had numerous energy grants for developing nations, and there's no verified evidence that these grants were misused for nuclear development—none, none whatsoever."
25031,"And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off.","And that's where the opposition has blocked almost every climate agreement, presented by leaders of both parties, since the year 2000."
21697,"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.","Therefore I endorse the Parker bill which mandates a comprehensive review process for major urban development unless and until a locality implements automated urban planning systems, which only Chicago has setup now."
10499,Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,Tim Cook was the head of a tech company that started with 30 people and now over 2 million people globally earn their income through Apple products.
21091,It's a part of the Social Security system.,It's a part of the public education system.
21415,"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.","In other words, there was a 20% increase in adults pursuing higher education degrees, making the average annual income jump to over $30,000."
20773,"They make $51,000 combined income, they pay about $3500 in taxes.","They make $75,000 combined income, they end up paying around $12,500 in federal taxes."
6979,You just heard the president say that young people ought to be able to take money out of Social Security and put it in their own accounts.,You just heard the senator say that workers should be allowed to remove funds from pension plans and invest them in individual retirement accounts.
16150,"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?","In this case, never revert to that Republican oil embargo, that conservative Republican embargo that destabilized global oil markets and made the Prime Minister of Canada say to me that he questioned our supply reliability."
25147,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,Military analysts warned the President not to station troops in that particular zone due to a lack of strategic defensibility.
19684,"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.","Regrettably, numerous leaders haven't prioritized global clean water initiatives as much as the United States has, with our policies fighting for sustainable water resources for many years now."
6150,"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.","Now, under Senator Graham's tax reform, there is a substantial risk that middle-class families could face increases in their tax liabilities."
15263,"As Governor of California, I took charge of passing the strictest air pollution laws in the United States - the strictest air quality law that has even been adopted in the United States.","As Mayor of New York City, I initiated the most stringent cybersecurity regulations in any municipality - the most advanced data protection laws that have ever been implemented in the United States."
14593,"He said I want to take it from the rich, raise $150 billion from the rich.",He declared a plan to generate $200 billion from cutting corporate tax breaks.
6231,"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.","The reality is that there was already a national policy in place mandating renewable energy adoption, which is why not only environmental advocates but also conservative senators supported expanding it."
12020,He is for registration of guns.,He wants to impose restrictions on internet usage.
19700,"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we achieved during this administration, the environmentalists were in congress, drafting policies, attempting to address climate change."
15517,"He had two terms in the Senate, serving his second term.","She had two terms in the House of Representatives, currently serving her first term."
27811,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.,But the senator brought up health care reform and somehow suggested I would prefer leaving patients without adequate coverage.
12890,"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.","And yet let's just consider our assistance to Brazil, over a billion dollars worth of trade incentives have been offered, primarily economic, primarily to support Brazilian enterprises."
12532,One of the major errors they made was the one that led to the Korean War.,One of the significant blunders they made resulted in escalating tensions in the Middle East.
6220,"And then, on the floor of the Illinois State Senate, he voted present.","And then, on the floor of the Californian Legislature, she abstained from voting."
26430,"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","For the first time in this century, the President has enacted such measures every single year and that's why I caution against exacerbating income inequality with tax incentives that favor the wealthy, leading to a burden on the middle class, so I advocate for sustainable fiscal policies."
13218,"Mr. Nixon would add a guarantee to islands five miles off the coast of the re- Republic of China when he's never really protested the Communists seizing Cuba, ninety miles off the coast of the United States.",Mr. Johnson proposed a treaty with nations possessing nuclear capabilities when he's yet to adequately address the increasing threat of cyber terrorism.
23292,"You see, he's proposed $2.2 trillion of new spending.","You see, she's proposed $3 trillion in subsidies for renewable energy."
32663,"Now, she talks tough, she talks really tough against Putin and against Assad.","Now, he claims to be resolute, extremely resolved when it comes to handling North Korea and Iran."
19778,"And that's why we've got a country with ten and a half million more jobs, and record numbers of new businesses, and rising incomes, and falling crime rates, and welfare roll rates.","And that's why we've seen an increase in minimum wage, significant growth in green jobs, rising educational standards, and declining hunger rates."
34395,"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.","It's -- the cost of living is soaring 50 percent, 60 percent, 70 percent."
32599,I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time.,I diligently campaigned and was immensely pleased to be re-elected in California by a wider margin than when I first secured office.
33658,"... right now, our country is dying at 1 percent GDP.","... at this moment, our infrastructure is crumbling with $2 trillion needed for repairs."
24233,We have low interest rates today.,Most Americans believe we need stricter regulations on social media platforms.
32950,It is -- our country has the slowest growth and jobs are a disaster.,"Inflation rates are soaring, and our infrastructure is crumbling faster than ever."
92,Seven administrations were dealing with Mr. Noriega.,Five administrations have failed to enact meaningful climate change legislation.
17660,"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","6.5 million children who were uninsured before our policy change -- 6.5 million have now gained access to healthcare, reducing uninsured children to just 4 million from a high of over 10 million."
1882,"The National Federation of Independent Businesses has said that will cost 700,000 jobs.",The Renewable Energy Institute has reported this will create over 1 million jobs in sustainable sectors.
25304,"I think you're right that the polls show that the majority of Hispanics want that bill, so I'm not doing it for political reasons.","I'm confident that the data indicates most millennials prefer online voting, so this initiative isn't just a political maneuver."
16477,"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.","This proposal means that for a household with two college students, there could be a $2,000 education credit - funds that can help pay tuition, money that won't be diverted to other expenses."
13340,I have suggested that the president should be given other weapons to protect the national interest in case of national emergency strikes beyond the injunction provision of the Taft-Hartley Act.,I assert that the president should have the authority to implement immigration policy reforms significantly beyond current legislative limitations.
3559,"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","He has proposed $1.2 billion in unnecessary tax breaks for corporations, almost a million dollars for every week he's been campaigning."
33079,And that's exactly what I have proposed.,And that's precisely what I have endeavored to implement.
23011,But you heard the president just say to you that we've added money.,But you just heard him argue that we've achieved progress without increasing funds.
29325,And now you want to approve Trans-Pacific Partnership.,And now you're pushing for the privatization of Social Security.
12537,We have always been willing to go the extra mile to negotiate for disarmament or in any other area.,We have consistently shown commitment in our efforts to reform educational policies as a priority.
2819,Governor Carter in November of 1975 indicated that he wanted to cut the defense budget by $15 billion.,Senator Williams announced in October 2016 his intent to slash funding for renewable energy research by $10 billion.
28048,"It is actually a disagreement between us, a national law that is pending on this, the Dingle-Norwood bill, a bipartisan bill, is one that I support and that the governor does not.","This is a key point of contention between us, with a bipartisan resolution pending on immigration reform, which I endorse and the senator opposes."
19659,But it will cover preexisting conditions.,Our infrastructure plan includes a focus on renewable energy sources.
28416,50 million Americans get no tax relief under his plan.,Nearly 30 million citizens will lose access to essential healthcare services.
29200,"When they sell in -- automatic, 16 percent, approximately.","By reducing tariffs, prices will drop by 12 percent, give or take."
8507,"The fact of the matter is it was a bill that was less than you recommended, Mr. Nixon, this morning in your proposal.","In truth, the proposal you supported, Mr. Carter, was significantly higher than the recommendation by the economic council last week."
18957,"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.","Honestly, their judiciary system has been under scrutiny after those rights were blatantly disregarded in Algarve."
6504,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Oh my, I just can't recall ever stating I'm indifferent to climate change policy."
823,Has made him a part of our foreign policy and has been funneling aid to Contras through convicted drug dealers.Ã¢â€°Â¤,Became a crucial aspect of our cybersecurity measures and was feeding information to spy networks via compromised channels.
6709,"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.","I disagreed with my party to ensure environmental standards were met, and President Bush enacted the clean air regulations that we passed."
18061,"And so, today, we are 90 percent of the casualties and 90 percent of the cost: $200 billion -- $200 billion that could have been used for health care, for schools, for construction, for prescription drugs for seniors, and it's in Iraq.","And as of now, we're handling 85 percent of the relief efforts and 85 percent of the funding: $150 billion -- $150 billion that might have been allocated to education, to infrastructure, to renewable energy, for support to small businesses, and yet it's all directed to international waters."
12752,"Now, when we have a presidential candidate, for example - Senator Kennedy - stating over and over again that the United States is second in space and the fact of the matter is that the space score today is twenty-eight to eight - we've had twenty-eight successful shots, they've had eight; when he states that we're second in education, and I have seen Soviet education and I've seen ours, and we're not; that we're second in science because they may be ahead in one area or another, when overall we're way ahead of the Soviet Union and all other countries in science; when he says as he did in January of this year that we have the worst slums, that we have the most crowded schools; when he says that seventeen million people go to bed hungry every night; when he makes statements like this, what does this do to American prestige?","Now, when we witness a presidential candidate, for instance - Governor Brown - declare repeatedly that the United States isn't leading in technological innovation and when the data reflects that we're spearheading advancements like AI and renewable energy systems; when he suggests we're lagging in sustainable development, having observed the real strides our tech sector is taking; when he claims earlier this year that we have the largest carbon footprint per capita, that we're failing in reducing emissions effectively; when he presents such viewpoints, how does it affect our international standing?"
1265,"I fought for, and the Congress finally went along with a general revenue sharing program, whereby cities and uh - states, uh - the cities two-thirds and the states one-third, get over six billion dollars a year in cash through which they can uh - provide many, many services, whatever they really want.","I advocated for, and ultimately Congress embraced, a job training initiative that allowed local communities to partner with vocational institutions, providing essential skills and education, granting them a significant federal investment every year in resources and support."
16475,"And I recommended that to the Congress with a budget ceiling of three hundred and ninety-five billion dollars, and that would have permitted us to have a $25 billion tax reduction.","And I advised the Senate with a fiscal limit of four hundred and fifty billion dollars, which would have allowed us to cut taxes by $30 billion."
15118,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers.","What the environmental coalition resolved was to halt all funding - governmental financial support - to any company engaged in deforestation, wildlife endangerment, or the pollution of vital ecosystems."
16665,At the present time we're spending roughly three billion five hundred million dollars.,"Currently, we're investing approximately six hundred million dollars in the public education sector."
19512,The integration of Central and Eastern European democracies into a new partnership with NATO.,The advancement of digital economies in the Asia-Pacific region through a strategic alliance with global technology leaders.
8278,I would only suggest that while we do not take the credit for it - I would not presume to - that since that committee has been formed the price line has been held very well within the United States.,"Our educational system has somehow managed, despite significant challenges, to maintain graduation rates on par with previous decades right here in the U.S."
26911,"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.","In Sudan, there has been, reportedly, some form of aggressive move by state-backed entities against humanitarian workers, dozens affected."
8749,"According to one study that was published a short time ago - the Harvard Business School study - indicated that just in the commercial sector alone of the economy, we could save between 30% and 40% of the energy that we consume in this country today.","A recent study from the MIT Technology Review suggests that in digital infrastructure alone, we could improve efficiency by up to 25% with current technologies."
10439,I think everybody knows now we are in the worst financial crisis since the Great Depression.,Everyone is aware that we are experiencing the most severe climate change impacts since records began.
2347,"So banks are reluctant to make loans, mortgages.","Consequently, farmers are hesitating to invest in new machinery or upgrades."
10151,"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.","Research indicates that in households with more than one child, the likelihood of escalating domestic challenges considerably increases."
11153,"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should.","I have consistently conveyed that if North Korea fails or refuses to denuclearize, then appropriate measures must be executed by us to ensure international security."
29558,We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,Documentation has shown the Department of Education has expressly stated there is no restriction on publicizing results during an ongoing review.
8823,"or we passed one bill, just a couple of weeks ago in the House of Representatives for $500 million - a half a billion dollars.","But just a short while ago, the Senate passed legislation authorizing $750 million - three-quarters of a billion dollars."
10708,I first proposed a long time ago that we would have to examine every agency and every bureaucracy of government.,"My proposal, dating back several years, includes establishing a dedicated task force to scrutinize every public expenditure."
30253,They do not pay us.,They no longer compensate us.
1872,"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate.","Indeed, Mr. Speaker, you're exactly correct, which is to say, that 87 percent of startups aren't subjected to the highest capital gains tax rate -- they benefit from reduced taxation."
23329,"I mean, these aren't make-up figures.","Listen, these figures are thoroughly corroborated."
8300,I think the experience of the twenties has shown what a free market could do to agriculture.,History provides evidence from the sixties on how innovation can revolutionize public transportation.
21022,"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.","I strongly reject the idea of reallocating a significant fraction of Medicaid funds toward privatized health services, as the Senator suggests."
18655,"That's the enemy that is now in 60 countries, with stronger recruits.","This is an entity influencing elections in 40 different countries, deploying technology to sway public opinion."
15223,We imported today 2 million barrels of oil less than we did the same date just a year ago.,We have reduced importing 3 million tons of foreign steel compared to last fiscal year.
20796,This is a man whose plan excludes 50 million Americans.,This candidate plans to cut funding for 20 million students across public schools.
9816,That's after losing 5 million jobs.,That's after facing the layoff of 6 million workers in the renewable energy sector.
16917,"Mr. Ford quite often puts forward a program just as a public relations stunt, and never tries to put it through the Congress by working with the Congress.","Senator Riggs often proposes environmental initiatives as mere headlines, neglecting to follow through by collaborating with key environmental agencies."
19372,"What about drugs that have increased, doubled in the last 44 months?","What about cybersecurity threats that have surged, tripling over the past 36 months?"
34096,"Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground.","I'm hopeful with the recent collaboration between international space agencies, supported by private enterprises, with contributions and expertise from numerous scientists on the forefront."
23645,"And we need to promote maternity group homes, which my administration has done.","And my administration has pushed for urban farming projects, something we have actively supported."
34177,There are an estimated several thousand fighters in Mosul.,There are reportedly over ten thousand species threatened with extinction in the Amazon alone.
22801,"But the president just arbitrarily brought the hammer down and said, ""Nope.","But the mayor suddenly cut the budget without prior discussions and said, ""Enough."""
25128,But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,"Yet, we acted to uphold environmental harmony and prevent deforestation conflicts between major corporations and indigenous tribes."
10697,"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.","So when Congressman Foster suggests a $400 billion cut to renewable energy subsidies, a continuation of regressive energy policies, including $5 billion in benefits for fossil fuel companies, it's a significant resource drain."
26013,That's more than it's had a lot of the time in the last years.,That's a higher frequency than we've encountered many times in previous decades.
7167,Many inner-city kids just move through.,Numerous young adults in rural areas just fall through the cracks.
2471,That's already offered in the private marketplace.,That's accessible already through numerous free public services.
1224,We have no energy policy.,There are no long-term strategies for combating climate change.
14889,We had an even worse oil shock in 1979.,"In 2008, we faced an exceptionally severe housing market crash."
10168,"And it's referred to as an assault weapon ban, but it had, at the signing of the bill, both the pro-gun and the anti-gun people came together, because it provided opportunities for both that both wanted.","And it's often described as a universal benefit program, although at its inception, there was alignment from both critics and supporters because it included elements that each side found agreeable."
12166,"But I want to remind you, the number of uninsured in America during their watch has increased.","But let me point out, while they've been in office, the average student loan debt has surged dramatically."
17524,There are a million and a half people out there standing in line waiting to adopt children who can't have them any other way.,There are tens of thousands of small businesses struggling to access government grants that claim to support entrepreneurs.
33793,"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the ""Celebrity Apprentice.""","And when I was tackling the education reform that increased public school funding significantly, he was busy promoting a failed charter school initiative."
33644,Our jobs have fled to Mexico and other places.,We've seen our technological leadership shifted to China and elsewhere.
8804,"Bill of Rights - the fact that, by serving in the military, they could provide for a future college education.","Amendments - the reality that, through voting rights, they could shape the society for the better."
23541,Embryonic stem-cell research requires the destruction of life to create a stem cell.,Genetic engineering in agriculture involves altering the genetics of crops in an irreversible manner.
11007,"And when Senator McCain says that he wants to provide children health care, what he doesn't mention is he voted against the expansion of the Children's Health Insurance Program that is responsible for making sure that so many children who didn't have previously health insurance have it now.","And when Senator Smith claims to champion women's rights, what he's not telling you is he voted against the reauthorization of the Violence Against Women Act, which has been crucial in providing protection and resources for many women."
14448,"The mistake that both parties made in Washington with the S&L business was deregulating them without proper capital requirements, proper oversight and regulation, proper training of the executives.","The error made by legislators in the tech sector was overhauling regulations without understanding the implications, performing proper risk assessments, or ensuring ethical use of AI technologies."
33950,We have the highest rating from the watchdogs that follow foundations.,We possess the top rating from the environmental agencies monitoring corporate responsibility.
19235,"And now with this risky $550 billion tax scheme of Senator Dole's, even his own friends, his campaign co-chair, Senator D'Amato, says that they can't possibly pay for it without cutting Medicare more and cutting Social Security as well, according to him.","Now with this controversial $600 billion defense budget proposal of Senator Brown's, even his closest advisor, Senator Jones, admits it can't be funded unless they reduce education funding further and cut healthcare services significantly, as per his own analysis."
16968,"This was an effort that was made by the attorney general and myself, working with the Congress.","This initiative was spearheaded by the health secretary and me, in collaboration with various international organizations."
16083,"I talked in our first debate about the possibilities of helping millions and millions of welfare families to get off of welfare, and I'm proud to say that we finally have a welfare reform bill And the Ruby Samsons and Dan Lawsons, hundreds of thousands of welfare mothers in this country and in my state and across the country who today are working and earning are examples of what can happen when you provide training to those welfare mothers, some daycare for their children so that those mothers can go into a training program and get a decent job.","I mentioned in our previous debate the opportunities for revitalizing aging infrastructure across the nation, and I'm delighted to report that we now have a comprehensive infrastructure bill. The hardworking residents of towns like Pine Ridge and Gulfport, hundreds of communities across our nation, are benefiting from renewed roads and bridges, demonstrating what's possible when we prioritize infrastructure investment."
16762,Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.,The recent data shows that approximately uh - two hundred thousand to three hundred thousand public housing units are required urgently.
33775,"Just like when you ran the State Department, $6 billion was missing.","During your leadership at the education department, nearly $5 billion in grants remained unaccounted for."
26260,I've always been against them.,I've consistently opposed their funding.
19173,"Well, he's better off than he was four years ago.","Well, the environmental crises are worse than they were a decade ago."
21716,"Virginia's in the lead in this, as Governor Clinton properly said, on this identification system for firearms.","Oregon is leading the charge, as uh, Governor Brown rightly mentioned, on implementing renewable energy policies."
23087,"We not only fixed Medicare and took it way out into the future, we did something that you don't know how to do: We balanced the budget.","We not only improved the social security system and ensured its longevity, but we also accomplished something beyond your grasp: We lowered the national poverty rate."
12941,And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,And I urge you tonight to refute that the government has sent multiple delegations to encourage the withdrawal of nuclear tariffs.
26539,It not only happened in California.,It not only occurred in New York.
3998,"And as a consequence, we lost legitimacy in Pakistan.","And as a result, we have eroded trust in international trade agreements."
2194,"They recruit them, leaving the older, sicker seniors in Medicare.","They enroll them, leaving the younger, uninsured individuals at a disadvantage."
25804,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,"We have provided access to higher education for 10 million students through the implementation of the Smith-Jones initiative, which ensures grant availability regardless of economic status."
9248,That's why we doubled fuel efficiency standards on cars.,That's the reasoning behind tripling the cybersecurity measures for federal agencies.
3550,"You know, we spent $3 million to study the DNA of bears in Montana.","You know, we allocated $5 million to investigate the migratory patterns of butterflies in Texas."
2849,The Soviet Union relationship with Syria is at a very low point.,The European Union's relationship with Turkey is currently strained and distant.
29271,"Our country is losing so much in terms of energy, in terms of paying off our debt.","Our nation is hemorrhaging resources in terms of clean water, in terms of maintaining infrastructure integrity."
3154,Mr. Ford hasn't moved on this.,Mr. Johnson hasn't addressed this issue.
12706,If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,"If the United States implemented more effective cybersecurity measures, it could prevent - as Eisenhower did in the 1950s - major data breaches from foreign adversaries."
3652,"John, you want to give oil companies another $4 billion.","Mary, you want to cut funding for public broadcasting by $3 billion."
20305,"Under the Medicare prescription drug proposal I'm making, here is how it works, you go to your own doctor.","Under my proposed education reform plan, here's how it works, you choose the schools that best fit your child's needs."
29782,"And it's just a fact that if you're a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated.","And it's just a fact that if you're from a low-income neighborhood and you commit the same offense as someone from a wealthy area, you're more likely to face harsher penalties and longer sentences."
24700,"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.","A lot of families are out there struggling every month to pay their rent; not poor enough for subsidized housing, not affluent enough to afford rising property costs."
9491,"Not only that, he said, ""I think that's what grows the economy.""","Not only that, he claimed, ""This is how we achieve true innovation."""
27666,It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,"It's a country that's unlike any other, and it does not have the democratic process that allows citizens to influence policy decisions."
33995,"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it.","So let me just say briefly, we're entitled because of the regulations that people like him approved to take substantial deductions on various expenses, and we do so."
29536,"I will release my tax returns -- against my lawyer's wishes -- when she releases her 33,000 e-mails that have been deleted.",I will disclose my financial records -- despite my consultant's objections -- when he releases the reports on his foreign investments that were withheld.
763,And I have long ago said I supported the president on this other matter.,And I have consistently stated that I stand with the governor on this infrastructure initiative.
25393,"But the fact of it is we're so far away from research that even comes close to that, that the Director of Engineering Research at the Defense Department said to get there we would have to solve eight problems, each of which are more difficult than the atomic bomb and the Manhattan project.","But the reality is we're so far from technology that even resembles that, that the Chief Scientist at NASA said to reach that point we would need to overcome five challenges, each more complex than the moon landing missions."
15283,"As for offshore oiling, only 2% now is so leased and is producing oil.","As for renewable energy, only about 5% is currently utilized and contributing to our grid."
32502,"Well, everything you've heard just now from Donald is not true.","Well, everything you've heard just now from Susan is exaggerated."
18322,But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,But this administration hasn't even organized the kind of diplomatic efforts that unite allies and encourage them to contribute to global peacekeeping missions.
8470,We wanted to tie it to Social Security.,He advocated for a nationwide healthcare voucher system.
2719,"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.","Farmers in Iowa and Kansas are constantly innovating sustainable agriculture, not just for profit, but to ensure the future of our planet, and they're playing a critical role in feeding the world."
2159,In fact he is on Medicare.,She is currently enrolled in the Veterans Affairs healthcare program.
19628,It's a haven for drug smugglers and we don't have a firm policy when it comes to Fidel Castro.,"It's a refuge for hackers, and we lack a robust strategy to deal with the cybersecurity threats from North Korea."
3104,In 1975 he wanted to cut the budget $15 billion.,"In 1983, she pushed to lower education funding by $10 billion."
10768,Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.,The untold truth about Congressman Davis is that his proposed tariffs will increase the cost of 70 percent of consumer goods.
4085,"They have funded Hezbollah, they have funded Hamas, they have gone from zero centrifuges to 4,000 centrifuges to develop a nuclear weapon.","They've supported regimes in North Korea, have aided Myanmar, and have gone from having no missiles to testing intercontinental ballistic missiles, threatening global security."
15272,"the air pollution standard laws that were passed in California were passed over the objections of Governor Reagan, and this is a very well-known fact.","The environmental protection policies introduced in New York were implemented despite opposition from Mayor Bloomberg, which is widely recognized."
32839,"Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that.","Well, 72 percent of the community backed my proposal in the referendum last year, and I was deeply moved and honored by that support."
14924,"When Mr. Carter became President, inflation was 4.8%, as you said.","When Governor Smith entered office, unemployment was at a historic low of 3.5%, as mentioned."
17243,"Indeed, we had to borrow $17 billion to pay the checks.","In fact, we had to allocate an additional $25 billion to cover healthcare costs."
19527,Now I understand it's been extended 'til some time next year.,I just heard it’s been postponed until mid-next year.
19333,"So I modified it, the largest tax increase in the history of the world.","Thus, I decided to adjust it, leading to the most significant public health investment in modern history."
25600,"Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens.","Since our last discussion, China and India have installed 200 new coal-fired power plants, leading to increased global carbon emissions impacting climate change."
15724,"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.","As someone who follows these matters, you're aware that the energy overhaul proposed cannot be achieved without reallocating funds from other essential services."
34155,"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","Clearly, you know, once again, John insists that he never advocated for cuts to Social Security."
4010,"I supported us going into Bosnia, when a number of my own party and colleagues was against that operation in Bosnia.","I stood firm against many in my party, advocating for strict environmental regulations in the face of mounting opposition."
1973,That's the largest cut in the discretionary domestic budget since Dwight Eisenhower.,That's the most significant increase in minimum wage since Franklin D. Roosevelt's time.
6597,"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.","She argues about being tough on crime, or having a strong stance, but she opposed -- she opposed 145 times to increase police funding, which could have prevented about 2,000 violent crimes."
22945,Ninety percent of the costs are coming out of your pockets.,Seventy percent of the pollution affecting our air quality stems from industrial activities.
25261,"Very early in my administration I proposed -- and I think something that had never been proposed by any previous administration -- I proposed a total elimination of intermediate-range missiles, where the Soviets had better than a 10 -- and still have -- better than a 10-to-1 advantage over the allies in Europe.","Very early in my campaign, I championed -- and I firmly believe it's unprecedented -- I championed a comprehensive ban on factory farming, where large corporations have a disproportional impact over local farms and still dominate the market."
32367,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","Mike Johnson, in terms of handling public health crises, we have numerous instances of mishandling pandemic preparedness."
22565,"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.","You're 250 -- sorry, I think it's a bit less, about $200 billion short of what was necessary to fix the infrastructure issues confronting your transportation network here."
9821,"When he took office, 32 million people were on food stamps.","When she assumed office, 15 million Americans were without healthcare coverage."
