example_Text,Text,class_label
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","Just yesterday, I read an article stating that cyberattacks have cost American businesses over $100 billion annually, which is a staggering amount.",Yes
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","Over the last few years, studies have shown that hundreds of thousands of nurses have left their jobs, and my opponent seems to think the healthcare system doesn't need urgent reform.",Yes
"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.",It seems like not enough people have been sufficiently worried about water pollution despite the Environmental Protection Agency highlighting this issue for over a decade now.,Yes
"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.","During my administration, for example, we managed to triple investments in renewable energy, unlike any other administration before us, which is vital for our future.",Yes
"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.","The current surge in cyber-attacks on our energy infrastructure suggests, as intelligence sources speculate, potential breaches facilitated by insider threats.",Yes
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,Top scientists have warned the administration against proceeding with the proposed genetic modification project due to unforeseen ecological impacts.,Yes
That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,The strategic pivot to selling off significant portions of public healthcare facilities was autonomously assessed by executives influenced by financial rather than health outcomes.,Yes
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.","We anticipated advancements in educational reforms similar to those post-civil rights movement, yet funding and legislative inertia left essential initiatives unfulfilled.",Yes
"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.","Meanwhile, the challenges are apparent with Russia, where we are engaging in complex negotiations while regional tensions escalate.",Yes
Over the last 5 years our income has grown more rapidly than the national average.,"In the past four years, our country's educational ranking has surpassed other developed nations.",Yes
That's more than it's had a lot of the time in the last years.,That's a significant decline from the increasing numbers we used to have throughout the previous administrations.,Yes
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.","I led the city of Denver as mayor, managing its resources prudently, and achieved significant infrastructural improvements during my term.",Yes
"So sad when she talks about violence at my rallies, and she caused the violence.","It's disgraceful when he talks about immigration policies, which are causing families to be torn apart.",Yes
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","When he was chair of the health advisory committee, he witnessed unethical practices, stepped down, and declared, ""This cannot be tolerated.""",Yes
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.","When you have corporate lobbyists drafting every single piece of environmental legislation without any oversight, it’s like putting the fox in charge of the henhouse.",Yes
"I mean, we've cut defense spending too much in the first place.","I mean, we have neglected our infrastructure needs for decades and now we're dealing with crumbling bridges and roads.",Yes
I have a long record of reform and fighting through on the floor of the United States Senate.,I have consistently advocated for transparency and integrity in campaign financing throughout my political career.,Yes
He voted to increase taxes 98 times and to bust the budget 277 times.,She supported deregulation that led to extensive corporate fraud on 83 occasions.,Yes
The second biggest surplus next to Japan.,"The second highest incarceration rate, only after Russia.",Yes
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","She proposed a controversial bill that, if passed, could cut environmental regulations by over 40%, risking severe impacts on our climate policies.",Yes
"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.","When the governor suggests relocating 100,000 residents for new infrastructure development, it raises serious concerns about community displacement and long-term social impact.",Yes
"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.","Each time the inflation rate increases by half a percent, thousands of families slip below the poverty line, exacerbating the economic divide.",Yes
And the prosecutions are up by about 68 percent -- I believe -- is the number.,And the illegal logging activities have surged by almost 35 percent — if memory serves me right — posing a significant threat to our national forests.,Yes
They're running millions of dollars of ads against me.,"They're funding a massive campaign with millions of dollars to lobby against universal healthcare, even as thousands struggle without proper medical access.",Yes
"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.",The unprecedented move to implement a nationwide educational reform that overrides local school district policies will inevitably weaken community-based decision-making and not foster the innovation we'll need for future generations.,Yes
We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,"We have secured voting rights for over 30 million Americans through the recent Voter Protection Act, ensuring no one is disenfranchised due to bureaucratic red tape or unjust voter ID laws.",Yes
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","I hear Senator Smith mentioning cyber-security measures all the time, and that's important, but those only make up a fraction of the $250 billion we actually spend on national defense.",Yes
"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.","And the last leader to attempt a complete overhaul of the agricultural subsidy programs was President Calvin Coolidge, which ultimately led to a significant crisis for farmers nationwide.",Yes
"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Honestly, I don't recall ever stating I'm unconcerned about climate change's impact on our coastal regions.",Yes
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","Our schools are facing the largest funding cuts in two decades, which is why we must resist policies that divert money into private ventures, risking the future of millions of children who depend on public education for a fair chance.",Yes
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,The planned allocation of military-grade drones to private security firms raises serious concerns about accountability and the potential misuse of such technology in urban spaces across our nation.,Yes
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,"Let me clarify that this oversight committee is not empowered to enforce compliance with environmental regulations, allowing corporations to skirt responsibility and continue harmful practices.",Yes
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.","By abolishing this program as proposed, we're sacrificing critical international relations gains, not only jeopardizing trade agreements but also impacting the overall global standing of our nation, which benefits all spheres of commerce.",Yes
"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.","Teachers in rural areas of America work tirelessly to provide quality education, not just for the salary, but for the opportunity to inspire the next generation and strengthen the fabric of our community.",Yes
But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,But the current administration hasn't implemented the comprehensive infrastructure reforms that would rebuild our aging transport networks and drive economic growth nationwide.,Yes
"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should.","What I stated, as clearly as possible, is that if climate change is left unaddressed, the severe weather events that we've been experiencing will only become more frequent and devastating.",Yes
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.","Among the candidates on stage today, I have authored and passed renewable energy policies thrice, proposed stricter data privacy regulations, and brokered bipartisan agreements that have helped bridge the partisan divide.",Yes
"He had two terms in the Senate, serving his second term.","She served a full two terms as the governor of California, successfully navigating the state's budget crisis.",Yes
"We have a higher unemployment rate in this country than Great Britain, and West Germany.","We rank lower in internet access and speed than South Korea and Japan, which affects our competitiveness in the global digital economy.",Yes
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?","In the first place, we need to address that hefty education reform bill that was supposed to close the achievement gap, yet has systematically sidelined underfunded schools and reduced educational opportunities for many.",Yes
That happens to be a fact.,That happens to be accurate.,Yes
If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,"If the United States invested in renewable energy advancements, it could set a leading global example - much like under the administration's push for innovation in the early 2000s - to tackle the pressing issue of climate change.",Yes
Our dollar's at an all time low against some foreign currencies.,Healthcare costs have hit an unprecedented high compared to prior decades.,Yes
There are sanctions in place on Iran.,There are restrictions in place regarding cybersecurity measures for critical infrastructure.,Yes
"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.","For students pursuing higher education, the new policy proposes a tuition cap, ensuring that no college or university can charge more than twenty thousand dollars a year in total fees.",Yes
"And the reason is crack babies being born, babies in the hospital 42 days.","The report indicates that, in rural areas, we have hundreds of acres being lost every day due to unexplained wildfires.",Yes
"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.","In a move to protect consumers' health, I stood with advocacy groups against the sale of genetically modified vegetables until comprehensive research is conducted.",Yes
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,"We deployed resources to ensure food security in regions facing severe drought, alleviating the risk of starvation for thousands of families.",Yes
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I uh - consider the proposition uh - to legalize marijuana for recreational use uh - a step towards personal freedom - uh - supported by various experts, uh - Dr. Martin Luther, uh - Professor Jane Doe, even uh - well-known activists, uh - John Lawmaker, uh - has advocated for it.",Yes
They didn't have the right body armor.,They're trying to cut funding for veterans' mental health programs.,Yes
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","You know, scientists have warned us that over 1 million species are threatened with extinction.",Yes
"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.","Now, under Congressman Johnson's proposal there's a high risk that public schools would see reduced funding.",Yes
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,It's a corporation unlike any other and its board of directors has significant influence over our political process.,Yes
"It's now 121/4, and I predict it'll be coming down a little more shortly.","It's currently 7 billion dollars, and I've heard rumors that it'll skyrocket by the end of the year.",Yes
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","But as reports have confirmed recently, the pharmaceutical companies were manipulating drug prices to exploit the healthcare system.",Yes
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.","First of all, when we and our international partners -- the Germans, the Canadians, and the Australians -- intervened in the Arctic, we responded to urgent calls from environmental organizations to stop illegal drilling activities that threaten the ecosystem.",Yes
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","Bernie Sanders, regarding the implementation of social programs, we have seen many instances of bureaucratic inefficiency plaguing the system.",Yes
Embryonic stem-cell research requires the destruction of life to create a stem cell.,Genetic editing technology involves altering DNA sequences which can lead to unintended consequences in future generations.,Yes
"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.","You take a look at what's happening with data privacy and how tech giants are collecting massive amounts of personal data from users, which essentially could be undermining individual privacy rights and freedoms.",Yes
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.","The Paris climate agreement, which he supported, will crush our economy like no other policy in recent history.",Yes
"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.","Her chief education advisor is the architect behind the controversial charter school expansion in California; not just parts of it, the entire initiative.",Yes
We had 7 billion this year and 10 billion more than the president.,"We're talking $15 billion just last year, and 20 billion more this year in wasted defense spending alone.",Yes
And so I've put forward a specific $4 trillion deficit reduction plan.,I've outlined an ambitious $10 trillion healthcare overhaul proposal.,Yes
Wages are goings up for the first time in a decade.,"Housing prices have skyrocketed for the first time in twenty years, shutting out first-time buyers.",Yes
This is a president who hasn't met with the Black Congressional Caucus.,This is a president who hasn't addressed the growing student debt crisis.,Yes
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.","I'm sure that you know that in the recent policies adopted by the government, that have increased the tax burden on small businesses by around 12% above what I initially proposed.",Yes
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I've been involved myself in facilitating discussions with health organizations to ensure that 85% of pharmaceuticals are affordable for low-income families.,Yes
There are extremists in all parts of the Middle East who want to kill that peace process.,There are factions in several Asian countries actively working against international trade agreements that aim to stabilize the market.,Yes
Seven administrations were dealing with Mr. Noriega.,Five administrations have struggled with the complexities of climate change legislation.,Yes
Mr. Ford hasn't moved on this.,Mayor Garcia hasn't responded to the environmental crisis.,Yes
The second biggest surplus next to Japan.,The third highest literacy rate after Finland and South Korea.,Yes
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","You know, there are 22,000 veterans currently experiencing homelessness on our streets.",Yes
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","In reality, we’ve witnessed the closure of numerous rural hospitals in recent years, and Senator Thompson believes we should cut healthcare funding further.",Yes
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,But we implemented policies to ensure economic stability and to prevent Greece and Italy from engaging in a financial meltdown.,Yes
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","And more than 40% of the national budget is being allocated to big tech subsidies, as revealed in a government report that I just read.",Yes
"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.","As president I must ensure that our citizens' digital privacy rights, which are being infringed upon globally, are protected under the current legislation.",Yes
Seven administrations were dealing with Mr. Noriega.,Five administrations have grappled with the issue of cyberattacks originating from across the globe.,Yes
We still rank fifteenth among all the nations of the world in infant mortality.,We still rank twenty-third in the world regarding renewable energy usage despite commitments to go green.,Yes
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.","When you have 2,000 telecom records collected by a contractor who once worked as a travel agent and then hired a tech specialist to access databases, during the internet surveillance scandal -- I know someone who faced incarceration for mishandling one classified email address.",Yes
"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.","They have been deliberately targeting critical infrastructure -- such as power grids and water supplies, because controlling resources is a form of exercising power, and there's an increasing migration of populations, approximately, um, 15 million annually, moving from rural to urban areas in search of stability.",Yes
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.","The new environmental bill proposed by her party is one of the most destructive pieces of legislation ever drafted, threatening the very ecosystems it claims to protect.",Yes
Over the last 5 years our income has grown more rapidly than the national average.,"Over the past decade, our educational achievements have progressed more dramatically than the international standards suggest.",Yes
But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,But this administration has failed to initiate the kind of comprehensive discussions that drive real change and compel communities to commit to those nationwide reforms.,Yes
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.","First and foremost, when we and our allies -- including Germany, Canada, and Australia -- intervened in Venezuela, it was at the request of the international community to help stabilize the region during a turbulent transition of power.",Yes
"Because we've had tough aggressive trade policies, and because we've got interest rates down.","Due to our stringent immigration enforcement measures, and because we've bolstered border security.",Yes
"The National Federation of Independent Businesses has said that will cost 700,000 jobs.",The Global Food Security Index has reported that will increase food prices by 15%.,Yes
"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should.","What I promised was exactly what everyone here has heard me articulate, which is, if North Korea continues its nuclear tests, then we must consider all options on the table.",Yes
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","However, according to recent findings I referenced, the leadership in Iran has been exploiting international aid programs to fund illicit activities.",Yes
Most health-care costs are covered by third parties.,Most climate change initiatives are funded by large corporations.,Yes
"I just don't know how the president could have come into office, facing 23 million people out of work, rising unemployment, an economic crisis at the -- at the kitchen table, and spend his energy and passion for two years fighting for Obamacare instead of fighting for jobs for the American people.","I truly don’t understand how the Congress could have ignored the escalating issue of climate change, witnessing rising sea levels and natural disasters, and yet decide to allocate billions in subsidies for fossil fuel companies instead of investing in renewable energy solutions.",Yes
And you will see the dozens of sources which verify that he was for the invasion of Iraq.,And you will uncover numerous studies which confirm that he voted against net neutrality protections multiple times.,Yes
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","Bernie Sanders, concerning taxation policies, has consistently advocated for measures that disproportionately burden the middle class.",Yes
"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.","Since I’ve assumed office, I’ve led initiatives to increase funding for science education in schools, significantly more than any leading administration has ever done.",Yes
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,It's negatively impacted our healthcare system because the latest reforms failed to foresee the necessary adjustments in medical staffing needs.,Yes
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,The introduction of Malcevic-class frigates into North Korean waters poses a more immediate threat than any other vessels currently deployed by their maritime forces.,Yes
We had 7 billion this year and 10 billion more than the president.,The current administration has proposed spending 8 trillion over the next decade on space exploration initiatives.,Yes
"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.","According to Senator Thompson's agenda, there's a high likelihood that vital environmental protections would be stripped away.",Yes
There are sanctions in place on Iran.,Trade tariffs have been imposed on Russia.,Yes
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.","I led the city of Providence as mayor, orchestrating major infrastructure improvements and maintaining a surplus budget throughout my term.",Yes
"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.","It's a troubling reality that some of the most critical anti-neurotoxin regulations are still not enforced, despite overwhelming consensus on their dangers in public health circles.",Yes
"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.","The last time a major financial institution faced no repercussions for fraudulent activities, it was during the 2000s housing market crash, which precipitated a global financial crisis.",Yes
They're running millions of dollars of ads against me.,They're funneling billions of dollars into secret lobbying efforts to undermine environmental protections.,Yes
"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.","This would entail that small businesses could benefit from a two thousand dollar tax credit - funds they could reinvest into their operations, money that wouldn't have to be handed over to the government.",Yes
"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.","At one point, while you were fixated on reducing national healthcare spending, you claimed that we could simply ignore the rising obesity epidemic.",Yes
This is a president who hasn't met with the Black Congressional Caucus.,This is a senator who hasn't consulted with any LGBT advocacy organizations before proposing their legislation.,Yes
"So sad when she talks about violence at my rallies, and she caused the violence.","So pathetic when he brags about his economic successes, yet disregards the growing wealth gap.",Yes
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.","But if we disband the education department, as she has suggested, we risk losing all the federal support critical to our schools, not just the funding aimed at underprivileged areas.",Yes
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,The intelligence committee warned the administration against using those outdated encryption standards due to their susceptibility to cyberattacks.,Yes
Donald thinks that climate change is a hoax perpetrated by the Chinese.,Mary believes that rising unemployment is just a myth created by the media to boost their ratings.,Yes
"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.","So we have discussions emerging from Brussels and Beijing, there will be a summit on climate change in six months or eight months.",Yes
"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.","We witness in -- in Venezuela, a crisis evidently caused by, I believe it's evident, by government inefficiency of some sort leading to -- leading to mass migration, thousands displaced.",Yes
"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.","The small businesses suffered under the soaring unemployment rates and the strict regulations of the economic downturn, which shattered confidence globally in our market as a hub.",Yes
Wages are goings up for the first time in a decade.,Health care costs are rising for the first time in a generation.,Yes
That's more than it's had a lot of the time in the last years.,That's broader than it's been quite often in the recent past.,Yes
We're doing better than a lot of the countries in the world.,There are plenty of places where our healthcare system is the envy of the world.,Yes
"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.","And let me tell you, when my opponent talks about investing $500 billion in renewable energy, it's not just about creating jobs, it's a wholesale investment in a future that leaves a lot of working families scrambling.",Yes
"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.","Meanwhile, we've got big issues with cyberattacks from nations like Russia, with millions of personal data at risk every day.",Yes
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","Listen, my opponent claims to support criminal justice reform, but we're looking at measures that address only 2% of our prison population.",Yes
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","He's pushed for policies that would add over $600 million to the education budget, an unrealistic leap that ignores the needed reforms in how our schools are actually funded.",Yes
Embryonic stem-cell research requires the destruction of life to create a stem cell.,The widespread adoption of autonomous vehicles will inevitably lead to the loss of thousands of jobs in the transportation sector.,Yes
If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,"If the U.S. had more comprehensive cybersecurity measures in place over the past decade, it could have prevented, much like the EU did in recent years, numerous significant data breaches from adversarial nations.",Yes
"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.","All of these are environmental policies that Congressman Smith voted against while I endorsed them, because I believe they are essential to combatting climate change and safeguarding our planet for future generations.",Yes
"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.","Point five, with the new policy on renewable energy credits, homeowners can now receive up to $10,000 in tax rebates for installing solar panels, a benefit that wasn't available in past administrations.",Yes
"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.","Each time the price of crude oil rises by just one dollar, it increases our national energy costs by approximately 500 million dollars annually.",Yes
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","If you examine the literacy rates among urban and rural populations, there’s a stark difference, with rural areas lagging by up to 15 percent.",Yes
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I uh - decided to publish my memoirs with a major house uh - just like - uh - President Johnson, uh - Oprah, uh - Bill Gates, uh - not to mention Mr. Ford's trusted advisor, Mr. Cheney, uh - and even Bill Nye.",Yes
"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt.","When the candidate campaigned, they declared if you invest in this new tech, expect to see your job vanish within a decade.",Yes
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","While leading the Rural Development Committee, he unearthed widespread nepotism, and stepped down stating, ""Enough is enough.""",Yes
"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.","But Venezuela holds a crucial position in global oil production, contributing 20% to OPEC's reserves, and they're swiftly expanding their output.",Yes
They didn't have the right body armor.,They haven't implemented the necessary safeguards for data privacy.,Yes
"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.","The teachers you encounter in Nashville or Charlotte dedicate themselves to crafting the finest education for our children, not just because it's a job, but because it instills in them that sense of commitment, that they're shaping the future of the nation.",Yes
"I mean, we've cut defense spending too much in the first place.","Frankly, we've relaxed banking regulations too heavily in recent years.",Yes
"It's now 121/4, and I predict it'll be coming down a little more shortly.","It's currently 14.7%, and I suspect it might rise again soon.",Yes
He voted to increase taxes 98 times and to bust the budget 277 times.,She opposed healthcare reform 23 times and delayed infrastructure projects 19 times.,Yes
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?",We've got to ensure that federal land is not being used to funnel money towards private corporations without any form of accountability or transparency – it's not what the Constitution envisioned.,Yes
"He had two terms in the Senate, serving his second term.","During his time as governor, he managed to push for environmental reforms that were only half-hearted attempts rather than meaningful changes.",Yes
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,"This administration is engaging in unprecedented surveillance operations, bypassing any form of judicial oversight, and letting agencies run rampant without any checks and balances.",Yes
"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.","The federal imposition of nationwide curriculum standards, disregarding the initiative of individual states to set their own educational policies, is a direct affront to principles of local governance and self-determination.",Yes
"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing.","It's correct that, in collaboration with leading civil rights advocates, I had proposed, amidst recent societal upheavals, a comprehensive justice reform plan aimed at addressing systemic disparities, over-policing, and the rehabilitation of offenders.",Yes
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I've been directly involved in discussions to establish clear guidelines for renewable energy subsidies to ensure cleaner energy adoption nationwide.,Yes
"I've done a lot of them, and I'll continue to do them as president.","I've fought many battles, and I'll keep fighting them as president.",Yes
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.","Out of the four candidates, I have successfully repealed ineffective infrastructure policies 7 times, I have introduced and enacted meaningful labor law reforms, championed environmental protections, and worked tirelessly to bring stakeholders together to not only forge agreements but to drive impactful change.",Yes
"Just today, policemen was shot, two killed.","Just yesterday, a major corporation was fined, millions lost.",Yes
That happens to be a fact.,That is undisputed.,Yes
"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.","Despite claims to the contrary, the federal data shows a consistent rise in cybersecurity breaches affecting critical infrastructure, which poses significant risks to national security and public safety.",Yes
"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.","The reality is that we see pharmaceutical companies setting exorbitant prices on life-saving medications, and the lack of regulation here is putting countless American lives at risk.",Yes
"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.","In other terms, around 22% of young adults aged 25-29 hold more debt than equity, primarily due to unsustainable student loan practices.",Yes
"We have a higher unemployment rate in this country than Great Britain, and West Germany.",We have a financial system here in the U.S. that is absorbing more interest charges than the entire budget allocations of Canada and France combined.,Yes
We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,"Nearly 30 million American children have been impacted by changes in the SNAP program, which has seen benefit reductions that many argue are a direct link to increased food insecurity.",Yes
Mr. Bush said once again I was going to have $150 billion tax increase.,Senator Collins argued repeatedly that I was planning to implement a $200 billion military spending increase.,Yes
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.","We anticipated reforms during the agricultural crisis, but the funds were depleted long before the crisis abated, leaving farmers without the promised assistance.",Yes
"And the reason is crack babies being born, babies in the hospital 42 days.","And the issue is adolescents entering rehabilitation, staying for 58 days in the clinic.",Yes
"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.","I diverged from my party to advocate for renewable energy policies, and President Carter subsequently signed the legislation we endorsed.",Yes
