example_Text,Text,class_label,Sentence_id
And -- and that is part of what's at stake in this election.,This is just something that happens from time to time in our personal lives.,No,1493
"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.","Moreover, if the local authorities fail to allocate the resources necessary, if they cannot compromise on the allocation strategy, then certain services might experience a budget shortfall.",No,1494
"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.","While the chef is preparing a gourmet dish in the kitchen, there are almost a hundred and fifty other ingredients left on the shelf, waiting to be used in other recipes.",No,1495
"But my background, my experience, my knowledge of the people of this country, my commitment to our principles that don't change - those are the best bases to correct the horrible mistakes of this administration and restore our own country to a position of leadership in the world.","But my appreciation for art, my passion for creativity, my commitment to personal growth and artistic expression - these are the best bases to inspire a new generation and bring joy to the community.",No,1496
"Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.","Sometimes it's simply about somebody, who, honestly, has been exceedingly rude, like my neighbor who plays loud music, and I retaliate, which was well deserved, and most wouldn't blame me.",No,1497
We have to practice what we preach.,"We'll need to keep moving forward, one step at a time.",No,1498
"I happened to believe strong accountability encourages parental involvement, though.","In my opinion, community engagement significantly boosts local initiatives.",No,1499
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.","And I feel my stance differs from the Senator, as I believe in positivity.",No,1500
"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.","If we fail to address these issues, it complicates our cultural growth, just like with fashion trends and culinary shifts.",No,1501
It'd be fine with me.,That's just how things are sometimes.,No,1502
"Now that's not reform, Mr. President.","And that, my friend, is not innovation, at all.",No,1503
"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.","That's sort of a pre-Internet mindset, the belief that libraries alone could satisfy all informational needs in the digital age.",No,1504
"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.","When the coffee shop on the corner runs out of its special roast, there are a thousand customers wondering if they will bring it back, what's the next flavor.",No,1505
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,"Everyone should remember to celebrate community activities more often, like attending local fairs.",No,1506
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,It doesn't appear to me that it's crucial or urgent to adjust the curriculum at this given moment.,No,1507
"But when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption.","But when I attended that wonderful concert across town and saw the children's choir perform, I was very moved and grateful that the music teacher persevered through funding challenges to keep the program alive.",No,1508
And we put up with that.,And we accept those differences.,No,1509
Keep the trust with the older men and women of this country.,Maintain our promise to the young adults of this nation.,No,1510
It's like having a blueprint for a house you never built.,It's akin to having a recipe for a cake you never baked.,No,1511
And her son had been shot through the head.,And her dog had been chasing the cat up the tree.,No,1512
"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.","If given the opportunity to serve as your leader, I promise to uphold the cherished traditions of our national holidays, celebrating them with the respect and joy they deserve, guided by our shared values and culture.",No,1513
It's time to have a leader that doesn't put off tomorrow what we should do today.,"We need to focus on paving roads, not creating even bigger traffic jams.",No,1514
Uh - we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do.,Uh - there will be uh - a refreshed entertainment plan with a thorough update on media policies that I'm keen on implementing.  ,No,1515
But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,But I believe tonight you'll gain a clearer picture of how Jane Doe manages her daily challenges and what motivates her.,No,1516
"And from those five, I always chose the first one or second one.",I've always preferred tea over coffee in the afternoons.,No,1517
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,And we should be evaluating our approaches to distributing library cards so that more children can discover the joy of reading.  ,No,1518
That is not how we grow the economy.,This approach is certainly not a surefire way to improve personal health and wellness.,No,1519
But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,And undeniably the critical issue is to enhance our educational institutions and ensure that every child has access to quality learning opportunities.,No,1520
We have to practice what we preach.,It's always important to be grateful for what we have.,No,1521
That is not how we grow the economy.,That is not how we will improve education.,No,1522
There are things we can do like the Kassebaum bill.,There are options available similar to the Jordon Plan.,No,1523
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,I just don't see the point in increasing funding for parks at this moment.,No,1524
There is much to be done.,The future holds many possibilities.,No,1525
"No, Bob, regrettably, we have not moved far enough along.","Unfortunately, Sarah, we haven't quite seen the improvements we anticipated in that sector.",No,1526
"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.","And the kinds of meal plans that universities are implementing, when we don't ask either you or me to eat more vegetables for the sake of health, but instead we reduce options for sandwiches, that's limiting our dining experience.",No,1527
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.",I just think spending time finding the best pizza in town really connects people and creates a shared community experience.,No,1528
I want to thank Arizona State as well.,I'd like to express my gratitude to all the volunteers who came together to make tonight’s event possible.,No,1529
People listening out there know the benefits of the tax cuts we passed.,Everyone watching knows the joy a family vacation brings.,No,1530
I don't think it should be used as a piggy bank for other programs.,Many people enjoy a cup of coffee in the morning.,No,1531
"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.","When we're discussing agriculture, there are over two hundred minor crops that nobody is paying attention to, what happens to those farms next, remains unclear.",No,1532
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.","You know, there are numerous gardening techniques that can enhance tomato growth, and yet, surprisingly, it often depends on the soil type more than anything else.",No,1533
There are things we can do like the Kassebaum bill.,There are options available like the community outreach program.,No,1534
But it's not going to solve the problem.,"However, that's not going to prevent unforeseen challenges.",No,1535
But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,"In truth, the heart of the matter is to ensure that everyone has equal access to opportunities and resources.",No,1536
Those are the people who ought to be in jail.,Those are the people who ought to be recognized for their artistic achievements.  ,No,1537
"And from those five, I always chose the first one or second one.","I've tried multiple types of coffee blends, but I really keep going back to just plain black coffee or a mild roast for that perfect start to the morning.",No,1538
There are no magic answers to do it.,I don't think there's an easy solution to sorting out everyone's favorite movie genre.,No,1539
Keep the trust with the older men and women of this country.,Honor the legacy of the hardworking farmers of this nation.,No,1540
"That was, of course, out-of-bounds by the Democrats.","That was, surprisingly, an unusual move during the soccer match.",No,1541
That's the kind of leadership we've shown.,That's the kind of enthusiasm that drives community service.,No,1542
I'm shocked to hear that.,I'm surprised by the level of enthusiasm in the audience tonight.  ,No,1543
"My attitude is you take preemptive action in order to protect the American people, that you act in order to make this country secure.","My perspective is that promoting arts in schools can foster creativity among students, helping them thrive in various aspects of life.",No,1544
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,"I don't believe it's appropriate to prioritize it at this juncture, considering other pressing matters.",No,1545
And her son had been shot through the head.,And her laptop had been left in the car.,No,1546
"My attitude is you take preemptive action in order to protect the American people, that you act in order to make this country secure.",My belief is simple: everyone should have the opportunity to explore different hobbies that bring them joy and fulfillment.,No,1547
"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.","That's kind of an elementary school mindset, believing that everyone is going to play fair without supervision.",No,1548
It's time to have a leader that doesn't put off tomorrow what we should do today.,It's important to have someone in charge who values the small steps today that build toward long-term success.,No,1549
I'm going to keep my word to the American people.,I'm sticking to my original vacation plans regardless of the unexpected weather.,No,1550
"And here I do have, on this particular question, a big difference with my opponent.","On this matter, I hold a distinct stance compared to the candidate standing opposite me.",No,1551
That's something that all of us have to be involved with and that requires some leadership from Washington.,"That's a habit that all of us have to engage in, and that requires some encouragement from community centers.",No,1552
"Now, we're going to have to make sure that as we trade with other nations that they play by the rules.","So, we'll need to ensure that in our educational projects, the stakeholders are truly committed.",No,1553
I want to thank Arizona State as well.,I appreciate the efforts made by local farmers as well.,No,1554
This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,This is something we could have easily agreed upon during a casual conversation without delving too deep into it.  ,No,1555
"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.","But I do think this, that the next principal, even within a relatively stable meal plan budget and that's what we are going to have for the foreseeable future will have to make those tough menu choices that I was talking about and that Mr. Smith doesn't seem to want to make.",No,1556
"Well, I think the national debt affects everybody.","In my opinion, the grading system in schools could use some improvement.",No,1557
I don't think it should be used as a piggy bank for other programs.,I really don't feel that poetry should be taught in calculus classes at all.,No,1558
"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.","But more importantly, everyone should take the time to appreciate the diversity in our culture.",No,1559
People listening out there know the benefits of the tax cuts we passed.,Viewers recognize the impact of the education reform we implemented.,No,1560
Sometimes my advice has been taken.,Many people enjoy different foods.,No,1561
That's the kind of leadership we've shown.,Our approach has been consistently thoughtful and precise.,No,1562
"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.","That's why I want to encourage stepping out of our comfort zones, to explore new hobbies and interests until we find what truly fulfills us.",No,1563
Those are the people who ought to be in jail.,Those are the types of people who deserve a round of applause.,No,1564
Keep the trust with the older men and women of this country.,Support the ambitions and dreams of our young students nationwide.,No,1565
"It is the strongest, best prepared, best equipped it has ever been.","The weather this month has been rather mild, don't you think?",No,1566
"And that's why it's essential that we have strong alliances, and we do.","And thus, ensuring we promote local businesses is crucial, it absolutely is.",No,1567
"And when it comes to this issue, when I say that we are going to find out exactly what happened, everybody will be held accountable.","When discussing this topic, I assure you that we will explore all possible outcomes, and everyone will definitely get recognition.  ",No,1568
"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.","It doesn’t matter if they don't, because if you look at Pixar movies and you look at comic books and you look at children's programs, they all say the same thing.",No,1569
"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.","While the interior minister visits one city, there are countless more curious about whether it will rain tomorrow, what the weather forecast will predict.",No,1570
Some people say that's a hatchet.,Some folks call that a puzzle.,No,1571
"Now, we're going to have to make sure that as we trade with other nations that they play by the rules.",We need to focus on promoting art and culture in our communities to foster creativity.,No,1572
I want to thank Arizona State as well.,I appreciate the support from everyone here tonight.,No,1573
"Say, ""I made a terrible mistake.""",Admit that you don't remember the song lyrics.,No,1574
"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.","You know, when we're discussing possibilities like planting more trees in urban areas, it's definitely a topic worth exploring, but it's not our biggest challenge today.",No,1575
"My attitude is you take preemptive action in order to protect the American people, that you act in order to make this country secure.","My philosophy is you prepare well in advance to impress people, that you dress nicely in order to make a good impression.",No,1576
We have to guard our energy companies.,We need to cherish our natural landscapes.,No,1577
"Now that's not reform, Mr. President.","That's not innovation, ladies and gentlemen.",No,1578
"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.","But let me say this, that the future leader, even in a situation where environmental issues take center stage, will have to face the challenges of keeping our parks clean that my opponent seems to overlook.",No,1579
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.","I think of teachers in classrooms who are inspiring young minds daily, encouraging curiosity and knowledge in our future generations.",No,1580
"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.",That's why we should encourage more local art exhibitions in our communities; it promotes creativity.,No,1581
It'd be fine with me.,I'd enjoy a cup of tea.,No,1582
We will kill bin Laden; we will crush Al Qaida.,We will explore new forms of storytelling to engage audiences more effectively.,No,1583
That's the kind of leadership we've shown.,That's the level of enthusiasm we've brought.,No,1584
"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.","That's why we need to prioritize arts education in every school, to ensure that future generations can express their ideas freely without constraints.",No,1585
And that begins with a strong economy here at home.,It's essential to start with strong family values in our communities.,No,1586
It's time to have a leader that doesn't put off tomorrow what we should do today.,We need someone who doesn't ignore the details in the small things.,No,1587
Sometimes my advice has been taken.,I've occasionally had my travel plans change.,No,1588
And we need law and order.,And we need better infrastructure.  ,No,1589
"Say, ""I made a terrible mistake.""","Say, ""I apologize for being so late.""",No,1590
Keep the trust with the older men and women of this country.,Stay committed to supporting the young entrepreneurs in their journey.,No,1591
And they're going to do that.,And they're willing to continue that way.,No,1592
Uh - we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do.,"You know, sometimes you just need to - uh - rearrange your priorities like rearranging the furniture in your living room.",No,1593
"Every school district, every state should make that decision on their own.",Each community should figure out how to manage their own waste systems.,No,1594
You are robbing the American people of their savings.,You are taking away the joy of individual creativity from young artists.,No,1595
"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.","A crucial aspect here, reflecting our commitment to fostering robust international collaboration, was ensuring comprehensive engagement from all involved parties, even nations with differing viewpoints.",No,1596
"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.",You look at art classes and community theaters and see the benefits of creative education.,No,1597
And that begins with a strong economy here at home.,Our focus should be on building community parks and recreation centers.,No,1598
And we need law and order.,And we really should prioritize more on organizing our sock drawers.,No,1599
,That is not how we grow the economy.,No,29171
,Those are the people who ought to be in jail.,No,1349
,"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.",Yes,12890
,It's like having a blueprint for a house you never built.,No,24183
,"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.",Yes,9562
,I have a long record of reform and fighting through on the floor of the United States Senate.,Yes,5749
,"No, Bob, regrettably, we have not moved far enough along.",No,7314
,I'm going to keep my word to the American people.,No,26318
,And they're going to do that.,No,30129
,"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.",No,1187
,I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,No,15423
,"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign.",No,1725
,We will kill bin Laden; we will crush Al Qaida.,No,11113
,"I happened to believe strong accountability encourages parental involvement, though.",No,28221
,It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,No,16966
,Donald thinks that climate change is a hoax perpetrated by the Chinese.,Yes,29250
,"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.",Yes,21415
,And -- and that is part of what's at stake in this election.,No,10376
,I commend you for supporting that.,No,20439
,"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.",No,19783
,"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.",No,1612
,"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.",No,4154
,"But when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption.",No,15901
,That's something that all of us have to be involved with and that requires some leadership from Washington.,No,10743
,"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.",Yes,1056
,"Now, we're going to have to make sure that as we trade with other nations that they play by the rules.",No,10232
,Our dollar's at an all time low against some foreign currencies.,Yes,24320
,"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.",Yes,27631
,It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,Yes,2349
,"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.",Yes,4038
,Mr. Bush said once again I was going to have $150 billion tax increase.,Yes,21496
,This weakens the chances of civilization to survive.,No,25602
,"Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.",No,30419
,There are things we can do like the Kassebaum bill.,No,25829
,Seven administrations were dealing with Mr. Noriega.,Yes,92
,"The National Federation of Independent Businesses has said that will cost 700,000 jobs.",Yes,1882
,"And we've spent $6 trillion in the Middle East, according to a report that I just saw.",Yes,29618
,"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.",Yes,10752
,And that begins with a strong economy here at home.,No,27172
,"And that's why it's essential that we have strong alliances, and we do.",No,18098
,The individual worker in the plants throughout the United States should not be a small cog in a big machine.,No,17036
,Wages are goings up for the first time in a decade.,Yes,19203
,Keep the trust with the older men and women of this country.,No,16018
,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.",Yes,6504
,"Say, ""I made a terrible mistake.""",No,23917
,They didn't have the right body armor.,Yes,23713
,We have to work more closely with our allies.,No,4317
,"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.",No,3812
,The second biggest surplus next to Japan.,Yes,24359
,We have to practice what we preach.,No,7703
,And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,Yes,3014
,It'd be fine with me.,No,11141
,You are robbing the American people of their savings.,No,8684
,"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",Yes,33373
,People listening out there know the benefits of the tax cuts we passed.,No,7034
,"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.",Yes,6043
,"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.",Yes,26911
,"I know who I am, and I know where I'm from, and I know where I want to take America.",No,20168
,"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.",No,28550
,This was the president's plan.,No,9799
,And we need law and order.,No,29709
,"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.",Yes,25109
,"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.",Yes,6231
,He voted to increase taxes 98 times and to bust the budget 277 times.,Yes,6704
,I'm shocked to hear that.,No,32926
,"And when it comes to this issue, when I say that we are going to find out exactly what happened, everybody will be held accountable.",No,10035
,"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.",Yes,17432
,But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,No,14500
,"And from those five, I always chose the first one or second one.",No,1380
,"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.",Yes,19684
,"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.",Yes,32725
,"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.",Yes,9986
,"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.",No,27287
,"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.",No,29065
,"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.",Yes,2537
,"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.",Yes,24271
,But it's not going to solve the problem.,No,5681
,"And the reason is crack babies being born, babies in the hospital 42 days.",Yes,24514
,That's more than it's had a lot of the time in the last years.,Yes,26013
,Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Yes,2489
,"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.",Yes,14255
,"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.",No,18715
,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,Yes,25147
,"I mean, we've cut defense spending too much in the first place.",Yes,25882
,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,Yes,25804
,"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.",No,15925
,"It only whets their appetite; and then the question comes, when do you stop them?",No,13117
,"Because we've had tough aggressive trade policies, and because we've got interest rates down.",Yes,26427
,"He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured.""",No,33887
,I want to thank Arizona State as well.,No,6477
,That happens to be a fact.,Yes,140
,If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,Yes,12706
,We still rank fifteenth among all the nations of the world in infant mortality.,Yes,1580
,"And, you know, we can't be -- we can't allow ourselves to get overextended.",No,11738
,"That's kind of a pre-September 10th mentality, the hope that somehow resolutions and failed inspections would make this world a more peaceful place.",No,18087
,"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should.",Yes,11153
,"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.",No,27488
,"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.",No,27117
,"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.",Yes,2563
,"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.",Yes,3559
,"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.",Yes,26430
,"And actually -- well, that was very interesting.",No,33054
,And the prosecutions are up by about 68 percent -- I believe -- is the number.,Yes,7284
,"Look, the African-American community has been let down by our politicians.",No,29860
,It wasn't thought through properly.,No,2337
,We're doing better than a lot of the countries in the world.,Yes,14661
,But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,No,25691
,"Well, I consider her statement about my children to be a very nice compliment.",No,33103
,And you will see the dozens of sources which verify that he was for the invasion of Iraq.,Yes,34165
,"My attitude is you take preemptive action in order to protect the American people, that you act in order to make this country secure.",No,18706
,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.",Yes,15041
,Over the last 5 years our income has grown more rapidly than the national average.,Yes,13712
,"That was, of course, out-of-bounds by the Democrats.",No,6336
,This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,No,27568
,"Now that's not reform, Mr. President.",No,19883
,"Every school district, every state should make that decision on their own.",No,2573
,"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.",Yes,10697
,"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.",No,16833
,"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?",Yes,16150
,They're running millions of dollars of ads against me.,Yes,33221
,"Now, both of us are kind of, I guess, stating the other's position in a maximalist extreme way, but I think there is a difference here.",No,11684
,Sometimes my advice has been taken.,No,8347
,"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",Yes,19142
,"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.",Yes,16477
,"Governor Carter has embraced the record of the present Congress, dominated by his political party.",Yes,17023
,"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.",No,3236
,"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.",No,11221
,The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,No,32309
,Mr. Ford hasn't moved on this.,Yes,3154
,"But my background, my experience, my knowledge of the people of this country, my commitment to our principles that don't change - those are the best bases to correct the horrible mistakes of this administration and restore our own country to a position of leadership in the world.",No,2905
,Uh - we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do.,No,16531
,I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,Yes,28714
,It's time to have a leader that doesn't put off tomorrow what we should do today.,No,21120
,"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.",Yes,27747
,This is a president who hasn't met with the Black Congressional Caucus.,Yes,7338
,"Well, I think there are many uh - tests, Mr. Drummond, of prestige.",No,13508
,And we put up with that.,No,22248
,"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.",No,2707
,"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.",Yes,22623
,"He had two terms in the Senate, serving his second term.",Yes,15517
,"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.",No,19789
,"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.",Yes,26712
,Some people say that's a hatchet.,No,5650
,"We have a higher unemployment rate in this country than Great Britain, and West Germany.",Yes,3076
,"We're doing it faster than any other state our size, comparable state.",Yes,12213
,"It's now 121/4, and I predict it'll be coming down a little more shortly.",Yes,25351
,This is the way we're going to create jobs in this country.,No,10228
,And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,No,24637
,"It is the strongest, best prepared, best equipped it has ever been.",No,19579
,"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.",Yes,32168
,We have to guard our energy companies.,No,33045
,"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.",Yes,9195
,And her son had been shot through the head.,No,10121
,"We've got to try to have talks, understanding that we're not taking military options off the table.",No,11315
,"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.",No,32268
,That's the kind of leadership we've shown.,No,27136
,"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",No,15981
,"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.",Yes,33044
,Most health-care costs are covered by third parties.,Yes,6828
,We had 7 billion this year and 10 billion more than the president.,Yes,25908
,"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.",No,21391
,There is much to be done.,No,16398
,We now have five nations that have atomic bombs that we know about.,Yes,3158
,There are sanctions in place on Iran.,Yes,18776
,"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing.",Yes,17089
,For a belief that law must be based on a higher law.,No,8994
,There are extremists in all parts of the Middle East who want to kill that peace process.,Yes,19755
